pos	unmethyl	 methyl
757121	0.5	0.5
757124	0.5	0.5
757127	0.5	0.5
757128	0.5	0.5
757130	0.5	0.5
757137	0.5	0.5
757139	0.5	0.5
757153	0.6	0.4
757157	0.6	0.4
757158	0.6	0.4
757163	0.6	0.4
757170	0.6	0.4
757171	0.6	0.4
757173	0.6	0.4
757174	0.6	0.4
757185	0.7	0.3
757187	0.7	0.3
757188	0.7	0.3
757204	0.6	0.4
757213	0.6	0.4
757226	0.2	0.8
757254	0.4	0.6
757263	0.4	0.6
757268	0.4	0.6
757275	0.4	0.6
757277	0.4	0.6
757282	0.4	0.6
757283	0.4	0.6
757285	0.4	0.6
757291	0.4	0.6
757295	0.4	0.6
757297	0.4	0.6
757298	0.4	0.6
757303	0.4	0.6
757306	0.4	0.6
757308	0.4	0.6
757310	0.4	0.6
757317	0.4	0.6
757321	0.4	0.6
757333	0.6	0.4
757338	0.6	0.4
757342	0.6	0.4
757345	0.6	0.4
757348	0.6	0.4
