chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757203	1	read0	15	15.1	16.3448	0:M,3:M,6:M,7:M,9:M,16:M,18:M,32:M,36:M,37:M,42:M,49:M,50:M,52:M,53:M,64:U,66:U,67:U
1	757121	757203	1	read1	16	19.9	10.8333	0:M,3:M,6:M,7:M,9:M,16:M,18:M,32:U,36:U,37:U,42:U,49:U,50:U,52:U,53:U,64:U,66:U,67:U
1	757122	757202	1	read2	12	13.6	13.6	2:U,5:U,6:U,8:U,15:U,17:U,31:U,35:U,36:U,41:U,48:U,49:U,51:U,52:U,63:U,65:U,66:U
1	757124	757202	1	read8	5	5.7	8.24312	0:U,3:U,4:U,6:U,13:U,15:U,29:U,33:U,34:U,39:U,46:U,47:U,49:U,50:U,61:M,63:M,64:M
1	757124	757198	1	read14	5	4.7	6.26786	0:U,3:U,4:U,6:U,13:U,15:U,29:M,33:M,34:M,39:M,46:M,47:M,49:M,50:M,61:M,63:M,64:M
1	757135	757212	1	read59	6	5.3381	5.3381	2:M,4:M,18:M,22:M,23:M,28:M,35:M,36:M,38:M,39:M,50:U,52:U,53:U,69:U
1	757139	757210	1	read71	3	2.95714	2.95714	0:M,14:M,18:M,19:M,24:M,31:M,32:M,34:M,35:M,46:U,48:U,49:U,65:M
1	757135	757204	1	read55	1	0.666667	2.87964	2:M,4:M,18:U,22:U,23:U,28:U,35:U,36:U,38:U,39:U,50:U,52:U,53:U,69:U
1	757136	757206	1	read63	3	2.57143	1.09711	1:M,3:M,17:U,21:U,22:U,27:U,34:U,35:U,37:U,38:U,49:U,51:U,52:U,68:M
1	757136	757208	1	read62	4	3.42857	4.85714	1:U,3:U,17:U,21:U,22:U,27:U,34:U,35:U,37:U,38:U,49:U,51:U,52:U,68:U
1	757140	757209	1	read79	1	0.6	1.91995	13:U,17:U,18:U,23:U,30:U,31:U,33:U,34:U,45:U,47:U,48:U,64:M
1	757135	757209	1	read53	4	2.79048	3.3834	2:U,4:U,18:U,22:U,23:U,28:U,35:U,36:U,38:U,39:U,50:M,52:M,53:M,69:M
1	757135	757212	1	read54	6	5.21429	5.21429	2:U,4:U,18:U,22:U,23:U,28:U,35:U,36:U,38:U,39:U,50:M,52:M,53:M,69:U
1	757139	757210	1	read72	6	5.01429	5.01429	0:U,14:M,18:M,19:M,24:M,31:M,32:M,34:M,35:M,46:M,48:M,49:M,65:M
1	757175	757253	1	read219	6	5.02424	5.02424	10:M,12:M,13:M,29:U,38:U,51:M
1	757192	757261	1	read280	1	0.6	1.62212	12:U,21:U,34:U,62:M
1	757145	757225	1	read91	9	8.96429	7.52952	8:M,12:M,13:M,18:M,25:M,26:M,28:M,29:M,40:U,42:U,43:U,59:U,68:U
1	757205	757274	1	read336	1	1.2	1.2	8:M,21:M,49:U,58:U,63:U
1	757208	757280	1	read349	2	1.66667	1.66667	5:M,18:M,46:M,55:M,60:M,67:M,69:M
1	757209	757278	1	read352	1	1.2	2.18353	4:M,17:U,45:M,54:M,59:M,66:M,68:M
1	757145	757224	1	read93	9	8.45714	8.45714	8:M,12:M,13:M,18:M,25:M,26:M,28:M,29:M,40:U,42:U,43:U,59:M,68:M
1	757205	757274	1	read334	1	1.2	1.2	8:U,21:M,49:U,58:U,63:U
1	757205	757274	1	read335	2	2.4	3.61286	8:U,21:M,49:M,58:M,63:M
1	757206	757276	1	read338	2	2.5	2.5	7:U,20:U,48:M,57:M,62:M,69:M
1	757141	757212	1	read83	3	6	6	12:U,16:U,17:U,22:U,29:U,30:U,32:U,33:U,44:U,46:U,47:U,63:U
1	757147	757224	1	read98	4	3.45714	3.45714	6:U,10:U,11:U,16:U,23:U,24:U,26:U,27:U,38:U,40:U,41:U,57:M,66:M
1	757145	757222	1	read92	5	4.8	4.35844	8:U,12:U,13:U,18:U,25:U,26:U,28:U,29:U,40:M,42:M,43:M,59:M,68:M
1	757146	757224	1	read94	4	6	6	7:U,11:U,12:U,17:U,24:U,25:U,27:U,28:U,39:M,41:M,42:M,58:U,67:U
1	757151	757224	1	read115	5	3.45	3.45	2:M,6:M,7:M,12:M,19:M,20:M,22:M,23:M,34:M,36:M,37:M,53:M,62:M
1	757188	757257	1	read266	1	2	1.15944	0:M,16:U,25:U,38:M,66:U
1	757189	757262	1	read268	9	9.2	9.2	15:U,24:U,37:M,65:M
1	757255	757332	1	read537	21	13.9315	12.8721	8:U,13:U,20:U,22:U,27:U,28:U,30:U,36:U,40:U,42:U,43:U,48:U,51:U,53:U,55:U,62:U,66:U
1	757196	757266	1	read297	2	3.2	3.2	8:U,17:U,30:U,58:M,67:M
1	757157	757239	1	read150	4	5.05714	5.05714	0:M,1:M,6:M,13:M,14:M,16:M,17:M,28:U,30:U,31:U,47:U,56:U,69:U
1	757161	757243	1	read164	3	6.2	3.93333	2:M,9:M,10:M,12:M,13:M,24:U,26:U,27:U,43:U,52:U,65:M
1	757270	757346	1	read606	6	6.12381	6.62194	5:M,7:M,12:M,13:M,15:M,21:M,25:M,27:M,28:M,33:M,36:M,38:M,40:M,47:M,51:M,63:U,68:U,72:U,75:U
1	757269	757344	1	read604	9	10.2905	10.2905	6:M,8:M,13:M,14:M,16:M,22:M,26:M,28:M,29:M,34:M,37:M,39:M,41:M,48:M,52:M,64:M,69:M,73:M
1	757206	757276	1	read339	2	2.5	2.5	7:M,20:M,48:U,57:U,62:U,69:U
1	757215	757295	1	read376	16	13.9476	16.7351	11:M,39:M,48:M,53:M,60:M,62:M,67:M,68:M,70:M,76:M,80:M
1	757278	757350	1	read641	9	9.6	1.61556	4:U,5:U,7:U,13:U,17:U,19:U,20:U,25:U,28:U,30:U,32:U,39:U,43:U,55:U,60:U,64:U,67:U,70:U
1	757214	757295	1	read371	11	9.65476	9.65476	12:U,40:M,49:M,54:M,61:M,63:M,68:M,69:M,71:M,77:M,81:M
1	757158	757241	1	read155	10	11.0667	8.1471	0:M,5:M,12:M,13:M,15:M,16:M,27:U,29:U,30:U,46:M,55:M,68:M
1	757190	757261	1	read271	2	1.6	2.20411	14:M,23:M,36:U,64:M
1	757206	757276	1	read340	3	3.5	3.5	7:U,20:M,48:U,57:U,62:U,69:U
1	757269	757344	1	read603	14	15.3286	10.9893	6:U,8:U,13:U,14:U,16:U,22:U,26:U,28:U,29:U,34:U,37:U,39:U,41:U,48:U,52:U,64:U,69:U,73:U
1	757208	757280	1	read350	6	5.4381	8.43	5:U,18:M,46:M,55:M,60:M,67:M,69:M
1	757210	757281	1	read359	2	2.85714	2.85714	3:U,16:U,44:M,53:M,58:M,65:M,67:M
1	757276	757346	1	read631	5	4.25	3.17352	1:U,6:U,7:U,9:U,15:U,19:U,21:U,22:U,27:U,30:U,32:U,34:U,41:U,45:U,57:U,62:U,66:U,69:U
1	757144	757225	1	read90	23	21.3143	21.3143	9:U,13:U,14:U,19:U,26:U,27:U,29:U,30:U,41:U,43:U,44:U,60:U,69:U
1	757158	757242	1	read157	5	4.95	4.95	0:U,5:U,12:U,13:U,15:U,16:U,27:U,29:U,30:U,46:M,55:M,68:M
1	757157	757242	1	read153	7	7.47381	6.11353	0:U,1:U,6:U,13:U,14:U,16:U,17:U,28:M,30:M,31:M,47:M,56:M,69:M
1	757175	757250	1	read217	7	6.57879	6.57879	10:M,12:M,13:M,29:M,38:M,51:U
1	757160	757242	1	read163	6	6.61667	5.7972	3:U,10:U,11:U,13:U,14:U,25:M,27:M,28:M,44:U,53:U,66:M
1	757157	757242	1	read151	8	8.55714	6.6282	0:M,1:M,6:M,13:M,14:M,16:M,17:M,28:M,30:M,31:M,47:M,56:M,69:U
1	757176	757249	1	read222	3	5.1	5.1	9:M,11:M,12:M,28:M,37:M,50:M
