chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757132	757379	1	read0	10	10	10	2:U,6:U,25:M,26:M,30:M,32:M,34:M,35:M,36:M,38:M,44:M,55:M,65:M,74:M,82:M,88:M,91:M,100:M,101:M,102:M,105:M,106:M,120:U,122:U,124:U,135:M,137:M,138:M,147:M,160:M,161:M,188:U,196:U,199:U,201:U,207:U,210:U,215:U,220:U,235:U
1	757146	757345	1	read5	1	1	1.50612	11:U,12:U,16:U,18:U,20:U,21:U,22:U,24:U,30:U,41:U,51:U,60:U,68:U,74:U,77:U,86:U,87:U,88:U,91:U,92:U,106:M,108:M,110:M,121:M,123:M,124:M,133:M,146:U,147:U,174:M,182:M,185:M,187:M,193:M,196:M
1	757190	757492	1	read12	10	10	10	7:M,16:M,24:M,30:M,33:M,42:M,43:M,44:M,47:M,48:M,62:U,64:U,66:U,77:M,79:M,80:M,89:M,102:M,103:M,130:U,138:U,141:U,143:U,149:U,152:U,157:U,162:U,177:U,196:M,197:M,234:M,235:M,241:M,248:M,251:M,252:M,257:M,259:M,278:U,281:U
1	757371	757570	1	read39	1	1	1	15:U,16:U,53:M,54:M,60:M,67:M,70:M,71:M,76:M,78:M,97:U,100:U,122:M,130:M,147:U,152:U,154:U,156:U,158:U,169:U,185:U,199:U
1	757343	757563	1	read36	3	3	2.52101	4:U,9:U,24:U,43:M,44:M,81:M,82:M,88:M,95:M,98:M,99:M,104:M,106:M,125:U,128:U,150:U,158:U,175:U,180:U,182:U,184:U,186:U,197:M,213:M
1	757178	757377	1	read10	1	1	1	9:U,19:U,28:U,36:U,42:U,45:U,54:U,55:U,56:U,59:U,60:U,74:M,76:M,78:M,89:M,91:M,92:M,101:M,114:U,115:U,142:M,150:M,153:M,155:M,161:M,164:M,169:M,174:M,189:M
1	757309	757522	1	read31	3	3	2.85714	11:U,19:U,22:U,24:U,30:U,33:U,38:U,43:U,58:U,77:M,78:M,115:M,116:M,122:M,129:M,132:M,133:M,138:M,140:M,159:U,162:U,184:U,192:U,209:U
1	757401	757615	1	read43	3	3	0.0333333	23:M,24:M,30:M,37:M,40:M,41:M,46:M,48:M,67:U,70:U,92:M,100:M,117:U,122:U,124:U,126:U,128:U,139:U,155:U,169:U,171:U,173:U,174:U,176:U,177:U,179:U,188:U,191:U,199:U,203:U,209:U,210:U
1	757373	757580	1	read40	2	2	1.71836	13:M,14:M,51:M,52:M,58:M,65:M,68:M,69:M,74:M,76:M,95:U,98:U,120:U,128:U,145:U,150:U,152:U,154:U,156:U,167:M,183:M,197:U,199:U,201:U,202:U,204:U,205:U,207:U
1	757192	757477	1	read13	8	8	8	5:U,14:U,22:U,28:U,31:U,40:U,41:U,42:U,45:U,46:U,60:M,62:M,64:M,75:M,77:M,78:M,87:M,100:U,101:U,128:M,136:M,139:M,141:M,147:M,150:M,155:M,160:M,175:M,194:U,195:U,232:M,233:M,239:M,246:M,249:M,250:M,255:M,257:M,276:U,279:U
1	757393	757617	1	read42	5	6	0.119215	31:M,32:M,38:M,45:M,48:M,49:M,54:M,56:M,75:U,78:U,100:U,108:U,125:U,130:U,132:U,134:U,136:U,147:M,163:M,177:U,179:U,181:U,182:U,184:U,185:U,187:U,196:U,199:U,207:U,211:U,217:U,218:U
1	757302	757541	1	read30	3	3	0.820094	18:M,26:M,29:M,31:M,37:M,40:M,45:M,50:M,65:M,84:U,85:U,122:M,123:M,129:M,136:M,139:M,140:M,145:M,147:M,166:U,169:U,191:M,199:M,216:U,221:U,223:U,225:U,227:U,238:U
