pos	unmethyl	 methyl
757123	1	0
757124	1	0
757127	1	0
757129	1	0
757134	1	0
757138	1	0
757157	0.25	0.75
757158	0.25	0.75
757162	0.25	0.75
757164	0.25	0.75
757166	0.25	0.75
757167	0.25	0.75
757168	0.25	0.75
757170	0.25	0.75
757176	0.25	0.75
757187	0.25	0.75
757197	0.25	0.75
757206	0.25	0.75
757214	0.25	0.75
757220	0.25	0.75
757223	0.25	0.75
757232	0.25	0.75
757233	0.25	0.75
757234	0.25	0.75
757237	0.25	0.75
757238	0.25	0.75
757252	0.75	0.25
757254	0.75	0.25
757256	0.75	0.25
757267	0	1
757269	0	1
757270	0	1
757279	0	1
757292	0.25	0.75
757293	0.25	0.75
757320	0.75	0.25
757328	0.75	0.25
757331	0.75	0.25
757333	0.75	0.25
757339	0.75	0.25
757342	0.75	0.25
757347	0.75	0.25
757352	0.75	0.25
757367	0.75	0.25
757386	0.25	0.75
757387	0.25	0.75
757424	0	1
757425	0	1
757431	0	1
757438	0	1
757441	0	1
757442	0	1
757447	0	1
757449	0	1
757468	1	0
757471	1	0
757493	0.75	0.25
757501	0.75	0.25
757518	1	0
757523	1	0
757525	1	0
757527	1	0
757529	1	0
757540	0.25	0.75
757556	0.25	0.75
757570	1	0
757572	1	0
757574	1	0
757575	1	0
757577	1	0
757578	1	0
757580	1	0
757589	1	0
757592	1	0
757600	1	0
757604	1	0
757610	1	0
757611	1	0
757644	0	0
757645	0	0
757649	0	0
757651	0	0
757653	0	0
757654	0	0
757655	0	0
757657	0	0
757663	0	0
757674	0	0
757684	0	0
757693	0	0
757701	0	0
757707	0	0
757710	0	0
757719	0	0
757720	0	0
757721	0	0
757724	0	0
757725	0	0
757739	0	0
757741	0	0
757743	0	0
757754	0	0
757756	0	0
757757	0	0
757766	0	0
757779	0	0
757780	0	0
757807	0	0
757815	0	0
757818	0	0
757820	0	0
757826	0	0
757829	0	0
757834	0	0
757839	0	0
757854	0	0
757873	0	0
757874	0	0
757911	0	0
757912	0	0
757918	0	0
757925	0	0
757928	0	0
757929	0	0
757934	0	0
757936	0	0
757955	0	0
757958	0	0
757980	0	0
757988	0	0
758005	0	0
758010	0	0
758012	0	0
758014	0	0
758016	0	0
758027	0	0
758043	0	0
758057	0	0
758059	0	0
758061	0	0
758062	0	0
758064	0	0
758065	0	0
758067	0	0
758076	0	0
758079	0	0
758087	0	0
758091	0	0
758097	0	0
758098	0	0
757621	0	0
757625	0	0
