10	52
9	0.1
8	0.1
7	0.1
6	0.1
5	0.1
4	0.1
3	0.1
2	0.1
1	0.1
0	0.1
61	2.03299e-05
60	2.37895e-05
59	2.543e-05
58	4.99588e-05
57	5.45072e-05
56	6.41076e-05
55	8.80915e-05
54	8.81078e-05
53	0.000127279
52	0.00013788
51	0.000140493
50	0.000318357
49	0.000436987
48	0.000579523
47	0.000791247
46	0.00084638
45	0.000932045
44	0.000935314
43	0.00137746
42	0.00149609
41	0.00264262
40	0.00276971
39	0.00277143
38	0.00309846
37	0.00347917
36	0.00408451
35	0.00412276
34	0.00427329
33	0.00435252
32	0.00614721
31	0.00671259
30	0.00784847
29	0.00797825
28	0.00902267
27	0.0138271
26	0.0145124
25	0.0168586
24	0.0279666
23	0.0286462
22	0.0356868
21	0.0386159
20	0.0393825
19	0.0461266
18	0.0487473
17	0.0552116
16	0.0657073
15	0.0680723
14	0.0730301
13	0.0741689
12	0.0838859
11	0.0902468
10	0.10147
119	9	61	0.605634
119	9	60	0.28169
119	9	59	0.478873
119	9	58	0.605634
119	9	57	0.661972
119	9	56	0.633803
119	9	55	0.549296
119	9	54	0.323944
119	9	53	0.676056
119	9	52	0.507042
119	9	51	0.492958
119	9	50	0.408451
119	9	49	0.43662
119	9	48	0.676056
119	9	47	0.43662
119	9	46	0.267606
119	9	45	0.549296
119	9	44	0.661972
119	9	43	0.577465
119	9	42	0.309859
119	9	41	0.507042
119	9	40	0.507042
119	9	39	0.450704
119	9	38	0.366197
119	9	37	0.661972
119	9	36	0.380282
119	9	35	0.408451
119	9	34	0.408451
119	9	33	0.380282
119	9	32	0.492958
119	9	31	0.394366
119	9	30	0.619718
119	9	29	0.605634
119	9	28	0.549296
119	9	27	0.464789
119	9	26	0.253521
119	9	25	0.464789
119	9	24	0.309859
119	9	23	0.619718
119	9	22	0.408451
119	9	21	0.464789
119	9	20	0.535211
119	9	19	0.267606
119	9	18	0.647887
119	9	17	0.450704
119	9	16	0.464789
119	9	15	0.492958
119	9	14	0.422535
119	9	13	0.535211
119	9	12	0.394366
119	9	11	0.56338
119	9	10	0.56338
119	8	61	0.535211
119	8	60	0.239437
119	8	59	0.352113
119	8	58	0.704225
119	8	57	0.535211
119	8	56	0.450704
119	8	55	0.507042
119	8	54	0.225352
119	8	53	0.549296
119	8	52	0.605634
119	8	51	0.591549
119	8	50	0.253521
119	8	49	0.338028
119	8	48	0.633803
119	8	47	0.535211
119	8	46	0.28169
119	8	45	0.647887
119	8	44	0.535211
119	8	43	0.591549
119	8	42	0.15493
119	8	41	0.577465
119	8	40	0.43662
119	8	39	0.43662
119	8	38	0.492958
119	8	37	0.56338
119	8	36	0.28169
119	8	35	0.507042
119	8	34	0.338028
119	8	33	0.422535
119	8	32	0.535211
119	8	31	0.380282
119	8	30	0.492958
119	8	29	0.422535
119	8	28	0.535211
119	8	27	0.507042
119	8	26	0.408451
119	8	25	0.366197
119	8	24	0.352113
119	8	23	0.380282
119	8	22	0.478873
119	8	21	0.309859
119	8	20	0.43662
119	8	19	0.366197
119	8	18	0.549296
119	8	17	0.323944
119	8	16	0.366197
119	8	15	0.478873
119	8	14	0.380282
119	8	13	0.464789
119	8	12	0.577465
119	8	11	0.802817
119	8	10	0.43662
119	7	61	0.352113
119	7	60	0.591549
119	7	59	0.535211
119	7	58	0.380282
119	7	57	0.352113
119	7	56	0.352113
119	7	55	0.464789
119	7	54	0.605634
119	7	53	0.366197
119	7	52	0.478873
119	7	51	0.492958
119	7	50	0.492958
119	7	49	0.633803
119	7	48	0.338028
119	7	47	0.549296
119	7	46	0.633803
119	7	45	0.43662
119	7	44	0.211268
119	7	43	0.295775
119	7	42	0.816901
119	7	41	0.366197
119	7	40	0.450704
119	7	39	0.591549
119	7	38	0.760563
119	7	37	0.211268
119	7	36	0.549296
119	7	35	0.521127
119	7	34	0.380282
119	7	33	0.605634
119	7	32	0.521127
119	7	31	0.704225
119	7	30	0.422535
119	7	29	0.295775
119	7	28	0.380282
119	7	27	0.549296
119	7	26	0.535211
119	7	25	0.492958
119	7	24	0.591549
119	7	23	0.28169
119	7	22	0.43662
119	7	21	0.577465
119	7	20	0.394366
119	7	19	0.661972
119	7	18	0.309859
119	7	17	0.394366
119	7	16	0.380282
119	7	15	0.605634
119	7	14	0.422535
119	7	13	0.450704
119	7	12	0.619718
119	7	11	0.422535
119	7	10	0.394366
119	6	61	0.507042
119	6	60	0.43662
119	6	59	0.605634
119	6	58	0.450704
119	6	57	0.704225
119	6	56	0.338028
119	6	55	0.647887
119	6	54	0.394366
119	6	53	0.71831
119	6	52	0.323944
119	6	51	0.309859
119	6	50	0.394366
119	6	49	0.478873
119	6	48	0.521127
119	6	47	0.619718
119	6	46	0.422535
119	6	45	0.366197
119	6	44	0.450704
119	6	43	0.535211
119	6	42	0.380282
119	6	41	0.802817
119	6	40	0.521127
119	6	39	0.492958
119	6	38	0.577465
119	6	37	0.450704
119	6	36	0.338028
119	6	35	0.478873
119	6	34	0.478873
119	6	33	0.535211
119	6	32	0.676056
119	6	31	0.43662
119	6	30	0.661972
119	6	29	0.450704
119	6	28	0.760563
119	6	27	0.507042
119	6	26	0.521127
119	6	25	0.478873
119	6	24	0.380282
119	6	23	0.577465
119	6	22	0.676056
119	6	21	0.450704
119	6	20	0.633803
119	6	19	0.338028
119	6	18	0.633803
119	6	17	0.43662
119	6	16	0.56338
119	6	15	0.309859
119	6	14	0.492958
119	6	13	0.267606
119	6	12	0.380282
119	6	11	0.521127
119	6	10	0.521127
119	5	61	0.478873
119	5	60	0.521127
119	5	59	0.408451
119	5	58	0.450704
119	5	57	0.366197
119	5	56	0.619718
119	5	55	0.56338
119	5	54	0.535211
119	5	53	0.380282
119	5	52	0.464789
119	5	51	0.422535
119	5	50	0.507042
119	5	49	0.450704
119	5	48	0.690141
119	5	47	0.309859
119	5	46	0.56338
119	5	45	0.366197
119	5	44	0.535211
119	5	43	0.619718
119	5	42	0.549296
119	5	41	0.380282
119	5	40	0.43662
119	5	39	0.323944
119	5	38	0.521127
119	5	37	0.507042
119	5	36	0.619718
119	5	35	0.619718
119	5	34	0.422535
119	5	33	0.28169
119	5	32	0.338028
119	5	31	0.323944
119	5	30	0.43662
119	5	29	0.422535
119	5	28	0.422535
119	5	27	0.28169
119	5	26	0.323944
119	5	25	0.478873
119	5	24	0.408451
119	5	23	0.464789
119	5	22	0.338028
119	5	21	0.676056
119	5	20	0.633803
119	5	19	0.56338
119	5	18	0.380282
119	5	17	0.492958
119	5	16	0.366197
119	5	15	0.535211
119	5	14	0.690141
119	5	13	0.549296
119	5	12	0.746479
119	5	11	0.408451
119	5	10	0.492958
119	4	61	0.619718
119	4	60	0.605634
119	4	59	0.549296
119	4	58	0.591549
119	4	57	0.366197
119	4	56	0.704225
119	4	55	0.28169
119	4	54	0.619718
119	4	53	0.352113
119	4	52	0.690141
119	4	51	0.704225
119	4	50	0.450704
119	4	49	0.394366
119	4	48	0.408451
119	4	47	0.450704
119	4	46	0.535211
119	4	45	0.647887
119	4	44	0.619718
119	4	43	0.56338
119	4	42	0.577465
119	4	41	0.323944
119	4	40	0.408451
119	4	39	0.492958
119	4	38	0.380282
119	4	37	0.591549
119	4	36	0.619718
119	4	35	0.56338
119	4	34	0.56338
119	4	33	0.450704
119	4	32	0.450704
119	4	31	0.492958
119	4	30	0.408451
119	4	29	0.366197
119	4	28	0.366197
119	4	27	0.366197
119	4	26	0.549296
119	4	25	0.478873
119	4	24	0.492958
119	4	23	0.408451
119	4	22	0.338028
119	4	21	0.394366
119	4	20	0.352113
119	4	19	0.84507
119	4	18	0.352113
119	4	17	0.492958
119	4	16	0.450704
119	4	15	0.704225
119	4	14	0.690141
119	4	13	0.71831
119	4	12	0.605634
119	4	11	0.492958
119	4	10	0.464789
119	3	61	0.253521
119	3	60	0.464789
119	3	59	0.43662
119	3	58	0.309859
119	3	57	0.56338
119	3	56	0.197183
119	3	55	0.591549
119	3	54	0.507042
119	3	53	0.549296
119	3	52	0.211268
119	3	51	0.253521
119	3	50	0.704225
119	3	49	0.732394
119	3	48	0.464789
119	3	47	0.507042
119	3	46	0.535211
119	3	45	0.309859
119	3	44	0.225352
119	3	43	0.28169
119	3	42	0.605634
119	3	41	0.577465
119	3	40	0.43662
119	3	39	0.492958
119	3	38	0.549296
119	3	37	0.225352
119	3	36	0.507042
119	3	35	0.591549
119	3	34	0.394366
119	3	33	0.507042
119	3	32	0.450704
119	3	31	0.492958
119	3	30	0.492958
119	3	29	0.591549
119	3	28	0.56338
119	3	27	0.56338
119	3	26	0.380282
119	3	25	0.647887
119	3	24	0.661972
119	3	23	0.577465
119	3	22	0.619718
119	3	21	0.56338
119	3	20	0.521127
119	3	19	0.366197
119	3	18	0.549296
119	3	17	0.577465
119	3	16	0.450704
119	3	15	0.309859
119	3	14	0.492958
119	3	13	0.295775
119	3	12	0.464789
119	3	11	0.380282
119	3	10	0.43662
119	2	61	0.323944
119	2	60	0.591549
119	2	59	0.450704
119	2	58	0.323944
119	2	57	0.633803
119	2	56	0.211268
119	2	55	0.633803
119	2	54	0.577465
119	2	53	0.647887
119	2	52	0.225352
119	2	51	0.211268
119	2	50	0.661972
119	2	49	0.690141
119	2	48	0.507042
119	2	47	0.521127
119	2	46	0.690141
119	2	45	0.267606
119	2	44	0.352113
119	2	43	0.408451
119	2	42	0.507042
119	2	41	0.704225
119	2	40	0.535211
119	2	39	0.394366
119	2	38	0.478873
119	2	37	0.352113
119	2	36	0.577465
119	2	35	0.661972
119	2	34	0.464789
119	2	33	0.464789
119	2	32	0.492958
119	2	31	0.338028
119	2	30	0.591549
119	2	29	0.549296
119	2	28	0.633803
119	2	27	0.492958
119	2	26	0.507042
119	2	25	0.690141
119	2	24	0.619718
119	2	23	0.535211
119	2	22	0.633803
119	2	21	0.492958
119	2	20	0.56338
119	2	19	0.380282
119	2	18	0.647887
119	2	17	0.647887
119	2	16	0.521127
119	2	15	0.15493
119	2	14	0.507042
119	2	13	0.169014
119	2	12	0.507042
119	2	11	0.394366
119	2	10	0.535211
119	1	61	0.43662
119	1	60	0.647887
119	1	59	0.535211
119	1	58	0.239437
119	1	57	0.408451
119	1	56	0.43662
119	1	55	0.492958
119	1	54	0.633803
119	1	53	0.422535
119	1	52	0.450704
119	1	51	0.408451
119	1	50	0.352113
119	1	49	0.380282
119	1	48	0.366197
119	1	47	0.408451
119	1	46	0.549296
119	1	45	0.352113
119	1	44	0.521127
119	1	43	0.577465
119	1	42	0.507042
119	1	41	0.507042
119	1	40	0.591549
119	1	39	0.507042
119	1	38	0.507042
119	1	37	0.492958
119	1	36	0.549296
119	1	35	0.380282
119	1	34	0.492958
119	1	33	0.464789
119	1	32	0.43662
119	1	31	0.507042
119	1	30	0.478873
119	1	29	0.323944
119	1	28	0.521127
119	1	27	0.408451
119	1	26	0.56338
119	1	25	0.464789
119	1	24	0.450704
119	1	23	0.309859
119	1	22	0.492958
119	1	21	0.549296
119	1	20	0.478873
119	1	19	0.464789
119	1	18	0.394366
119	1	17	0.704225
119	1	16	0.633803
119	1	15	0.295775
119	1	14	0.366197
119	1	13	0.309859
119	1	12	0.422535
119	1	11	0.394366
119	1	10	0.535211
119	0	61	0.84507
119	0	60	0.464789
119	0	59	0.661972
119	0	58	0.507042
119	0	57	0.478873
119	0	56	0.704225
119	0	55	0.422535
119	0	54	0.450704
119	0	53	0.464789
119	0	52	0.71831
119	0	51	0.732394
119	0	50	0.225352
119	0	49	0.253521
119	0	48	0.549296
119	0	47	0.338028
119	0	46	0.338028
119	0	45	0.676056
119	0	44	0.84507
119	0	43	0.760563
119	0	42	0.380282
