pos	unmethyl	 methyl
757123	0.4	0.6
757131	0.5	0.5
757135	0.3	0.7
757136	0.5	0.5
757144	0.4	0.6
757145	0.5	0.5
757151	0.4	0.6
757165	0.5	0.5
757173	0.6	0.4
757174	0.4	0.6
757175	0.6	0.4
757180	0.6	0.4
757181	0.5	0.5
757182	0.6	0.4
757183	0.4	0.6
757184	0.2	0.8
757185	0.4	0.6
757188	0.6	0.4
757191	0.5	0.5
757192	0.2	0.8
757194	0.6	0.4
757198	0.6	0.4
757202	0.7	0.3
757203	0.7	0.3
757204	0.7	0.3
757208	0.5	0.5
757215	0.6	0.4
757224	0.5	0.5
757225	0.8	0.2
757226	0.3	0.7
757227	0.6	0.4
757229	0.5	0.5
757230	0.6	0.4
757231	0.7	0.3
757233	0.6	0.4
757234	0.6	0.4
757238	0.8	0.2
757243	0.8	0.2
757244	0.7	0.3
757245	0.6	0.4
757247	0.6	0.4
757248	0.7	0.3
757249	0.7	0.3
757250	0.7	0.3
757255	0.2	0.8
757258	0.6	0.4
757260	0.5	0.5
757271	0.8	0.2
757278	0.2	0.8
757283	0.5	0.5
757285	0.6	0.4
757286	0.7	0.3
757288	0.6	0.4
757290	0.6	0.4
757292	0.4	0.6
757293	0.4	0.6
757294	0.5	0.5
757295	0.6	0.4
757298	0.8	0.2
757302	0.1	0.9
757325	0.4	0.6
757329	0.4	0.6
757331	0.6	0.4
757332	0.7	0.3
757338	0.4	0.6
757342	0.4	0.6
757344	0.4	0.6
