chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11006911	11007844	1	0	157	145	145	*
1	11007747	11007860	1	145	5	4.66667	4.20632	98:U
1	11007752	11007868	1	147	4	3.66667	1.36839	93:M
1	11007772	11007873	1	154	3	3	3	73:U,97:M
1	11007784	11007885	1	157	3	3	3	61:U,85:U
1	11007787	11007886	1	160	1	1	1	58:M,82:M
1	11007791	11007944	1	161	3	3	1.52839	54:M,78:U,98:U
1	11007803	11007921	1	165	4	3	2.91076	42:U,66:M,86:M
1	11007873	11007988	1	178	3	3	1.89797	16:U
1	11007796	11007935	1	164	2	2	2	49:U,73:U,93:M
1	11007853	11007961	1	175	2	1.66667	1.27106	16:U,36:U
1	11007793	11007914	1	162	4	4	0	52:M,76:M,96:M
1	11007851	11007952	1	173	2	1.66667	1.27346	18:M,38:M
1	11007895	11008611	1	182	138	127	110.555	*
1	11007872	11007984	1	177	3	2	2	17:M
1	11008528	11008627	1	309	1	1	2.49096	88:U
1	11008538	11008703	1	310	8	7.66667	7.66667	78:M,97:M,109:M
1	11008623	11008738	1	331	4	2.5	2.61569	12:M,24:M
1	11008558	11008739	1	312	19	17.6667	7.805	58:U,77:U,89:U
1	11008652	11008859	1	339	16	14	22.2291	*
1	11008767	11008937	1	353	11	10	10	95:M
1	11008807	11008906	1	359	1	1	2.43285	55:U
1	11008843	11008948	1	364	3	2	2	19:M,99:M
1	11008866	11009001	1	367	3	2.66667	3.17891	76:U,86:U
1	11008848	11008947	1	365	1	1	1.45697	14:U,94:M
1	11008875	11009015	1	368	9	6.66667	6.66667	67:M,77:M
1	11008922	11009033	1	377	4	3	2.21388	20:U,30:U,97:U
1	11008986	11009106	1	389	2	2	1.99658	33:M
1	11008929	11009050	1	379	2	2	2	13:M,23:M,90:U
1	11008936	11009048	1	381	4	3	2.69809	6:M,16:M,83:M
1	11008961	11009107	1	385	8	8	7.39451	58:U
1	11009023	11009124	1	395	2	2	1.84186	*
1	11009030	11009218	1	397	10	8	8	95:M
1	11009037	11009220	1	398	8	8	8.00062	88:U
1	11009126	11009293	1	413	12	11	12.8886	*
1	11009199	11009384	1	424	15	14	14	97:M
1	11009207	11009376	1	425	9	8	2.73338	89:U
1	11009297	11009452	1	446	12	12	13.1566	*
1	11009372	11009566	1	458	17	14.4	14.4	95:U
1	11009376	11009524	1	460	3	1.8	4.31738	91:M
1	11009481	11009767	1	475	34	32	33.124	*
1	11009671	11009862	1	507	19	19	19	98:M
1	11009684	11009856	1	512	6	6	1.74995	85:U
1	11009792	11010102	1	532	50	46	37.3825	*
1	11010007	11010141	1	578	7	7	7	96:M
1	11010011	11010133	1	579	2	2	2.14652	92:U
1	11010054	11010196	1	587	3	3	3	49:M,97:U,120:M
1	11010060	11010194	1	588	4	3.66667	3.72206	43:M,91:M,114:M
