chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757190	1	0	1	1	0.550008	6:M,11:M,14:M,16:M,21:M,23:M,24:M,26:M,27:M,30:M,32:M,35:M,38:M,48:M,53:M,57:M,62:M,65:M
1	757129	757227	1	1	5	5	1.34733	3:U,6:U,8:U,13:U,15:U,16:U,18:U,19:U,22:U,24:U,27:U,30:U,40:M,45:M,49:M,54:M,57:M,64:M,68:M,69:M,70:M,73:M,76:M,78:M,86:M
1	757139	757235	1	4	5	3.66667	2.38636	3:U,5:U,6:U,8:U,9:U,12:U,14:U,17:U,20:U,30:U,35:U,39:U,44:U,47:U,54:U,58:U,59:U,60:U,63:U,66:U,68:U,76:U
1	757640	757709	1	150	1	1	0.582878	0:U,2:U,14:M,15:M,18:M,25:M,35:M,36:M,41:M,43:M,50:M,51:M,59:M
1	757189	757258	1	25	1	1	1.08691	4:U,8:U,9:U,10:U,13:U,16:U,18:U,26:U,48:M,55:M,56:M
1	757131	757226	1	2	4	3.66667	0.742682	1:M,4:M,6:M,11:M,13:M,14:M,16:M,17:M,20:M,22:M,25:M,28:M,38:M,43:M,47:M,52:M,55:M,62:M,66:M,67:M,68:M,71:M,74:M,76:M,84:M
1	757162	757231	1	13	1	1	0.698329	7:M,12:M,16:M,21:M,24:M,31:M,35:M,36:M,37:M,40:M,43:M,45:M,53:M
1	757173	757254	1	16	4	4	0.422336	1:U,5:U,10:U,13:U,20:U,24:U,25:U,26:U,29:U,32:U,34:U,42:U,64:M,71:M,72:M
1	757226	757295	1	37	1	0.666667	0.530527	11:U,18:U,19:U,35:U,44:U,46:U,47:U,53:U,56:U,62:U,66:U
1	757229	757298	1	39	1	1	0.151421	8:U,15:U,16:U,32:M,41:M,43:M,44:M,50:M,53:M,59:M,63:M
1	757686	757756	1	163	2	1.66667	0.679052	4:M,5:M,13:M,25:M,27:M,32:M,34:M,36:M,39:M,55:M,58:M,68:M,69:M
1	757650	757719	1	153	1	1	0.211937	4:M,5:M,8:M,15:M,25:M,26:M,31:M,33:M,40:M,41:M,49:M,61:U,63:U,68:U
1	757247	757316	1	45	1	1	0.396116	14:M,23:M,25:M,26:M,32:M,35:M,41:M,45:M,58:U,61:U,62:U
1	757215	757284	1	35	1	1	0.199359	0:U,22:M,29:M,30:M,46:U,55:U,57:U,58:U,64:U,67:U
1	757178	757247	1	20	1	0.666667	0.159834	0:M,5:M,8:M,15:M,19:M,20:M,21:M,24:M,27:M,29:M,37:M,59:U,66:U,67:U
1	757172	757257	1	15	5	4.66667	1.40933	2:M,6:M,11:M,14:M,21:M,25:M,26:M,27:M,30:M,33:M,35:M,43:M,65:M,72:M,73:M
1	757257	757327	1	46	2	2	1.50543	4:U,13:U,15:U,16:U,22:U,25:U,31:U,35:U,48:U,51:U,52:U,65:U,70:U
1	757708	757794	1	168	2	2	1.39075	3:M,5:M,10:M,12:M,14:M,17:M,33:M,36:M,46:M,47:M,49:M,50:M,52:M,53:M,57:M,60:M,64:M,67:M,71:M
1	757672	757742	1	158	2	1.66667	1.58608	3:M,4:M,9:M,11:M,18:M,19:M,27:M,39:U,41:U,46:U,48:U,50:U,53:U,69:M
1	757296	757365	1	50	1	1	3.80947	9:U,12:U,13:U,26:M,31:M,32:M,37:M,48:U,57:U,62:U
1	757270	757339	1	48	1	1	0.43056	0:M,2:M,3:M,9:M,12:M,18:M,22:M,35:U,38:U,39:U,52:U,57:U,58:U,63:U
1	757224	757312	1	36	8	6.66667	4.77614	13:M,20:M,21:M,37:U,46:U,48:U,49:U,55:U,58:U,64:U,68:U,81:U,84:U,85:U
1	757197	757279	1	26	3	2.33333	0.269194	0:M,1:M,2:M,5:M,8:M,10:M,18:M,40:U,47:U,48:U,64:M,73:M,75:M,76:M,82:M
1	757197	757279	1	27	6	5.33333	1.52208	0:M,1:M,2:M,5:M,8:M,10:M,18:M,40:M,47:M,48:M,64:U,73:U,75:U,76:U,82:U
1	757295	757374	1	49	4	4	1.77797	10:U,13:U,14:U,27:U,32:U,33:U,38:U,49:M,58:M,63:M,71:M
1	757300	757392	1	52	2	2	0	5:U,8:U,9:U,22:U,27:U,28:U,33:U,44:U,53:U,58:U,66:U,76:U,77:U,84:U,92:U
1	757734	757808	1	173	2	1.66667	0.355539	7:M,10:M,20:M,21:M,23:M,24:M,26:M,27:M,31:M,34:M,38:M,41:M,45:M,66:M
1	757741	757832	1	176	4	4	1.23938	0:M,3:M,13:M,14:M,16:M,17:M,19:M,20:M,24:M,27:M,31:M,34:M,38:M,59:U,69:U,74:U,78:U,80:U,82:U,84:U
1	757679	757748	1	162	1	1	0.56196	2:M,4:M,11:M,12:M,20:M,32:U,34:U,39:U,41:U,43:U,46:U,62:M,65:M
1	757742	757811	1	177	1	1	0.760354	2:U,12:U,13:U,15:U,16:U,18:U,19:U,23:U,26:U,30:U,33:U,37:U,58:M,68:M
1	757364	757441	1	64	3	2	1.55843	2:M,12:M,13:M,20:M,28:M,31:M,32:M,36:M,42:M,47:M,49:M,56:M,58:M,61:M,64:M,68:M
1	757317	757386	1	55	1	1	0.186543	5:U,10:U,11:U,16:U,27:M,36:M,41:M,49:M,59:M,60:M,67:M
1	757328	757421	1	57	4	4	1.87028	0:U,5:U,16:M,25:M,30:M,38:M,48:U,49:U,56:U,64:U,67:U,68:U,72:U,78:U,83:U,85:U,92:U
1	757367	757442	1	65	4	3.5	0.790584	9:U,10:U,17:U,25:U,28:U,29:U,33:U,39:U,44:U,46:U,53:U,55:U,58:U,61:U,65:U
1	757745	757814	1	181	1	1	0.708331	9:M,10:M,12:M,13:M,15:M,16:M,20:M,23:M,27:M,30:M,34:M,55:M,65:M
1	757753	757834	1	183	3	3	0.445708	1:M,2:M,4:M,5:M,7:M,8:M,12:M,15:M,19:M,22:M,26:M,47:M,57:U,62:U,66:U,68:U,70:U,72:U
1	757774	757843	1	190	1	1	0.226705	1:M,5:M,26:U,36:U,41:U,45:U,47:U,49:U,51:U,62:U,63:U,65:U
1	757811	757880	1	200	1	0.666667	0	4:U,8:U,10:U,12:U,14:U,25:M,26:M,28:M,33:M,37:M,46:M,50:M,54:M,56:M,69:M
1	757812	757881	1	201	1	1	1.58853	3:U,7:U,9:U,11:U,13:U,24:M,25:M,27:M,32:M,36:M,45:M,49:M,53:M,55:M,68:U
1	757739	757808	1	175	1	0.666667	0.0999097	2:M,5:M,15:U,16:U,18:U,19:U,21:U,22:U,26:U,29:U,33:U,36:U,40:U,61:M
1	757714	757783	1	169	1	1	0.125821	4:U,6:U,8:U,11:U,27:M,30:M,40:M,41:M,43:M,44:M,46:M,47:M,51:M,54:M,58:M,61:M,65:M
1	757802	757875	1	195	2	2	0.226218	8:M,13:M,17:M,19:M,21:M,23:M,34:U,35:U,37:U,42:U,46:U,55:U,59:U,63:U,65:U
1	757768	757837	1	189	1	1	0.635765	0:U,4:U,7:U,11:U,32:M,42:M,47:M,51:M,53:M,55:M,57:M,68:M,69:M
1	757382	757462	1	71	4	4	0.740741	2:M,10:M,13:M,14:M,18:M,24:M,29:M,31:M,38:M,40:M,43:M,46:M,50:M,65:M,71:M,74:M
1	757396	757476	1	76	4	4	1.1147	0:M,4:M,10:M,15:M,17:M,24:M,26:M,29:M,32:M,36:M,51:U,57:U,60:U,68:U,73:U,75:U,78:U
1	757386	757477	1	72	3	2.66667	1.81871	6:U,9:U,10:U,14:U,20:U,25:U,27:U,34:U,36:U,39:U,42:U,46:U,61:U,67:U,70:U,78:U,83:U,85:U,88:U
1	757338	757419	1	58	2	2	0.159894	6:M,15:M,20:M,28:M,38:M,39:M,46:M,54:M,57:M,58:M,62:M,68:M,73:M,75:M
1	757379	757477	1	70	2	1.66667	0.689014	5:U,13:U,16:U,17:U,21:U,27:U,32:U,34:U,41:U,43:U,46:U,49:U,53:U,68:M,74:M,77:M,85:M,90:M,92:M,95:M
1	757747	757816	1	182	1	1	0.511466	7:M,8:M,10:M,11:M,13:M,14:M,18:M,21:M,25:M,28:M,32:M,53:M,63:M,68:M
1	757784	757857	1	192	2	2	0.483968	16:M,26:U,31:U,35:U,37:U,39:U,41:U,52:U,53:U,55:U,60:U,64:U,73:U
1	757796	757865	1	194	1	1	0.258774	4:U,14:U,19:U,23:U,25:U,27:U,29:U,40:U,41:U,43:U,48:U,52:U,61:U,65:U,69:U
