pos	unmethyl	 methyl
757121	19	2
757139	9	12
757142	9	12
757143	9	12
757144	9	12
757154	11	10
757160	11	10
757166	11	10
757170	11	10
757174	11	10
757180	11	10
757189	11	10
757193	11	10
757194	11	10
757201	11	10
757207	11	10
757213	11	10
757214	11	10
757218	11	10
757220	11	10
757223	11	10
757224	11	10
757236	14	7
757249	9	12
757253	9	12
757258	9	12
757260	9	12
757266	9	12
757270	9	12
757273	9	12
757279	9	12
757295	14	7
757301	14	7
757313	8	13
757316	8	13
757318	8	13
757320	8	13
757321	8	13
757325	8	13
757326	8	13
757327	8	13
757333	8	13
757335	8	13
757337	8	13
757346	8	13
757349	8	13
