pos	unmethyl	 methyl
757121	0.8	0.2
757139	0.4	0.6
757142	0.4	0.6
757143	0.4	0.6
757144	0.4	0.6
757154	0.4	0.6
757160	0.4	0.6
757166	0.4	0.6
757170	0.4	0.6
757174	0.4	0.6
757180	0.4	0.6
757189	0.4	0.6
757193	0.4	0.6
757194	0.4	0.6
757201	0.4	0.6
757207	0.4	0.6
757213	0.4	0.6
757214	0.4	0.6
757218	0.4	0.6
757220	0.4	0.6
757223	0.4	0.6
757224	0.4	0.6
757236	0.5	0.5
757249	0.4	0.6
757253	0.4	0.6
757258	0.4	0.6
757260	0.4	0.6
757266	0.4	0.6
757270	0.4	0.6
757273	0.4	0.6
757279	0.4	0.6
757295	0.6	0.4
757301	0.6	0.4
757313	0.5	0.5
757316	0.5	0.5
757318	0.5	0.5
757320	0.5	0.5
757321	0.5	0.5
757325	0.5	0.5
757326	0.5	0.5
757327	0.5	0.5
757333	0.5	0.5
757335	0.5	0.5
757337	0.5	0.5
757346	0.5	0.5
757349	0.5	0.5
