pos	unmethyl	 methyl
757127	1	0
757132	1	0
757133	1	0
757134	1	0
757135	1	0
757136	1	0
757137	1	0
757140	1	0
757142	1	0
757153	1	0
757156	1	0
757157	1	0
757179	0	1
757181	0	1
757185	0	1
757197	0.75	0.25
757200	0.75	0.25
757204	0.75	0.25
757207	0.75	0.25
757209	0.75	0.25
757217	0.75	0.25
757224	0.75	0.25
757228	0.75	0.25
757234	0.75	0.25
757235	0.75	0.25
757238	0.75	0.25
757247	0.75	0.25
757248	0.75	0.25
757251	0.75	0.25
757260	0.75	0.25
757262	0.75	0.25
757264	0.75	0.25
757272	0.75	0.25
757274	0.75	0.25
757304	0.75	0.25
757307	0.75	0.25
757310	0.75	0.25
757311	0.75	0.25
757316	0.75	0.25
757317	0.75	0.25
757321	0.75	0.25
757328	0.75	0.25
757332	0.75	0.25
757335	0.75	0.25
757339	0.75	0.25
757343	0.75	0.25
