pos	unmethyl	 methyl
757124	0.85	0.15
757130	0.85	0.15
757148	0.15	0.85
757155	0.15	0.85
757174	0.15	0.85
757179	0.15	0.85
757188	0.15	0.85
757200	0.65	0.35
757201	0.65	0.35
757202	0.65	0.35
757205	0.65	0.35
757206	0.65	0.35
757211	0.65	0.35
757214	0.65	0.35
757223	0.65	0.35
757224	0.65	0.35
757228	0.65	0.35
757229	0.65	0.35
757232	0.65	0.35
757239	0.65	0.35
757247	0.65	0.35
757248	0.65	0.35
757253	0.65	0.35
757259	0.65	0.35
757262	0.65	0.35
757270	0.65	0.35
757276	0.65	0.35
757282	0.65	0.35
757284	0.65	0.35
757289	0.65	0.35
757300	0.5	0.5
757310	0.5	0.5
757316	0.5	0.5
757318	0.5	0.5
757321	0.5	0.5
757323	0.5	0.5
757335	0.5	0.5
757343	0.5	0.5
757344	0.5	0.5
757349	0.5	0.5
757351	0.5	0.5
757358	0.5	0.5
757359	0.5	0.5
757377	0.5	0.5
757378	0.5	0.5
757384	0.5	0.5
757409	0.65	0.35
757412	0.65	0.35
757416	0.65	0.35
757425	0.65	0.35
757433	0.65	0.35
757436	0.65	0.35
757444	0.65	0.35
757445	0.65	0.35
757447	0.65	0.35
757449	0.65	0.35
757469	0.5	0.5
757480	0.3	0.7
757486	0.3	0.7
757495	0.3	0.7
757500	0.3	0.7
757504	0.3	0.7
757521	0.15	0.85
757532	0.85	0.15
757535	0.85	0.15
757538	0.85	0.15
757542	0.85	0.15
757544	0.85	0.15
757548	0.85	0.15
757550	0.85	0.15
757555	0.85	0.15
757565	0.65	0.35
757581	0.65	0.35
757586	0.65	0.35
757593	0.65	0.35
757594	0.65	0.35
757597	0.65	0.35
757605	0.65	0.35
757610	0.65	0.35
