pos	unmethyl	 methyl
11007845	0	14
11007869	7	6
11007889	8	9
11008616	6	12
11008635	9	13
11008647	12	14
11008862	15	4
11008942	12	10
11008952	12	10
11009019	2	19
11009125	28	0
11009296	9	7
11009467	22	0
11009769	20	1
11010103	7	17
11010151	10	13
11010174	10	10
11010285	18	3
11010317	19	5
11010659	2	12
11010733	0	10
11010740	0	9
11011310	16	5
11011345	17	5
11011385	12	10
11011535	15	4
11011581	6	12
11011645	7	18
11011667	19	6
11013248	9	7
11013565	9	11
11013573	8	10
11013590	6	12
11013641	11	9
11014173	5	9
11014195	14	0
11014257	4	8
11014372	16	7
11014393	6	11
11014444	16	0
11014448	18	0
11014457	18	0
11014514	8	13
11014583	19	0
11014591	18	0
11014604	18	0
11014610	18	0
11014707	9	13
11014736	11	15
11014744	12	16
11014794	3	16
11014813	2	18
11014894	10	11
11014906	11	8
11014969	0	26
11015026	31	0
11015031	32	0
11015039	28	0
11015042	27	0
11015044	29	0
11015049	29	0
11015057	26	0
11015064	25	0
11015067	26	0
11015078	23	0
11015081	22	0
11015084	21	0
11015093	24	0
11015101	24	0
11015120	26	0
11015126	27	0
11015134	28	0
11015165	16	11
11015168	15	11
11015192	20	8
11016317	9	9
11016325	8	8
11016337	7	10
11016695	28	0
11017134	6	9
11017169	16	0
11017209	7	9
11017359	7	19
11017438	6	14
11017469	7	7
11017580	10	4
11018198	0	16
11019226	11	7
11019682	9	2
11019726	2	12
11019854	12	5
11020102	3	20
11020705	7	16
11020718	8	17
11021547	4	7
11021932	1	17
11023425	18	12
11024005	0	34
11024096	7	11
11024328	5	12
11024537	7	13
11024641	15	4
11024678	17	2
11025875	0	15
11025996	14	5
11026099	5	16
11026120	8	14
11026387	10	12
11026655	13	8
11027297	17	2
11027340	15	4
11028057	3	10
11028079	4	7
11028754	6	17
11030340	4	13
11030354	6	13
11030435	15	3
11030469	6	14
11030542	13	13
11031391	0	12
11031594	14	0
11032839	13	6
11032883	16	8
11033451	0	18
11033959	14	8
11035670	4	8
11035672	6	8
11036520	8	20
11036570	0	23
11036580	0	23
11036589	0	20
11036625	3	15
11036643	3	18
11037539	10	5
11038264	18	7
11038278	17	9
11038288	12	10
11038798	0	21
11038854	4	16
11039157	5	9
11040462	2	24
11040513	12	11
11040623	21	0
11040641	22	0
11040646	22	0
11041435	12	4
11042731	21	6
11043384	1	19
11044237	14	2
11045214	0	29
