chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757190	1	read0	1	1	1	2:M,3:M,9:M,30:M,33:M,38:M,51:M,62:M,65:M,66:M,68:M
1	757129	757198	1	read1	1	1	1	1:U,22:M,25:M,30:M,43:M,54:U,57:U,58:U,60:U,63:U,66:U
1	757130	757199	1	read2	1	0.666667	0.368421	0:M,21:M,24:M,29:M,42:M,53:U,56:U,57:U,59:U,62:U,65:U,69:U
1	757130	757213	1	read3	3	2.33333	1.78766	0:U,21:U,24:U,29:U,42:M,53:M,56:M,57:M,59:M,62:M,65:M,69:M,75:M
1	757138	757207	1	read5	1	0.666667	0.666667	13:U,16:U,21:U,34:U,45:M,48:M,49:M,51:M,54:M,57:M,61:M,67:M
1	758547	758616	1	read383	1	1	1	2:M,5:M,10:M,18:M,21:M,23:M,25:M,27:M,35:M,36:M,56:M,62:M,64:M,65:M,67:M
1	757186	757255	1	read14	1	1	0.892725	0:M,1:M,3:M,6:M,9:M,13:M,19:M,31:M,32:M,40:M,43:M,45:M,46:M,51:M,57:M,58:M,63:M,64:M
1	757150	757219	1	read9	1	0.666667	0.666667	1:M,4:M,9:M,22:M,33:M,36:M,37:M,39:M,42:M,45:M,49:M,55:M,67:U,68:U
1	757197	757271	1	read17	3	2.33333	2.33333	2:M,8:M,20:M,21:M,29:M,32:M,34:M,35:M,40:M,46:M,47:M,52:M,53:M,62:M,66:M,68:M
1	757137	757274	1	read4	5	4	4	14:M,17:M,22:M,35:M,46:U,49:U,50:U,52:U,55:U,58:U,62:U,68:U,80:U,81:U,89:U,92:U,94:U,95:U,100:U,106:U,107:U,112:U,113:U,122:U,126:U,128:U,136:U
1	757150	757219	1	read8	1	0.666667	1.57431	1:U,4:U,9:U,22:M,33:M,36:M,37:M,39:M,42:M,45:M,49:M,55:M,67:M,68:M
1	757151	757220	1	read10	1	1	1	0:U,3:U,8:U,21:M,32:M,35:M,36:M,38:M,41:M,44:M,48:M,54:M,66:U,67:U
1	757156	757225	1	read11	1	1	1	3:U,16:U,27:M,30:M,31:M,33:M,36:M,39:M,43:M,49:M,61:U,62:U
1	758615	758690	1	read406	2	1.66667	1.74867	2:U,3:U,5:U,7:U,10:U,19:U,23:U,27:U,31:U,33:U,34:U,41:U,48:U,56:U,59:U,62:U,65:U,69:U
1	758551	758620	1	read384	1	1	1	1:M,6:M,14:M,17:M,19:M,21:M,23:M,31:M,32:M,52:M,58:M,60:M,61:M,63:M,66:M,67:M,69:M
1	757251	757320	1	read38	1	1	0.51323	8:U,12:U,14:U,22:U,28:U,34:U,47:U,49:U
1	757191	757260	1	read15	1	1	0.227418	1:M,4:M,8:M,14:M,26:M,27:M,35:M,38:M,40:M,41:M,46:M,52:M,53:M,58:M,59:M,68:M
1	757174	757270	1	read12	4	3.66667	3.66667	9:M,12:M,13:M,15:M,18:M,21:M,25:M,31:M,43:U,44:U,52:U,55:U,57:U,58:U,63:U,69:U,70:U,75:U,76:U,85:U,89:U,91:U
