chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757131	757336	1	read0	2	2	2	17:M,25:M,30:M,38:M,42:M,43:M,46:M,60:U,67:U,78:M,81:M,94:U,111:U,117:U,121:U,135:M,140:M,141:M,147:M,156:M,157:M,163:M,167:M,179:M,182:M,183:M,199:U
1	757141	757342	1	read2	2	2	2	7:M,15:M,20:M,28:M,32:M,33:M,36:M,50:M,57:M,68:U,71:U,84:U,101:M,107:M,111:M,125:U,130:U,131:U,137:U,146:U,147:U,153:U,157:U,169:M,172:M,173:M,189:M
1	757144	757343	1	read4	1	1	1	4:M,12:M,17:M,25:M,29:M,30:M,33:M,47:M,54:M,65:M,68:M,81:U,98:M,104:M,108:M,122:U,127:U,128:U,134:U,143:U,144:U,150:U,154:U,166:U,169:U,170:U,186:M
1	757176	757388	1	read8	2	2	2	1:U,15:M,22:M,33:U,36:U,49:U,66:U,72:U,76:U,90:U,95:U,96:U,102:U,111:U,112:U,118:U,122:U,134:M,137:M,138:M,154:U,172:U,175:U,176:U,185:U,186:U,191:U,206:M,210:M
1	757187	757386	1	read10	1	0.666667	0.666667	4:M,11:M,22:M,25:M,38:M,55:U,61:U,65:U,79:M,84:M,85:M,91:M,100:M,101:M,107:M,111:M,123:U,126:U,127:U,143:U,161:U,164:U,165:U,174:U,175:U,180:U,195:U,199:U
1	757198	757397	1	read13	1	1	1	0:M,11:M,14:M,27:U,44:U,50:U,54:U,68:U,73:U,74:U,80:U,89:U,90:U,96:U,100:U,112:M,115:M,116:M,132:M,150:M,153:M,154:M,163:M,164:M,169:M,184:M,188:M,193:M,195:M,196:M
1	757220	757419	1	read18	1	1	1	5:M,22:U,28:U,32:U,46:M,51:M,52:M,58:M,67:M,68:M,74:M,78:M,90:U,93:U,94:U,110:M,128:M,131:M,132:M,141:M,142:M,147:M,162:U,166:U,171:U,173:U,174:U,185:M,186:M,189:M
1	757226	757502	1	read19	2	1.66667	1.66667	16:U,22:U,26:U,40:M,45:M,46:M,52:M,61:M,62:M,68:M,72:M,84:U,87:U,88:U,104:U,122:M,125:M,126:M,135:M,136:M,141:M,156:M,160:M,165:M,167:M,168:M,179:U,180:U,183:U,199:U,206:U,211:U,215:U,218:U,220:U,223:U,241:M,242:M,246:M,256:M,258:M,264:M,266:M,274:M
1	757158	757357	1	read6	1	1	1	3:M,11:M,15:M,16:M,19:M,33:U,40:U,51:M,54:M,67:U,84:U,90:U,94:U,108:M,113:M,114:M,120:M,129:M,130:M,136:M,140:M,152:M,155:M,156:M,172:U,190:U,193:U,194:U
1	757254	757526	1	read25	3	3	1.6609	12:M,17:M,18:M,24:M,33:M,34:M,40:M,44:M,56:M,59:M,60:M,76:U,94:M,97:M,98:M,107:M,108:M,113:M,128:U,132:U,137:U,139:U,140:U,151:M,152:M,155:M,171:M,178:M,183:M,187:M,190:M,192:M,195:M,213:U,214:U,218:U,228:U,230:U,236:U,238:U,246:U,249:U,253:U
1	757335	757534	1	read38	1	1	0.00961847	13:M,16:M,17:M,26:M,27:M,32:M,47:M,51:M,56:M,58:M,59:M,70:U,71:U,74:U,90:M,97:M,102:M,106:M,109:M,111:M,114:M,132:M,133:M,137:M,147:M,149:M,155:M,157:M,165:M,168:M,172:M,192:M,194:M
1	757153	757404	1	read5	2	2	2	3:M,8:M,16:M,20:M,21:M,24:M,38:M,45:M,56:U,59:U,72:U,89:M,95:M,99:M,113:U,118:U,119:U,125:U,134:U,135:U,141:U,145:U,157:M,160:M,161:M,177:M,195:U,198:U,199:U,208:U,209:U,214:U,229:U,233:U,238:U,240:U,241:U
1	757320	757519	1	read34	1	0.666667	0.00268553	10:M,28:M,31:M,32:M,41:M,42:M,47:M,62:U,66:U,71:U,73:U,74:U,85:M,86:M,89:M,105:M,112:M,117:M,121:M,124:M,126:M,129:M,147:U,148:U,152:U,162:M,164:M,170:M,172:M,180:M,183:M,187:M
