pos	unmethyl	 methyl
757123	0.3	0.7
757124	0.3	0.7
757133	0.3	0.7
757136	0.3	0.7
757145	0.3	0.7
757152	0.3	0.7
757154	0.3	0.7
757158	0.3	0.7
757160	0.3	0.7
757162	0.3	0.7
757166	0.3	0.7
757168	0.3	0.7
757170	0.3	0.7
757173	0.3	0.7
757174	0.3	0.7
757175	0.3	0.7
757177	0.3	0.7
757184	0.3	0.7
757185	0.3	0.7
757186	0.3	0.7
757191	0.3	0.7
757197	0.3	0.7
757205	0.3	0.7
757208	0.3	0.7
757209	0.3	0.7
757210	0.3	0.7
757211	0.3	0.7
757212	0.3	0.7
757213	0.3	0.7
757214	0.3	0.7
757218	0.3	0.7
757227	0.3	0.7
757230	0.3	0.7
757232	0.3	0.7
757233	0.3	0.7
757237	0.3	0.7
757241	0.3	0.7
757243	0.3	0.7
757244	0.3	0.7
757248	0.3	0.7
757253	0.3	0.7
757256	0.3	0.7
757257	0.3	0.7
757258	0.3	0.7
757265	0.3	0.7
757268	0.3	0.7
757274	0.3	0.7
757275	0.3	0.7
757278	0.3	0.7
757282	0.3	0.7
757289	0.3	0.7
757294	0.3	0.7
757297	0.3	0.7
757304	0.3	0.7
757305	0.3	0.7
757306	0.3	0.7
757313	0.3	0.7
757315	0.3	0.7
757317	0.3	0.7
757319	0.3	0.7
757320	0.3	0.7
757328	0.3	0.7
757333	0.3	0.7
757334	0.3	0.7
757337	0.3	0.7
757338	0.3	0.7
757341	0.3	0.7
757345	0.3	0.7
757346	0.3	0.7
757352	0.3	0.7
757363	0.85	0.15
757365	0.85	0.15
757366	0.85	0.15
757367	0.85	0.15
757368	0.85	0.15
757373	0.85	0.15
757379	0.85	0.15
757380	0.85	0.15
757386	0.85	0.15
757389	0.85	0.15
757390	0.85	0.15
757393	0.85	0.15
757396	0.85	0.15
757398	0.85	0.15
757401	0.85	0.15
757403	0.85	0.15
757406	0.85	0.15
757407	0.85	0.15
757409	0.85	0.15
757412	0.85	0.15
757413	0.85	0.15
757418	0.85	0.15
757421	0.85	0.15
757429	0.85	0.15
757430	0.85	0.15
757433	0.85	0.15
757439	0.85	0.15
757440	0.85	0.15
757442	0.85	0.15
757444	0.85	0.15
757448	0.85	0.15
757449	0.85	0.15
757450	0.85	0.15
757457	0.85	0.15
757458	0.85	0.15
757461	0.85	0.15
757462	0.85	0.15
757474	0.15	0.85
757477	0.15	0.85
757479	0.15	0.85
757485	0.15	0.85
757486	0.15	0.85
757487	0.15	0.85
757494	0.15	0.85
757495	0.15	0.85
757496	0.15	0.85
757499	0.15	0.85
757501	0.15	0.85
757504	0.15	0.85
757515	0.5	0.5
757516	0.5	0.5
757520	0.5	0.5
757521	0.5	0.5
757523	0.5	0.5
757526	0.5	0.5
757527	0.5	0.5
757532	0.5	0.5
757534	0.5	0.5
757535	0.5	0.5
757540	0.5	0.5
757552	0.65	0.35
757554	0.65	0.35
757556	0.65	0.35
757558	0.65	0.35
757565	0.65	0.35
757566	0.65	0.35
757574	0.65	0.35
757576	0.65	0.35
757580	0.65	0.35
757582	0.65	0.35
757583	0.65	0.35
757587	0.65	0.35
757591	0.65	0.35
757593	0.65	0.35
757607	0.5	0.5
757610	0.5	0.5
757613	0.5	0.5
757617	0.5	0.5
757620	0.5	0.5
