pos	unmethyl	 methyl
757122	0	1
757124	0	1
757125	1	1
757128	2	3
757129	2	4
757137	7	2
757139	8	2
757145	8	3
757148	8	3
757151	10	3
757154	10	3
757157	13	4
757158	13	4
757163	14	5
757164	14	5
757165	14	5
757168	15	5
757172	18	5
757173	18	5
757174	18	5
757181	20	6
757189	24	6
757190	24	6
757193	24	6
757197	21	5
757198	21	5
757200	22	4
757201	22	4
757203	21	4
757204	20	4
757206	22	4
757208	21	4
757209	21	4
757211	23	4
757213	23	5
757214	23	4
757215	23	4
757216	23	4
757217	23	4
757225	16	12
757226	16	12
757231	16	11
757232	15	10
757233	15	10
757236	15	13
757237	16	13
757240	16	13
757242	14	14
757245	15	15
757246	16	15
757247	15	15
757251	14	14
757255	13	14
757256	14	13
757257	14	13
757259	15	13
757260	16	13
757266	17	13
757268	17	13
757269	17	13
757270	16	13
757276	15	11
757284	18	10
757287	18	10
757288	18	10
757290	18	10
757291	18	10
757293	17	9
757294	16	9
757297	15	8
757298	15	8
757301	15	7
757302	15	7
757303	15	7
757304	14	6
757305	14	5
757309	13	4
757310	12	4
757311	12	3
757313	12	3
757314	12	2
757316	10	2
757318	10	2
757319	10	2
757323	10	1
757324	10	1
757325	10	1
757330	7	0
757332	6	0
757338	5	0
757339	5	0
757342	5	0
757345	5	0
757346	5	0
757348	4	0
757354	0	0
757357	0	0
757358	0	0
757366	0	0
757368	0	0
757374	0	0
757377	0	0
757380	0	0
757383	0	0
757386	0	0
757387	0	0
757392	0	0
757393	0	0
757394	0	0
757397	0	0
757401	0	0
757402	0	0
757403	0	0
757410	0	0
757418	0	0
757419	0	0
757422	0	0
757426	0	0
757427	0	0
757429	0	0
757430	0	0
757432	0	0
757433	0	0
757435	0	0
757437	0	0
757438	0	0
757440	0	0
757442	0	0
757443	0	0
757444	0	0
757445	0	0
757446	0	0
757454	0	0
757455	0	0
757460	0	0
757461	0	0
757462	0	0
757465	0	0
757466	0	0
757469	0	0
757471	0	0
757474	0	0
757475	0	0
757476	0	0
757480	0	0
757484	0	0
757485	0	0
757486	0	0
757488	0	0
757489	0	0
757495	0	0
757497	0	0
757498	0	0
757499	0	0
757505	0	0
757513	0	0
757516	0	0
757517	0	0
757519	0	0
757520	0	0
757522	0	0
757523	0	0
757526	0	0
757527	0	0
757530	0	0
757531	0	0
757532	0	0
757533	0	0
757534	0	0
757538	0	0
757539	0	0
757540	0	0
757542	0	0
757543	0	0
757545	0	0
757547	0	0
757548	0	0
757552	0	0
757553	0	0
757554	0	0
757559	0	0
757561	0	0
757567	0	0
757568	0	0
757571	0	0
757574	0	0
757575	0	0
757577	0	0
