chr	start	end	cid	pid	abundance	methylpat	regions
13	19218085	19218165	1	1	0.211413	5:U,8:M,22:U	3
13	19218085	19218165	1	2	0.176039	5:M,8:M,22:M	2
13	19218085	19218165	1	3	0.150333	5:M,8:U,22:U	4
13	19218085	19218164	1	4	0.0908367	5:U,8:U,22:M	5
13	19239922	19240003	2	1	0.375618	13:M,71:M	0
13	19239922	19240003	2	2	0.279361	13:M,71:U	1
13	19239923	19240002	2	3	0.0171875	12:U,70:U	4
13	19240042	19240121	3	1	0.0125	11:M,38:M	0
13	19631347	19631426	4	1	0.05	1:M,25:M,31:M,37:M	1
13	19631347	19631426	4	2	0.0125	1:M,25:M,31:M,37:U	0
13	19631735	19631807	6	1	0.237994	48:M,52:U,56:M	2
13	19631728	19631808	6	2	0.133128	55:M,59:M,63:M	1
13	19631728	19631808	6	3	0.0881392	55:U,59:M,63:M	5
13	19631728	19631807	6	4	0.0142045	55:U,59:U,63:U	13
13	19633203	19633282	7	1	0.025	32:U,42:M,71:M,76:M	0
13	19633203	19633282	7	2	0.0125	32:M,42:M,71:M,76:M	4
13	19633320	19633399	8	1	0.025	3:U,65:U,73:U	0
13	19648365	19648445	9	1	0.037037	-1:U	0
13	19648507	19648586	10	1	0.05	3:U,53:M	0
13	19648507	19648586	10	2	0.0125	3:U,53:U	5
13	19648625	19648704	11	1	0.0375	7:U,67:M	0
13	19662866	19662945	12	1	0.025	19:U	0
13	19687792	19687871	14	1	0.0625	25:M,41:U,63:U	0
13	19728252	19728372	15	1	0.0539621	14:M,65:M	5
13	19728251	19728365	15	2	0.0107417	15:M,66:U	0
13	19728419	19728498	16	1	0.0375	5:M	0
13	19746258	19746338	19	1	0.268202	4:U,79:U	1
13	19746257	19746338	19	2	0.148796	5:M,80:M	0,3
13	19746257	19746338	19	3	0.129329	5:M,80:U	0,5
13	19747394	19747474	21	1	0.037037	34:U,46:M	0
13	19762045	19762124	23	1	0.0125	26:M,30:M,32:M,42:M,79:M	0
13	19872498	19872570	25	1	0.0273973	69:U	0
13	19872498	19872577	25	2	0.0125	69:M	12
13	19872760	19872839	27	1	0.1375	14:M	0
13	19909674	19909746	28	1	0.0136986	27:M,48:M	0
13	19910042	19910133	29	1	0.0570652	6:M	0
13	19919175	19919247	31	1	0.123288	1:U,12:U,32:M,38:M,44:M	4
13	19919168	19919247	31	2	0.0463235	8:M,19:M,39:M,45:M,51:M	0
13	19919168	19919247	31	3	0.0264706	8:M,19:U,39:M,45:U,51:U	5
13	19919168	19919247	31	4	0.0198529	8:M,19:M,39:M,45:U,51:M	3
13	19919168	19919247	31	5	0.00661765	8:U,19:M,39:U,45:U,51:U	12
13	19919168	19919247	31	6	0.00661765	8:M,19:U,39:U,45:U,51:M	1
13	20139000	20139072	33	1	0.0205479	5:M,8:M,13:M,17:M,27:M,50:U,71:M	5
13	20138999	20139071	33	2	0.010274	6:M,9:M,14:M,18:M,28:U,51:U,72:U	0
13	20139118	20139197	34	1	0.0125	1:U,10:U,22:U,38:M,47:M,54:M,57:M,62:M,74:U	0
13	20139198	20139277	35	1	0.05	7:M,21:M,26:M,48:U,50:U,55:U,73:M,77:M	0
13	20175891	20176158	36	1	0.11479	3:M,17:U,35:U,75:U,80:U,88:U,90:U,104:U,106:U,117:U,126:U,128:U,131:U,133:U,139:U,141:U,151:U,158:U,162:U,172:U,181:U,191:U,194:U,216:U,226:U,239:U,244:U,252:U,265:M	0,1
13	20175961	20176158	36	2	0.0372852	5:M,10:U,18:U,20:U,34:U,36:U,47:U,56:U,58:U,61:U,63:U,69:U,71:U,81:U,88:U,92:U,102:U,111:U,121:U,124:U,146:U,156:U,169:U,174:U,182:U,195:M	3,1
13	20176568	20176678	37	1	0.2	1:M,8:U,10:U,13:U,16:U,21:U,27:U,39:U,45:U,98:U,101:U,105:U	0,11
13	20176568	20176647	37	2	0.065757	1:U,8:U,10:U,13:U,16:M,21:U,27:U,39:M,45:M	3
13	20176686	20176797	38	1	0.257467	18:U,47:U,57:U,59:U,67:U,78:U,102:U	3
13	20176725	20176797	38	2	0.168556	8:U,18:U,20:M,28:M,39:M,63:M	14
13	20176686	20176797	38	3	0.0576561	18:U,47:U,57:U,59:U,67:U,78:M,102:M	0,9
13	20176687	20176766	38	4	0.0576561	17:U,46:U,56:U,58:U,66:M,77:M	12
13	20176716	20176795	38	5	0.0356135	17:U,27:U,29:M,37:U,48:U,72:U	4
13	20176718	20176797	38	6	0.0157609	15:M,25:M,27:M,35:M,46:M,70:M	7
