chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757138	1	0	13	11.3333	11.3333	0:U,4:U,7:U,13:U,14:U,15:U
1	757123	757133	1	2	1	2	2	2:M,5:M
1	757135	757145	1	14	2	2	0.467113	0:M,1:M
1	757339	757349	1	239	2	1.6	0	0:M,2:M,3:M,4:M,8:M,10:M
1	757129	757145	1	8	9	11	11	5:U,6:U,7:U
1	757124	757134	1	4	1	1.33333	1.15695	1:M,4:M,10:M
1	757137	757156	1	17	4	4	4	9:M,10:M,11:M,14:M,17:M,19:M
1	757137	757149	1	16	11	6	6.61779	9:U,10:U,11:U
1	757136	757146	1	15	2	2	1.4574	0:U,10:U
1	757149	757159	1	30	2	2	2	2:M,5:M,7:M
1	757141	757153	1	20	4	6	6	5:U,6:U,7:U,10:U
1	757157	757169	1	40	5	4	7.11081	3:U,8:U,12:U
1	757152	757164	1	33	2	1.90476	1.90476	2:M,4:M,8:M
1	757145	757155	1	24	1	2	2	1:U,2:U,3:U,6:U,9:U
1	757164	757174	1	47	1	1.33333	2.2072	1:U,5:U,8:U
1	757155	757166	1	36	3	2.13333	0.728087	1:M,5:M,10:M
1	757146	757159	1	25	5	7	7	0:U,1:U,2:U,5:U,8:U,10:U
1	757166	757178	1	49	7	6	6	3:U,6:U
1	757157	757168	1	41	3	2.66667	2.66667	3:M,8:M
1	757151	757164	1	31	8	5.04762	5.04762	0:U,3:U,5:U,9:U
1	757169	757179	1	52	2	2	0.998678	0:U,3:U,10:U
1	757175	757187	1	60	3	4	2.89528	4:M,6:M,8:M,10:M,12:M
1	757159	757169	1	45	2	1.33333	0.606992	1:M,6:M,10:M
1	757155	757166	1	37	4	2.93333	1.74989	1:U,5:U,10:U
1	757161	757171	1	46	2	2	2	4:M,8:M
1	757170	757180	1	53	1	1.33333	1.33333	2:U,9:U
1	757180	757190	1	65	1	0.8	1.20932	1:M,3:M,5:M,7:M,8:M,9:M
1	757164	757174	1	48	1	1.33333	2.12452	1:M,5:M,8:M
1	757171	757182	1	55	7	3.31429	3.31429	1:U,8:U,10:U
1	757182	757192	1	67	2	2	5.53477	1:M,3:M,5:M,6:M,7:M,10:M
1	757174	757189	1	59	7	6	6.40171	5:U,7:U,9:U,11:U,13:U,14:U,15:U
1	757170	757180	1	54	1	1.33333	1.33333	2:M,9:M
1	757191	757203	1	72	2	3.33333	6.24065	1:M,2:M,3:M,5:M,9:M
1	757180	757191	1	64	4	3.6	3.6	1:U,3:U,5:U,7:U,8:U,9:U
1	757171	757182	1	56	4	1.94286	0.981125	1:M,8:M,10:M
1	757201	757212	1	81	3	3.33333	2.30319	3:M,7:M,9:M
1	757202	757212	1	82	1	1.33333	1.33333	2:U,6:U,8:U
1	757183	757203	1	68	8	11.3333	12.8333	0:U,2:U,4:U,5:U,6:U,9:U,10:U,11:U,13:U,17:U
1	757203	757214	1	85	3	2.33333	1.47655	1:M,5:M,7:M,10:M
1	757211	757221	1	96	1	1.33333	1.33333	2:U,7:U,9:U
1	757211	757221	1	97	1	1.33333	1.33333	2:M,7:M,9:M
1	757203	757216	1	84	7	6.66667	6.66667	1:U,5:U,7:U,10:U
1	757194	757207	1	76	5	6	6	0:U,2:U,6:U,10:U
1	757206	757217	1	89	2	3.33333	3.33333	2:M,4:M,7:M
1	757221	757231	1	113	1	1.33333	1.33333	1:M,5:M,8:M
1	757212	757223	1	98	5	4	1.719	1:U,6:U,8:U,10:U
1	757221	757231	1	112	1	1.33333	2.43955	1:U,5:U,8:U
1	757212	757222	1	99	1	1	0.322898	1:M,6:M,8:M,10:M
1	757209	757220	1	94	2	3.33333	1.55	1:U,4:U,9:U,11:U
1	757214	757224	1	101	1	1	1	4:M,6:M,8:M
1	757198	757209	1	79	5	4	4	2:U,6:U,10:U
1	757208	757218	1	92	1	2	0.32291	0:M,2:M,5:M,10:M
1	757214	757225	1	102	5	4	4	4:U,6:U,8:U
1	757230	757242	1	121	3	5.33333	5.41978	3:U,6:U,9:U
1	757225	757235	1	116	1	1.33333	3.0505	1:M,4:M,8:M
1	757223	757236	1	114	7	7.33333	5.05649	3:U,6:U,10:U,13:U
1	757216	757227	1	105	2	1.6	1.6	2:M,4:M,6:M,10:M
1	757209	757219	1	93	1	1.33333	1.33333	1:M,4:M,9:M
1	757216	757228	1	104	7	6	3.04994	2:U,4:U,6:U,10:U
1	757234	757247	1	126	11	7.71429	7.71429	2:U,5:U,9:U,12:U
1	757240	757253	1	134	3	3.90476	3.36269	3:M,6:M,8:M
1	757232	757242	1	124	1	1.33333	0.435786	1:M,4:M,7:M
1	757227	757239	1	119	5	4	3.96305	2:U,6:U,9:U,12:U
1	757220	757230	1	110	1	0.666667	0.24354	0:M,2:M,6:M,9:M
1	757219	757230	1	109	5	4.66667	2.20517	1:U,3:U,7:U,10:U
1	757238	757249	1	131	5	4.4	4.4	1:U,5:U,8:U,10:U
1	757247	757257	1	144	1	0.571429	0.776104	1:M,7:M,10:M
1	757246	757256	1	141	1	0.666667	0.666667	0:M,2:M,8:M
1	757249	757261	1	146	6	5.73333	5.73333	5:U,8:U,10:U
1	757242	757253	1	135	4	3.04762	3.04762	1:U,4:U,6:U
1	757233	757249	1	125	3	3.37143	3.0505	0:M,3:M,6:M,10:M,13:M,15:M
1	757249	757263	1	145	6	6.13333	6.13333	5:M,8:M,10:M
1	757256	757266	1	154	1	1.33333	1.33333	1:U,3:U,8:U
1	757254	757264	1	152	1	2	1.06182	0:U,3:U,5:U,10:U
1	757260	757273	1	158	4	3.24444	3.24444	4:M,7:M
1	757244	757256	1	139	7	6.66667	6.11243	2:U,4:U,10:U
1	757256	757266	1	153	1	1.33333	1.476	1:M,3:M,8:M
1	757260	757272	1	157	12	6.17778	6.28926	4:U,7:U
1	757265	757275	1	163	1	2	1.67867	2:M
1	757257	757269	1	155	2	4	1.4719	0:U,2:U,7:U,10:U
1	757247	757257	1	143	3	1.71429	1.12295	1:U,7:U,10:U
1	757266	757277	1	165	2	2.8	2.09642	1:U,10:U
1	757268	757279	1	167	4	4	4	8:U
1	757266	757284	1	164	5	3.74286	3.74286	1:M,10:M,14:M,16:M
1	757270	757281	1	169	2	4	4.22637	6:U,10:U
1	757279	757289	1	179	1	1	1	1:M,3:M,6:M
1	757276	757286	1	177	1	0.8	0.448951	0:M,4:M,6:M,9:M
1	757284	757295	1	186	5	4	2.58293	1:U,6:U,9:U
1	757273	757289	1	172	11	11.3143	11.3143	3:U,7:U,9:U,12:U
1	757281	757291	1	184	1	1.33333	1.33333	1:M,4:M,9:M
1	757286	757298	1	188	8	5.2	7.07637	4:U,7:U
1	757280	757290	1	182	1	1.33333	0.133333	0:M,2:M,5:M,10:M
1	757280	757292	1	181	4	4.66667	4.66667	0:U,2:U,5:U,10:U
1	757286	757297	1	189	2	1.6	1.96755	4:M,7:M
1	757291	757301	1	193	3	2	3.64582	2:U
1	757294	757307	1	195	3	4	4	9:M
1	757295	757305	1	196	2	2	3.09165	8:U
1	757293	757303	1	194	1	2	2	0:U,10:U
1	757298	757309	1	198	2	2.8	2.8	5:M,10:M
1	757305	757318	1	205	5	7.33333	4.67036	3:U,5:U,10:U
1	757305	757325	1	206	3	2.66667	2.49246	3:M,5:M,10:M,15:M,17:M,20:M
1	757298	757312	1	199	7	6.4	7.21385	5:U,10:U,12:U
1	757301	757313	1	202	2	4	4	2:M,7:M,9:M
1	757309	757319	1	210	1	2	1.28391	1:U,6:U
1	757319	757329	1	221	1	0.8	1.66224	1:M,3:M,6:M,9:M
1	757311	757324	1	212	13	8	8	4:U,9:U,11:U
1	757310	757320	1	211	2	2	1.28391	0:U,5:U,10:U
1	757329	757342	1	231	5	8	6.30959	3:U,9:U,10:U,12:U,13:U
1	757323	757337	1	226	3	2.13333	2.13333	2:M,5:M,9:M
1	757315	757338	1	217	19	19.8667	19.8667	0:U,5:U,7:U,10:U,13:U,17:U,23:U
1	757333	757350	1	235	12	12.8	1.79073	5:U,6:U,8:U,9:U,10:U,14:U,16:U
