pos	unmethyl	 methyl
757125	0	0
757128	1	0
757129	1	0
757136	1	0
757140	2	0
757142	2	0
757143	2	0
757145	2	0
757150	4	0
757154	6	0
757156	6	0
757168	6	0
757169	6	0
757174	8	0
757178	8	0
757184	9	0
757188	9	0
757230	6	11
757235	6	12
757247	15	7
757257	15	7
757265	16	7
757269	16	7
757271	16	7
757275	17	7
757279	18	7
757283	18	7
757285	19	7
757297	8	21
757309	22	8
757316	25	8
757320	26	9
757323	26	9
757324	26	9
757332	25	9
757334	25	9
757338	26	8
757340	26	8
757351	27	8
757362	35	0
757379	34	0
757380	34	0
757384	34	0
757404	9	27
757405	9	27
757418	8	25
757419	8	27
757421	8	27
757422	8	27
757448	29	0
757449	29	0
757457	29	0
757463	28	0
757476	0	27
757478	0	26
757480	0	26
757486	0	25
757491	0	24
757511	15	5
757513	13	5
757518	13	5
757527	12	4
757528	12	4
757539	4	11
757542	3	11
757551	3	9
757558	2	9
757569	7	2
757581	6	2
757586	5	2
757587	5	2
757594	4	2
757597	4	2
757618	2	0
757620	0	0
