chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
13	19173139	19173218	1	0	1	1	1	8:M,14:M,36:M
13	19218085	19218164	2	0	1	0.684211	0.68421	5:M,8:U,22:U
13	19218085	19218165	2	1	4	3.90977	3.90977	5:M,8:M,22:U
13	19218085	19218165	2	2	9	10.8496	10.8496	5:U,8:U,22:U
13	19218085	19218165	2	3	9	8.50376	8.50376	5:M,8:M,22:M
13	19239922	19240002	3	0	24	20.7188	20.7187	13:M,71:M
13	19239923	19240002	3	1	8	4.25	4.25	12:M,70:U
13	19239923	19240002	3	3	1	0.53125	0.531251	12:U,70:M
13	19240042	19240121	4	0	1	1	1	11:M,38:U
13	19519048	19519127	5	0	2	2	2	22:M,57:M,72:M
13	19539227	19539306	6	0	1	1	1	26:M,64:M,73:M
13	19631347	19631426	7	0	2	2	2	1:U,25:M,31:U,37:M
13	19631347	19631426	7	1	1	1	1	1:M,25:M,31:M,37:M
13	19631610	19631690	8	0	29	36	0	*
13	19631728	19631808	9	0	11	3.28571	3.28571	55:M,59:M,63:M
13	19631728	19631807	9	3	3	0.428571	0.428571	55:M,59:U,63:M
13	19631728	19631807	9	7	1	0.142857	0.142857	55:U,59:M,63:M
13	19631735	19631807	9	1	1	1	1	48:U,52:M,56:U
13	19633203	19633275	10	0	1	1	1	32:U,42:U,71:M
13	19633203	19633282	10	3	3	1	1	32:U,42:M,71:U,76:M
13	19633321	19633400	11	0	1	1	1	2:M,64:U,72:U
13	19633321	19633400	11	3	1	1	1	2:M,64:M,72:M
13	19660070	19660149	12	0	1	1	1	39:M,58:M,73:U
13	19699624	19699703	13	0	1	1	1	42:U
13	19728251	19728365	14	0	11	3	3	15:M,66:U
13	19728286	19728372	14	7	25	5	5	31:M
13	19728404	19728498	15	0	5	5	5	6:M,20:M
13	19728419	19728498	15	7	1	2.5	2.5	5:U
13	19746140	19746220	16	0	21	30.75	0	*
13	19746258	19746338	17	0	6	6.05	6.05	4:M,79:U
13	19746258	19746337	17	5	1	0.916667	0.916667	4:U,79:U
13	19746258	19746338	17	1	3	3.11667	3.11667	4:M,79:M
13	19747277	19747356	18	0	1	1	0	*
13	19747394	19747473	19	0	1	1	1	34:U,46:U
13	19759488	19759574	20	0	2	2.25	2.25	27:M
13	19816452	19816531	21	0	1	0.75	0.75	7:U,49:M,75:U
13	19816459	19816531	21	1	1	1.5	1.5	0:M,42:M,68:U
13	19872760	19872839	22	0	2	2	2	14:M
13	19909935	19910007	23	0	1	1	0	*
13	19910160	19910239	24	0	1	1	0	*
13	19919166	19919245	25	0	1	1	1	10:U,21:U,41:M,47:M,53:U
13	19919168	19919247	25	1	3	0.461538	0.461538	8:U,19:M,39:M,45:M,51:M
