pos	unmethyl	 methyl
757122	1	0
757127	1	0
757130	1	0
757133	1	0
757135	1	0
757136	1	0
757138	1	0
757140	1	0
757142	1	0
757145	1	0
757146	1	0
757147	1	0
757152	1	0
757154	1	0
757156	1	0
757157	1	0
757163	1	0
757165	1	0
757166	1	0
757169	1	0
757171	1	0
757172	1	0
757173	1	0
757174	1	0
757176	1	0
757178	1	0
757179	1	0
757180	1	0
757182	1	0
757194	0.25	0.75
757195	0.25	0.75
757199	0.25	0.75
757203	0.25	0.75
757208	0.25	0.75
757209	0.25	0.75
757211	0.25	0.75
757212	0.25	0.75
757213	0.25	0.75
757215	0.25	0.75
757216	0.25	0.75
757217	0.25	0.75
757218	0.25	0.75
757219	0.25	0.75
757221	0.25	0.75
757224	0.25	0.75
757226	0.25	0.75
757227	0.25	0.75
757228	0.25	0.75
757229	0.25	0.75
757230	0.25	0.75
757231	0.25	0.75
757233	0.25	0.75
757234	0.25	0.75
757235	0.25	0.75
757236	0.25	0.75
757243	0.25	0.75
757244	0.25	0.75
757247	0.25	0.75
757248	0.25	0.75
757251	0.25	0.75
757252	0.25	0.75
757253	0.25	0.75
757260	0.25	0.75
757263	0.25	0.75
757264	0.25	0.75
757270	0.25	0.75
757272	0.25	0.75
757277	0.25	0.75
757281	0.25	0.75
757283	0.25	0.75
757285	0.25	0.75
757287	0.25	0.75
757290	0.25	0.75
757291	0.25	0.75
757292	0.25	0.75
757293	0.25	0.75
757302	0.25	0.75
757303	0.25	0.75
757308	0.25	0.75
757311	0.25	0.75
757312	0.25	0.75
757313	0.25	0.75
757316	0.25	0.75
757320	0.25	0.75
757321	0.25	0.75
757322	0.25	0.75
757326	0.25	0.75
757327	0.25	0.75
757337	0.25	0.75
757338	0.25	0.75
757341	0.25	0.75
757343	0.25	0.75
757344	0.25	0.75
757347	0.25	0.75
