pos	unmethyl	 methyl
757122	1	0
757127	1	0
757130	1	0
757133	1	0
757135	1	0
757136	1	0
757138	1	0
757140	1	0
757142	1	0
757145	1	0
757146	1	0
757147	1	0
757152	1	0
757154	1	0
757156	1	0
757157	1	0
757163	1	0
757165	1	0
757166	1	0
757169	1	0
757171	1	0
757172	1	0
757173	1	0
757174	1	0
757176	1	0
757178	1	0
757179	1	0
757180	1	0
757182	1	0
757194	0.276789	0.723211
757195	0.276789	0.723211
757199	0.276789	0.723211
757203	0.276789	0.723211
757208	0.276789	0.723211
757209	0.276789	0.723211
757211	0.276789	0.723211
757212	0.276789	0.723211
757213	0.276789	0.723211
757215	0.276789	0.723211
757216	0.276789	0.723211
757217	0.276789	0.723211
757218	0.276789	0.723211
757219	0.276789	0.723211
757221	0.276789	0.723211
757224	0.276789	0.723211
757226	0.276789	0.723211
757227	0.276789	0.723211
757228	0.276789	0.723211
757229	0.276789	0.723211
757230	0.276789	0.723211
757231	0.276789	0.723211
757233	0.276789	0.723211
757234	0.276789	0.723211
757235	0.276789	0.723211
757236	0.276789	0.723211
757243	0.276789	0.723211
757244	0.276789	0.723211
757247	0.276789	0.723211
757248	0.276789	0.723211
757251	0.276789	0.723211
757252	0.276789	0.723211
757253	0.276789	0.723211
757260	0.276789	0.723211
757263	0.276789	0.723211
757264	0.276789	0.723211
757270	0.78588	0.21412
757272	0.78588	0.21412
757277	0.78588	0.21412
757281	1	0
757283	1	0
757285	1	0
757287	1	0
757290	1	0
757291	1	0
757292	1	0
757293	1	0
757302	1	0
757303	1	0
757308	1	0
757311	1	0
757312	1	0
757313	1	0
757316	1	0
757320	1	0
757321	1	0
757322	1	0
757326	1	0
757327	1	0
757337	1	0
757338	1	0
757341	0	0
757343	0	0
757344	0	0
757347	0	0
