chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11006912	11007839	1	0	164	147	146.225	*
1	11015026	11015125	1	1519	1	0.666667	0.666667	0:M,5:M,13:M,16:M,18:M,23:U,31:M,38:U,41:M,52:U,55:M,58:U,67:U,75:U,94:U
1	11015027	11015126	1	1521	1	1	0	4:U,12:U,15:U,17:M,22:M,30:U,37:M,40:U,51:M,54:M,57:M,66:M,74:M,93:U,99:M
1	11015038	11015137	1	1526	1	0.666667	0.666667	1:U,4:U,6:M,11:M,19:M,26:M,29:U,40:U,43:M,46:U,55:U,63:U,82:M,88:M,96:M
1	11015038	11015137	1	1527	1	0.666667	0	1:U,4:U,6:U,11:M,19:U,26:U,29:U,40:U,43:U,46:U,55:U,63:M,82:U,88:U,96:U
1	11015047	11015146	1	1529	1	1	0	2:M,10:M,17:U,20:U,31:U,34:U,37:U,46:U,54:M,73:M,79:M,87:M
1	11015051	11015150	1	1530	1	1	0	6:M,13:U,16:M,27:M,30:M,33:U,42:U,50:M,69:U,75:M,83:U
1	11015056	11015155	1	1533	1	1	0	1:M,8:U,11:U,22:M,25:M,28:U,37:U,45:U,64:M,70:U,78:U
1	11007746	11007857	1	147	2	2	5.10703	99:U
1	11007747	11007846	1	148	1	1	2.44104	98:M
1	11015121	11015220	1	1548	1	1	1	5:U,13:M,44:U,47:U,71:U
1	11015115	11015214	1	1546	1	0.666667	0.141176	5:U,11:M,19:U,50:U,53:U,77:U
1	11015115	11015214	1	1545	1	0.666667	0.666667	5:U,11:U,19:U,50:M,53:U,77:U
1	11015109	11015211	1	1543	2	2	0.792659	11:U,17:U,25:U,56:M,59:U,83:M
1	11015086	11015185	1	1539	1	1	0	7:U,15:U,34:U,40:U,48:U,79:U,82:M
1	11015085	11015184	1	1538	1	1	0.382428	8:U,16:U,35:U,41:M,49:U,80:U,83:M
1	11015127	11015226	1	1549	1	1	1.40433	7:U,38:U,41:U,65:U
1	11015094	11015193	1	1542	1	1	0.630513	7:M,26:U,32:U,40:U,71:M,74:M,98:U
1	11015140	11015249	1	1550	2	2	2	25:M,28:U,52:M
1	11015154	11015253	1	1552	1	1	1	11:M,14:M,38:U
1	11007773	11007886	1	150	2	2	2.74536	72:U,96:M
1	11007833	11007932	1	159	1	1	0.897076	12:U,36:U,56:U
1	11007779	11007878	1	152	1	1	1	66:M,90:U
1	11007774	11007882	1	151	2	2	2	71:M,95:M
1	11015190	11015290	1	1556	2	2	0.585582	2:U
1	11015179	11015278	1	1555	1	1	1.799	13:M
1	11007804	11007903	1	155	1	1	0.0313307	41:U,65:M,85:U
1	11007835	11007934	1	160	1	1	0.659091	10:U,34:M,54:M
1	11007853	11007964	1	165	3	2.66667	2.66667	16:U,36:U
1	11007836	11007935	1	161	1	1	0.144152	9:M,33:U,53:U
1	11007810	11007909	1	157	1	1	1	35:M,59:U,79:M
1	11007807	11007939	1	156	3	3	2.60606	38:M,62:M,82:U
1	11007850	11007961	1	163	2	1.66667	0.878788	19:M,39:M
1	11015197	11016316	1	1558	208	188	191.05	*
1	11007850	11007967	1	164	3	2.33333	3.24822	19:M,39:U
1	11007903	11008607	1	173	110	96	108.892	*
1	11007870	11007974	1	171	2	2	2	19:M
1	11016219	11016318	1	1746	1	1	3.85384	98:M
1	11016241	11016390	1	1747	3	3	3	76:U,84:U,96:M
1	11016263	11016396	1	1749	3	3	3	54:U,62:M,74:M
1	11016266	11016365	1	1750	1	0.666667	0.666667	51:U,59:M,71:U
1	11016294	11016406	1	1761	3	3	0	23:U,31:U,43:U
1	11008521	11008620	1	269	1	1	3.08631	95:U
1	11008528	11008627	1	270	1	1	1.20968	88:M
1	11016284	11016383	1	1754	1	1	0.955937	33:M,41:U,53:U
1	11016270	11016408	1	1752	4	4	0	47:M,55:M,67:M
1	11016252	11016395	1	1748	5	4.66667	4.66667	65:M,73:U,85:M
1	11016328	11016427	1	1769	1	1	2.32107	9:M
1	11016324	11016423	1	1768	1	1	0.196721	1:M,13:M
1	11016330	11016433	1	1770	2	2	0.539454	7:U
1	11016318	11016417	1	1767	1	1	0.337389	7:U,19:U
1	11008564	11008667	1	279	2	1.5	1.5	52:U,71:U,83:U
1	11008564	11008692	1	278	3	2.5	2.5	52:U,71:U,83:M
1	11008541	11008646	1	272	2	2	2	75:U,94:M
1	11008546	11008645	1	273	1	1	1.52034	70:M,89:M
1	11008537	11008636	1	271	1	1	1	79:M,98:U
1	11016344	11016691	1	1772	51	47	46.469	*
1	11008620	11008734	1	286	3	3	0.997382	15:U,27:U
1	11008648	11008859	1	292	15	15	20.6709	*
1	11008556	11008655	1	276	1	1	1	60:U,79:M,91:M
1	11008625	11008724	1	287	1	1	0.704713	10:M,22:U
1	11008598	11008697	1	284	1	1	0.768638	18:M,37:M,49:U
1	11008548	11008701	1	275	2	2	2	68:M,87:M,99:M
1	11008564	11008663	1	280	1	0.5	1.43965	52:M,71:U,83:U
1	11008563	11008662	1	277	1	1	1	53:M,72:U,84:M
1	11016596	11016793	1	1819	9	9	9	99:M
1	11016598	11016789	1	1821	8	7	10.8102	97:U
1	11008639	11008739	1	290	2	2	0.925473	8:U
1	11008764	11008929	1	307	8	7.33333	7.33333	98:U
1	11008768	11008933	1	309	13	12.3333	10.4623	94:M
1	11016705	11017124	1	1835	75	65	63.4266	*
1	11008846	11008951	1	328	2	1.66667	1.66667	16:U,96:U
1	11008855	11008954	1	331	1	1	0.200941	7:U,87:M,97:M
1	11008892	11009012	1	338	3	3	3	50:M,60:U
1	11008846	11008945	1	329	1	0.666667	0.326256	16:M,96:U
1	11008915	11009014	1	344	1	1	0.289569	27:M,37:M
1	11017042	11017168	1	1900	5	5	4.48372	92:M
1	11017061	11017167	1	1903	2	2	2.1891	73:U
1	11008864	11008984	1	333	2	2	2	78:U,88:U
1	11008866	11009017	1	334	7	7	7	76:U,86:M
1	11008920	11009041	1	346	2	2	0	22:M,32:U,99:U
1	11008956	11009108	1	351	7	6.33333	6.33333	63:M
1	11008861	11008960	1	332	1	1	0	1:M,81:U,91:U
1	11008951	11009050	1	350	1	1	0.231311	1:M,68:M
1	11008926	11009025	1	347	1	1	0.947681	16:M,26:M,93:U
1	11017077	11017199	1	1907	3	3	3	57:M,92:U
1	11017101	11017206	1	1912	2	1.66667	1.66667	33:M,68:M
1	11017079	11017208	1	1908	3	3	3	55:U,90:U
1	11017101	11017200	1	1913	1	0.666667	0.484905	33:U,68:M
1	11008948	11009047	1	349	1	1	0.333333	4:U,71:U
1	11008962	11009099	1	352	9	8.33333	5.08954	57:U
1	11009024	11009123	1	367	1	1	2.5115	*
1	11017124	11017223	1	1918	1	1	1	10:M,45:U,85:M
1	11017140	11017239	1	1920	1	0.666667	1.6257	29:U,69:U
1	11017141	11017265	1	1922	4	3.66667	0.618366	28:M,68:M
1	11017148	11017266	1	1924	3	2.66667	2.66667	21:M,61:U
1	11017140	11017264	1	1921	3	2.66667	2.66667	29:U,69:M
1	11017116	11017215	1	1917	1	1	1	18:U,53:M,93:U
1	11017113	11017225	1	1916	2	2	0.0376956	21:U,56:M,96:M
1	11009041	11009217	1	369	12	10.6667	10.3959	84:M
1	11009033	11009219	1	368	6	5.66667	5.66667	92:U
1	11017201	11017300	1	1934	1	1	0.923584	8:U
1	11017171	11017299	1	1931	3	3	4.47862	38:M
1	11009130	11009283	1	385	17	15	11.9191	*
1	11017213	11017358	1	1935	9	7	9.08702	*
1	11009197	11009356	1	400	10	8.83333	8.83333	99:U
1	11009199	11009390	1	401	12	10.3333	9.03607	97:M
1	11017262	11017434	1	1942	11	11	11	97:M
1	11017263	11017421	1	1943	14	13	12.2787	96:U
1	11009300	11009463	1	421	13	12	13.2951	*
1	11017352	11017451	1	1967	1	1	0.270466	7:M,86:U
1	11017392	11017537	1	1970	3	2.66667	4.6128	46:M,77:U
1	11017399	11017520	1	1972	5	4	4	39:M,70:M
1	11017349	11017448	1	1966	1	1	0	10:U,89:U
1	11009369	11009562	1	433	12	10.3333	10.3333	98:M
1	11009386	11009565	1	435	17	16.3333	5.80965	81:U
1	11017362	11017461	1	1968	1	1	0.751696	76:U
1	11017455	11017566	1	1979	3	3	1.76289	14:U
1	11017447	11017546	1	1978	1	1	2.67273	22:M
1	11009468	11009760	1	461	49	44	37.5408	*
1	11017392	11017491	1	1971	1	0.666667	0.666667	46:U,77:M
1	11017388	11017487	1	1969	1	1	1	50:U,81:U
1	11017475	11017574	1	1982	1	1	3.49157	*
1	11009674	11009860	1	505	10	8.66667	8.66667	95:U
1	11009691	11009848	1	507	12	11.6667	6.71095	78:M
1	11017506	11017667	1	1989	10	9	5.88792	74:U
1	11017486	11017641	1	1983	11	11	11	94:M
1	11009770	11010094	1	526	50	47	41.8728	*
1	11017586	11018193	1	2003	128	110	95.2278	*
1	11010007	11010146	1	573	5	5	4.63394	96:M
1	11010011	11010148	1	574	5	5	3.6737	92:U
1	11018100	11018286	1	2113	11	10.6667	10.6667	98:M
1	11018111	11018289	1	2116	4	3.66667	7.01896	87:U
1	11010054	11010153	1	584	1	1	2.6515	49:M,97:U
1	11010068	11010167	1	587	1	1	1	35:M,83:M
1	11010052	11010170	1	583	3	3	3	51:U,99:U
1	11010057	11010156	1	585	1	1	1.14706	46:U,94:M
1	11018201	11019223	1	2128	184	166	171.49	*
1	11010105	11010249	1	592	7	6.66667	3.55967	46:U,69:M
1	11010098	11010197	1	591	2	1	0.75	5:M,53:U,76:U
1	11010146	11010245	1	602	1	1	0.029304	5:M,28:U
1	11010095	11010194	1	589	1	1	1	8:M,56:M,79:M
1	11010116	11010234	1	595	2	1.66667	1.66667	35:U,58:U
1	11010096	11010195	1	590	1	1	1	7:U,55:M,78:M
1	11019134	11019319	1	2294	9	8.66667	8.66667	92:M
1	11019136	11019318	1	2295	11	10.6667	9.31753	90:U
1	11010154	11010267	1	604	2	2	3.39637	20:M
1	11010156	11010268	1	605	5	5	1.07033	18:U
1	11010130	11010233	1	596	2	2	1.3916	21:M,44:M
1	11019233	11019680	1	2314	74	71	66.3008	*
1	11010180	11010281	1	611	2	2	4.02068	*
1	11019588	11019715	1	2385	2	2	3.9882	94:U
1	11019598	11019718	1	2386	7	6	6.98174	84:M
1	11010202	11010308	1	613	3	2.33333	3.47094	83:U
1	11010204	11010310	1	615	4	3.33333	3.05748	81:M
1	11019631	11019753	1	2393	2	2	2	51:U,95:M
1	11019649	11019750	1	2395	2	2	2	33:U,77:U
1	11019635	11019768	1	2394	4	4	4	47:M,91:M
1	11019675	11019774	1	2401	1	1	0.918454	7:M,51:U
1	11010224	11010363	1	620	4	3.66667	3.66667	61:U,93:M
1	11010265	11010372	1	627	2	2	2	20:U,52:U
1	11010236	11010363	1	621	2	1.66667	1.66667	49:M,81:M
1	11010244	11010343	1	622	1	1	3.96208	41:M,73:U
1	11019731	11019851	1	2404	2	2	5.49004	*
1	11019688	11019805	1	2402	2	2	5.24309	38:U
