chr	start	end	cid	pid	abundance	methylpat	regions
1	11006912	11024408	1	1	0.0118316	933:M,957:M,977:U,1704:U,1723:U,1735:M,1950:M,2030:M,2040:U,2107:M,2213:U,2384:U,2555:M,2857:U,3191:U,3239:U,3262:M,3373:U,3405:U,3747:U,3821:U,3828:M,4398:U,4433:M,4473:U,4623:U,4669:U,4733:M,4755:M,6336:U,6653:M,6661:U,6678:U,6729:U,7261:U,7283:M,7345:M,7460:U,7481:M,7532:U,7536:U,7545:U,7602:M,7671:M,7679:U,7692:U,7698:U,7795:U,7824:U,7832:M,7882:M,7901:U,7982:U,7994:U,8057:U,8114:M,8119:U,8127:M,8130:M,8132:M,8137:U,8145:U,8152:M,8155:M,8166:M,8169:U,8172:U,8181:U,8189:U,8208:M,8214:M,8222:M,8253:M,8256:U,8280:M,9405:U,9413:U,9425:M,9783:M,10222:M,10257:M,10297:U,10447:M,10526:M,10557:U,10668:U,11286:M,12314:M,12770:U,12814:M,12942:M,13190:M,13793:M,13806:M,14635:M,15020:M,16513:U,17093:U,17184:U,17416:U	0,148,151,156,164,173,269,278,292,309,338,351,367,368,385,400,421,433,461,505,526,574,583,592,604,611,613,627,631,673,701,714,716,799,807,816,826,836,844,850,865,874,875,890,894,1154,1176,1233,1237,1250,1255,1264,1356,1361,1382,1389,1392,1394,1410,1424,1425,1427,1434,1437,1441,1453,1456,1465,1480,1483,1491,1502,1505,1513,1531,1550,1555,1558,1747,1769,1772,1819,1835,1900,1912,1924,1934,1935,1942,1970,1979,1982,1989,2003,2113,2128,2294,2314,2385,2393,2404,2406,2428,2450,2464,2551,2558,2568,2702,2733,2787,2805,3062,3086,3175,3202,3215,3231
1	11006912	11024408	1	2	0.0117647	933:M,957:M,977:U,1704:M,1723:M,1735:U,1950:M,2030:M,2040:U,2107:M,2213:M,2384:U,2555:M,2857:U,3191:M,3239:U,3262:U,3373:M,3405:U,3747:U,3821:U,3828:M,4398:M,4433:U,4473:U,4623:U,4669:U,4733:M,4755:M,6336:U,6653:M,6661:M,6678:U,6729:U,7261:M,7283:M,7345:M,7460:M,7481:M,7532:M,7536:M,7545:U,7602:M,7671:M,7679:U,7692:U,7698:U,7795:U,7824:M,7832:M,7882:U,7901:M,7982:U,7994:U,8057:M,8114:U,8119:M,8127:U,8130:M,8132:M,8137:U,8145:M,8152:U,8155:U,8166:U,8169:U,8172:M,8181:U,8189:M,8208:U,8214:M,8222:U,8253:U,8256:U,8280:U,9405:U,9413:U,9425:M,9783:M,10222:M,10257:M,10297:M,10447:M,10526:M,10557:U,10668:U,11286:M,12314:M,12770:M,12814:M,12942:M,13190:M,13793:M,13806:M,14635:M,15020:M,16513:U,17093:U,17184:U,17416:U	0,148,151,156,164,173,270,273,284,287,290,292,309,338,351,367,369,385,400,421,433,461,505,526,573,584,591,595,605,611,615,622,631,673,701,714,716,806,814,826,836,844,850,865,874,875,890,894,1154,1176,1233,1234,1236,1250,1255,1264,1355,1362,1372,1382,1389,1391,1398,1404,1412,1425,1427,1434,1437,1441,1453,1456,1464,1477,1479,1484,1491,1501,1504,1507,1523,1546,1549,1556,1558,1747,1769,1772,1819,1835,1900,1912,1922,1931,1935,1942,1970,1979,1982,1989,2003,2113,2128,2294,2314,2386,2394,2404,2406,2428,2450,2464,2551,2558,2568,2702,2733,2787,2805,3062,3086,3175,3202,3215,3231
1	11006912	11024408	1	3	0.0116279	933:U,957:U,977:U,1704:U,1723:U,1735:U,1950:U,2030:U,2040:M,2107:U,2213:M,2384:U,2555:M,2857:U,3191:U,3239:U,3262:M,3373:M,3405:U,3747:U,3821:U,3828:M,4398:M,4433:U,4473:U,4623:U,4669:M,4733:M,4755:M,6336:U,6653:M,6661:M,6678:M,6729:M,7261:U,7283:U,7345:U,7460:U,7481:M,7532:U,7536:M,7545:U,7602:U,7671:M,7679:U,7692:M,7698:U,7795:U,7824:M,7832:M,7882:M,7901:U,7982:U,7994:U,8057:M,8114:M,8119:U,8127:M,8130:U,8132:M,8137:U,8145:U,8152:U,8155:M,8166:U,8169:U,8172:U,8181:M,8189:U,8208:M,8214:M,8222:M,8253:M,8256:U,8280:M,9405:M,9413:U,9425:M,9783:M,10222:U,10257:U,10297:U,10447:M,10526:M,10557:U,10668:U,11286:M,12314:M,12770:M,12814:M,12942:M,13190:M,13793:M,13806:M,14635:M,15020:M,16513:U,17093:U,17184:U,17416:U	0,147,159,165,173,269,279,286,290,292,307,328,334,352,367,369,385,400,421,433,461,505,526,574,583,592,604,611,615,622,631,673,701,714,716,806,814,826,836,844,855,864,868,875,890,894,1154,1176,1233,1234,1235,1251,1253,1264,1356,1360,1375,1379,1389,1392,1394,1407,1417,1421,1426,1444,1456,1464,1472,1480,1483,1491,1501,1504,1514,1532,1550,1555,1558,1746,1748,1769,1772,1819,1835,1903,1908,1920,1934,1935,1942,1970,1979,1982,1989,2003,2113,2128,2294,2314,2386,2394,2404,2406,2428,2450,2464,2551,2558,2568,2702,2733,2787,2805,3062,3086,3175,3202,3215,3231
1	11006912	11024408	1	4	0.0114942	933:U,957:M,977:M,1704:M,1723:U,1735:U,1950:U,2030:U,2040:M,2107:M,2213:M,2384:U,2555:M,2857:U,3191:M,3239:M,3262:M,3373:M,3405:U,3747:M,3821:U,3828:U,4398:U,4433:M,4473:U,4623:U,4669:M,4733:U,4755:M,6336:U,6653:U,6661:M,6678:M,6729:M,7261:U,7283:M,7345:M,7460:U,7481:U,7532:M,7536:M,7545:U,7602:M,7671:U,7679:M,7692:M,7698:U,7795:M,7824:U,7832:U,7882:M,7901:U,7982:U,7994:U,8057:U,8114:U,8119:U,8127:M,8130:U,8132:M,8137:M,8145:U,8152:U,8155:M,8166:M,8169:M,8172:M,8181:M,8189:U,8208:M,8214:U,8222:M,8253:M,8256:M,8280:U,9405:M,9413:U,9425:M,9783:M,10222:U,10257:U,10297:U,10447:M,10526:M,10557:U,10668:U,11286:M,12314:M,12770:M,12814:M,12942:M,13190:M,13793:M,13806:M,14635:M,15020:M,16513:U,17093:U,17184:U,17416:U	0,147,150,160,163,171,173,270,271,280,286,290,292,307,328,334,350,351,367,369,385,400,421,433,461,505,526,573,587,589,596,604,611,615,622,631,672,694,698,700,713,716,799,807,816,826,836,844,855,864,870,876,890,894,1154,1176,1229,1240,1246,1251,1253,1264,1356,1361,1382,1389,1392,1393,1402,1415,1425,1427,1432,1440,1455,1457,1459,1461,1473,1480,1483,1491,1502,1505,1509,1525,1536,1552,1556,1558,1746,1748,1769,1772,1819,1835,1903,1908,1920,1934,1935,1942,1970,1979,1982,1989,2003,2113,2128,2294,2314,2386,2394,2404,2406,2428,2450,2464,2551,2558,2568,2702,2733,2787,2805,3062,3086,3175,3202,3215,3231
1	11006912	11024408	1	5	0.0111111	933:M,957:M,977:U,1704:U,1723:M,1735:U,1950:M,2030:M,2040:U,2107:M,2213:M,2384:U,2555:U,2857:U,3191:M,3239:U,3262:U,3373:U,3405:U,3747:M,3821:M,3828:U,4398:M,4433:U,4473:U,4623:U,4669:U,4733:M,4755:M,6336:U,6653:U,6661:M,6678:M,6729:U,7261:M,7283:M,7345:U,7460:M,7481:U,7532:U,7536:M,7545:M,7602:M,7671:M,7679:U,7692:U,7698:M,7795:M,7824:U,7832:U,7882:U,7901:M,7982:U,7994:U,8057:M,8114:U,8119:M,8127:M,8130:U,8132:M,8137:U,8145:U,8152:M,8155:U,8166:U,8169:U,8172:M,8181:U,8189:U,8208:M,8214:U,8222:M,8253:U,8256:U,8280:M,9405:M,9413:U,9425:M,9783:M,10222:U,10257:U,10297:M,10447:M,10526:M,10557:U,10668:U,11286:M,12314:M,12770:U,12814:U,12942:M,13190:M,13793:U,13806:M,14635:M,15020:M,16513:U,17093:U,17184:U,17416:U	0,148,151,156,164,173,269,272,287,290,292,309,338,351,367,369,385,400,421,435,461,505,526,573,584,591,595,605,611,613,627,631,672,695,699,713,716,806,814,826,836,844,850,865,874,875,890,894,1154,1176,1229,1240,1249,1255,1264,1355,1362,1371,1376,1379,1389,1391,1396,1416,1420,1427,1434,1443,1454,1457,1459,1461,1471,1476,1479,1484,1491,1501,1504,1507,1522,1547,1555,1558,1746,1748,1769,1772,1819,1835,1903,1908,1921,1931,1935,1942,1970,1979,1982,1989,2003,2113,2128,2294,2314,2385,2395,2402,2404,2406,2428,2450,2464,2552,2554,2568,2702,2733,2787,2805,3062,3086,3175,3202,3215,3231
1	11006912	11024408	1	6	0.0110374	933:U,957:U,977:U,1704:M,1723:M,1735:M,1950:M,2030:M,2040:M,2107:U,2213:U,2384:U,2555:M,2857:U,3191:U,3239:M,3262:M,3373:U,3405:M,3747:M,3821:U,3828:U,4398:U,4433:M,4473:U,4623:M,4669:M,4733:U,4755:M,6336:U,6653:M,6661:M,6678:M,6729:M,7261:M,7283:M,7345:M,7460:U,7481:M,7532:U,7536:M,7545:U,7602:M,7671:M,7679:U,7692:M,7698:U,7795:U,7824:U,7832:M,7882:M,7901:U,7982:M,7994:U,8057:U,8114:M,8119:M,8127:M,8130:M,8132:M,8137:U,8145:M,8152:U,8155:U,8166:U,8169:U,8172:M,8181:M,8189:M,8208:U,8214:U,8222:M,8253:M,8256:M,8280:M,9405:M,9413:U,9425:M,9783:M,10222:U,10257:U,10297:M,10447:U,10526:M,10557:M,10668:U,11286:M,12314:M,12770:U,12814:U,12942:M,13190:U,13793:U,13806:M,14635:M,15020:M,16513:U,17093:M,17184:M,17416:U	0,147,159,165,173,270,273,275,292,309,344,347,352,367,368,385,400,421,433,461,505,526,574,585,590,596,604,611,613,620,629,631,672,694,698,700,713,716,799,807,816,826,836,846,852,864,870,876,890,894,1154,1176,1233,1234,1235,1251,1253,1264,1355,1362,1372,1382,1389,1392,1394,1407,1417,1425,1427,1434,1444,1456,1465,1480,1486,1497,1502,1505,1518,1540,1554,1555,1558,1746,1748,1769,1772,1819,1835,1903,1908,1921,1931,1935,1943,1972,1978,1982,1989,2003,2113,2128,2294,2314,2385,2395,2402,2404,2406,2428,2451,2464,2552,2554,2568,2702,2733,2787,2805,3062,3086,3173,3194,3197,3215,3231
1	11006912	11024408	1	7	0.0108696	933:U,957:M,977:M,1704:U,1723:U,1735:M,1950:U,2030:U,2040:M,2107:U,2213:M,2384:M,2555:M,2857:U,3191:U,3239:U,3262:M,3373:U,3405:M,3747:U,3821:M,3828:M,4398:U,4433:M,4473:U,4623:U,4669:M,4733:U,4755:M,6336:U,6653:M,6661:U,6678:U,6729:U,7261:U,7283:U,7345:U,7460:U,7481:U,7532:U,7536:U,7545:M,7602:M,7671:U,7679:M,7692:U,7698:U,7795:M,7824:M,7832:U,7882:M,7901:U,7982:M,7994:U,8057:U,8114:M,8119:M,8127:U,8130:U,8132:U,8137:M,8145:U,8152:M,8155:M,8166:M,8169:M,8172:U,8181:U,8189:U,8208:U,8214:U,8222:U,8253:M,8256:U,8280:M,9405:U,9413:U,9425:M,9783:M,10222:M,10257:U,10297:M,10447:U,10526:M,10557:M,10668:M,11286:M,12314:M,12770:U,12814:U,12942:M,13190:U,13793:U,13806:M,14635:M,15020:M,16513:U,17093:M,17184:M,17416:U	0,147,150,160,163,171,173,269,278,292,307,328,334,352,367,369,385,401,421,433,461,505,526,574,583,592,604,611,613,620,629,631,673,697,703,714,716,799,807,816,826,836,844,855,864,870,876,890,894,1154,1176,1233,1237,1250,1255,1264,1356,1360,1375,1379,1389,1392,1393,1403,1411,1423,1427,1432,1439,1453,1455,1457,1460,1480,1486,1497,1502,1505,1512,1535,1543,1550,1555,1558,1747,1769,1772,1819,1835,1900,1907,1918,1921,1931,1935,1943,1972,1978,1982,1983,2003,2113,2128,2294,2314,2385,2395,2402,2404,2406,2428,2451,2464,2552,2554,2568,2702,2733,2787,2805,3062,3086,3173,3194,3197,3215,3231
1	11006912	11024408	1	8	0.0106177	933:M,957:M,977:U,1704:M,1723:M,1735:U,1950:U,2030:U,2040:U,2107:U,2213:M,2384:U,2555:M,2857:M,3191:U,3239:U,3262:M,3373:U,3405:M,3747:M,3821:U,3828:M,4398:U,4433:U,4473:M,4623:M,4669:M,4733:M,4755:M,6336:U,6653:M,6661:M,6678:U,6729:U,7261:M,7283:M,7345:U,7460:U,7481:M,7532:U,7536:U,7545:U,7602:M,7671:M,7679:M,7692:M,7698:M,7795:M,7824:U,7832:U,7882:U,7901:U,7982:U,7994:U,8057:M,8114:U,8119:U,8127:M,8130:M,8132:M,8137:U,8145:U,8152:U,8155:U,8166:U,8169:M,8172:M,8181:U,8189:M,8208:M,8214:U,8222:M,8253:U,8256:U,8280:U,9405:M,9413:U,9425:M,9783:U,10222:M,10257:U,10297:M,10447:U,10526:M,10557:M,10668:M,11286:M,12314:U,12770:U,12814:U,12942:M,13190:U,13793:M,13806:U,14635:M,15020:U,16513:U,17093:M,17184:M,17416:U	0,148,151,156,164,173,270,273,284,287,290,292,307,328,333,349,352,367,369,385,400,421,433,461,507,526,574,583,592,604,611,613,620,629,631,672,694,696,701,714,716,799,813,815,824,836,846,852,864,868,875,890,894,1154,1176,1233,1234,1236,1250,1255,1264,1355,1362,1371,1376,1379,1389,1392,1394,1410,1424,1425,1427,1436,1446,1452,1454,1457,1459,1461,1471,1483,1491,1501,1504,1508,1511,1534,1548,1556,1558,1746,1748,1769,1772,1821,1835,1900,1907,1918,1921,1931,1935,1943,1972,1978,1982,1983,2003,2113,2128,2295,2314,2385,2395,2402,2404,2406,2428,2451,2464,2551,2562,2567,2568,2702,2733,2788,2805,3062,3086,3173,3194,3197,3215,3231
1	11006912	11024408	1	9	0.010302	933:U,957:U,977:U,1704:U,1723:U,1735:U,1950:U,2030:U,2040:M,2107:M,2213:M,2384:M,2555:M,2857:M,3191:M,3239:U,3262:U,3373:M,3405:U,3747:U,3821:U,3828:U,4398:U,4433:U,4473:M,4623:M,4669:M,4733:U,4755:M,6336:M,6653:U,6661:M,6678:M,6729:M,7261:U,7283:M,7345:M,7460:U,7481:U,7532:M,7536:U,7545:U,7602:M,7671:M,7679:U,7692:U,7698:U,7795:U,7824:U,7832:U,7882:U,7901:U,7982:U,7994:U,8057:M,8114:M,8119:U,8127:M,8130:M,8132:U,8137:M,8145:M,8152:U,8155:U,8166:M,8169:U,8172:M,8181:M,8189:M,8208:M,8214:U,8222:M,8253:U,8256:M,8280:M,9405:U,9413:M,9425:U,9783:U,10222:M,10257:U,10297:M,10447:U,10526:M,10557:M,10668:M,11286:M,12314:U,12770:M,12814:U,12942:M,13190:U,13793:M,13806:U,14635:M,15020:U,16513:U,17093:M,17184:M,17416:U	0,147,159,165,173,269,279,286,290,292,307,328,334,350,351,367,369,385,401,421,433,461,507,526,573,584,591,595,605,611,615,622,631,673,700,713,716,799,813,815,824,836,846,852,864,870,876,890,894,1156,1176,1229,1240,1246,1251,1253,1264,1356,1361,1382,1389,1392,1393,1402,1406,1424,1425,1427,1434,1437,1441,1453,1456,1475,1483,1491,1501,1504,1516,1537,1555,1558,1750,1770,1772,1821,1835,1900,1907,1918,1921,1931,1935,1943,1972,1978,1982,1983,2003,2113,2128,2295,2314,2386,2401,2402,2404,2406,2428,2451,2464,2551,2562,2567,2568,2702,2733,2788,2805,3062,3086,3173,3194,3197,3215,3231
1	11006912	11024408	1	10	0.00927585	933:U,957:M,977:M,1704:M,1723:U,1735:U,1950:U,2030:U,2040:M,2107:M,2213:M,2384:M,2555:M,2857:M,3191:M,3239:U,3262:M,3373:U,3405:M,3747:U,3821:U,3828:M,4398:M,4433:M,4473:M,4623:M,4669:M,4733:U,4755:M,6336:M,6653:U,6661:U,6678:U,6729:U,7261:M,7283:U,7345:M,7460:M,7481:M,7532:M,7536:M,7545:U,7602:M,7671:U,7679:M,7692:M,7698:U,7795:M,7824:M,7832:M,7882:U,7901:M,7982:U,7994:M,8057:M,8114:U,8119:U,8127:U,8130:U,8132:U,8137:M,8145:M,8152:M,8155:M,8166:U,8169:M,8172:U,8181:M,8189:U,8208:U,8214:U,8222:U,8253:M,8256:U,8280:M,9405:U,9413:M,9425:M,9783:U,10222:M,10257:U,10297:M,10447:U,10526:M,10557:M,10668:M,11286:U,12314:U,12770:M,12814:U,12942:U,13190:U,13793:M,13806:U,14635:M,15020:U,16513:U,17093:M,17184:M,17416:U	0,147,150,160,163,171,173,270,271,280,286,290,292,307,328,334,350,351,367,369,385,401,421,433,461,507,526,573,584,592,604,611,613,620,629,631,673,701,714,716,805,810,817,824,836,846,852,864,870,876,890,894,1156,1176,1229,1244,1250,1255,1264,1355,1363,1373,1377,1382,1389,1391,1398,1404,1412,1425,1427,1432,1440,1455,1457,1477,1479,1484,1487,1498,1503,1504,1517,1543,1550,1555,1558,1749,1768,1769,1772,1821,1835,1900,1907,1918,1921,1931,1935,1943,1972,1978,1982,1983,2003,2116,2128,2295,2314,2386,2401,2402,2404,2408,2428,2451,2464,2551,2562,2567,2568,2702,2733,2788,2805,3062,3086,3173,3194,3197,3215,3231
