pos	unmethyl	 methyl
757122	0.6	0.4
757123	0.6	0.4
757128	0.6	0.4
757131	0.6	0.4
757140	0.7	0.3
757141	0.7	0.3
757143	0.7	0.3
757148	0.7	0.3
757149	0.7	0.3
757155	0.7	0.3
757156	0.7	0.3
757161	0.7	0.3
757162	0.7	0.3
757164	0.7	0.3
757166	0.7	0.3
757170	0.7	0.3
757172	0.7	0.3
757173	0.7	0.3
757175	0.7	0.3
757176	0.7	0.3
757178	0.7	0.3
757185	0.85	0.15
757191	0.85	0.15
757192	0.85	0.15
757193	0.85	0.15
757197	0.85	0.15
757198	0.85	0.15
757202	0.85	0.15
757203	0.85	0.15
757204	0.85	0.15
757208	0.85	0.15
757211	0.85	0.15
757214	0.85	0.15
757217	0.85	0.15
757218	0.85	0.15
757224	0.85	0.15
757226	0.85	0.15
757231	0.85	0.15
757236	0.85	0.15
757242	0.85	0.15
757243	0.85	0.15
757249	0.85	0.15
757254	0.85	0.15
757262	0.75	0.25
757264	0.75	0.25
757265	0.75	0.25
757266	0.75	0.25
757267	0.75	0.25
757269	0.75	0.25
757273	0.75	0.25
757283	0.6	0.4
757286	0.6	0.4
757290	0.6	0.4
757291	0.6	0.4
757294	0.6	0.4
757295	0.6	0.4
757298	0.6	0.4
757313	0.2	0.8
757317	0.2	0.8
757320	0.2	0.8
757321	0.2	0.8
757327	0.2	0.8
757328	0.2	0.8
757330	0.2	0.8
757337	0.2	0.8
757339	0.2	0.8
757344	0.2	0.8
757346	0.2	0.8
