pos	unmethyl	 methyl
757122	0.25	0.75
757123	0.25	0.75
757133	0	1
757136	0	1
757137	0	1
757139	0	1
757145	0	1
757146	0	1
757149	0	1
757150	0	1
757153	0	1
757159	0	1
757164	0	1
757168	0	1
757169	0	1
757173	0	1
757176	0	1
757178	0	1
757180	0	1
757186	0	1
757196	0.75	0.25
757198	0.75	0.25
757203	0.75	0.25
757207	0.75	0.25
757208	0.75	0.25
757210	0.75	0.25
757214	0.75	0.25
757225	1	0
757238	1	0
757244	1	0
757248	1	0
757257	1	0
757266	1	0
757268	1	0
757271	1	0
757272	1	0
757275	1	0
757282	1	0
757283	1	0
757299	0	1
757320	0.25	0.75
757322	0.25	0.75
757326	0.25	0.75
757327	0.25	0.75
757328	0.25	0.75
757332	0.25	0.75
757340	0.25	0.75
757348	0.25	0.75
