chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
13	19218085	19218165	1	0	33	11.3571	11.3571	5:U,8:U,22:U
13	19218085	19218165	1	1	18	1.89286	1.89286	5:M,8:M,22:U
13	19218085	19218165	1	2	18	18.5121	18.5121	5:M,8:M,22:M
13	19218085	19218165	1	3	11	10.9786	10.9786	5:U,8:M,22:U
13	19218085	19218165	1	4	5	5.07286	5.07286	5:M,8:U,22:U
13	19218085	19218164	1	5	2	2.12	2.12	5:U,8:U,22:M
13	19218086	19218165	1	11	1	0.946429	0.946429	4:M,7:U,21:M
13	19239922	19240003	2	0	93	29.8611	29.8611	13:M,71:M
13	19239922	19240003	2	1	51	23.8472	23.8472	13:M,71:U
13	19239923	19240002	2	4	3	0.458333	0.458333	12:U,70:U
13	19239923	19240002	2	5	6	0.916667	0.916667	12:U,70:M
13	19240042	19240121	3	0	1	1	1	11:M,38:M
13	19631347	19631426	4	0	1	1	1	1:M,25:M,31:M,37:U
13	19631347	19631426	4	1	4	4	4	1:M,25:M,31:M,37:M
13	19631610	19631690	5	0	90	108.75	108.75	*
13	19631727	19631806	6	0	2	6.25	6.25	56:U,60:U,64:M
13	19631728	19631807	6	4	4	0.909091	0.909091	55:M,59:M,63:U
13	19631728	19631808	6	5	6	1.7316	1.7316	55:U,59:M,63:M
13	19631728	19631808	6	1	51	15.2706	15.2706	55:M,59:M,63:M
13	19631728	19631807	6	13	1	0.227273	0.227273	55:U,59:U,63:U
13	19631735	19631807	6	2	1	12.5	12.5	48:M,52:U,56:M
13	19633203	19633282	7	0	2	2	2	32:U,42:M,71:M,76:M
13	19633203	19633282	7	4	1	1	1	32:M,42:M,71:M,76:M
13	19633320	19633399	8	0	2	2	2	3:U,65:U,73:U
13	19648365	19648445	9	0	3	3	3	-1:U
13	19648507	19648586	10	0	4	4	4	3:U,53:M
13	19648507	19648586	10	5	1	1	1	3:U,53:U
13	19648625	19648704	11	0	3	3	3	7:U,67:M
13	19662866	19662945	12	0	2	2	2	19:U
13	19687673	19687752	13	0	4	4	4	*
13	19687792	19687871	14	0	5	5	5	25:M,41:U,63:U
13	19728251	19728365	15	0	5	1.23529	1.23529	15:M,66:U
13	19728252	19728372	15	5	18	6.52941	6.52941	14:M,65:M
13	19728419	19728498	16	0	3	3	3	5:M
13	19746059	19746138	17	0	1	1	1	*
13	19746140	19746220	18	0	129	188.25	188.25	*
13	19746257	19746336	19	0	1	12.5	0.4	5:M
13	19746258	19746337	19	12	21	4.2	4.2	4:U,79:M
13	19746258	19746338	19	1	22	7.6	7.6	4:U,79:U
13	19746258	19746338	19	5	47	24.6	24.6	4:M,79:U
13	19746258	19746338	19	3	31	7.8	7.8	4:M,79:M
13	19747277	19747356	20	0	10	10	10	*
13	19747394	19747474	21	0	3	3	3	34:U,46:M
13	19761892	19761971	22	0	3	3	3	*
13	19762045	19762124	23	0	1	1	1	26:M,30:M,32:M,42:M,79:M
13	19764234	19764306	24	0	1	1	1	*
13	19872498	19872570	25	0	2	2	2	69:U
13	19872498	19872577	25	12	1	1	1	69:M
13	19872637	19872716	26	0	1	1	1	*
13	19872760	19872839	27	0	11	11	11	14:M
13	19909674	19909746	28	0	1	1	1	27:M,48:M
13	19910042	19910133	29	0	4	5.25	5.25	6:M
13	19910160	19910239	30	0	9	9	9	*
13	19919168	19919247	31	0	7	3.70588	3.70588	8:M,19:M,39:M,45:M,51:M
13	19919168	19919247	31	5	4	2.11765	2.11765	8:M,19:U,39:M,45:U,51:U
13	19919168	19919247	31	3	3	1.58824	1.58824	8:M,19:M,39:M,45:U,51:M
13	19919168	19919247	31	12	1	0.529412	0.529412	8:U,19:M,39:U,45:U,51:U
13	19919168	19919247	31	1	1	0.529412	0.529412	8:M,19:U,39:U,45:U,51:M
13	19919175	19919247	31	4	1	9	9	1:U,12:U,32:M,38:M,44:M
13	19995526	19995605	32	0	2	2	2	*
13	20138999	20139071	33	0	1	0.75	0.75	6:M,9:M,14:M,18:M,28:U,51:U,72:U
13	20139000	20139072	33	5	1	1.5	1.5	5:M,8:M,13:M,17:M,27:M,50:U,71:M
13	20139118	20139197	34	0	1	1	1	1:U,10:U,22:U,38:M,47:M,54:M,57:M,62:M,74:U
13	20139198	20139277	35	0	4	4	4	7:M,21:M,26:M,48:U,50:U,55:U,73:M,77:M
13	20175891	20176041	36	0	12	17.3333	15.34	3:M,17:U,35:U,75:U,80:U,88:U,90:U,104:U,106:U,117:U,126:U,128:U,131:U,133:U,139:U,141:U
13	20175961	20176033	36	3	1	4.33333	0	5:M,10:U,18:U,20:U,34:U,36:U,47:U,56:U,58:U,61:U,63:U,69:U,71:U
13	20176009	20176158	36	1	25	19.5	19.5	8:U,10:U,13:U,15:U,21:U,23:U,33:U,40:U,44:U,54:U,63:U,73:U,76:U,98:U,108:U,121:U,126:U,134:U,147:M
13	20176568	20176648	37	0	19	17.2632	6.2	1:M,8:U,10:U,13:U,16:U,21:U,27:U,39:U,45:U
13	20176568	20176647	37	3	2	1.68421	1.68421	1:U,8:U,10:U,13:U,16:M,21:U,27:U,39:M,45:M
13	20176568	20176647	37	1	3	2.52632	0	1:U,8:U,10:U,13:U,16:U,21:U,27:U,39:U,45:U
13	20176599	20176678	37	11	5	16	16	8:U,14:U,67:U,70:U,74:U
13	20176686	20176766	38	0	25	9.18071	1.13478	18:U,47:U,57:U,59:U,67:U,78:M
13	20176686	20176797	38	3	70	28.8363	28.8363	18:U,47:U,57:U,59:U,67:U,78:U,102:U
13	20176687	20176766	38	12	3	0.472826	0.472826	17:U,46:U,56:U,58:U,66:M,77:M
13	20176687	20176766	38	5	1	0.157609	0.157609	17:U,46:U,56:U,58:U,66:M,77:U
13	20176716	20176795	38	4	1	1.11538	1.11538	17:U,27:U,29:M,37:U,48:U,72:U
13	20176718	20176797	38	6	5	1.57609	1.57609	15:U,25:U,27:M,35:M,46:U,70:U
13	20176718	20176797	38	7	4	1.26087	1.26087	15:M,25:M,27:M,35:M,46:M,70:M
13	20176725	20176797	38	14	1	14.5	14.5	8:U,18:U,20:M,28:M,39:M,63:M
13	20176718	20176797	38	9	7	2.20652	2.20652	15:U,25:U,27:U,35:U,46:M,70:M
13	20176718	20176797	38	10	2	0.630435	0.630435	15:U,25:U,27:U,35:U,46:M,70:U
13	20177013	20177093	39	0	5	4.66667	4.66667	23:U
13	20177013	20177093	39	3	6	5.33333	5.33333	23:M
13	20207074	20207154	40	0	24	13.7296	13.7296	6:M,63:U
13	20207074	20207154	40	3	33	19.6439	19.6439	6:M,63:M
13	20207074	20207154	40	4	28	15.2786	15.2786	6:U,63:U
13	20207074	20207154	40	9	5	35.2041	21.9129	6:U,63:M
13	20207127	20207206	40	10	16	34.5	34.5	10:M,73:U
13	20207127	20207206	40	14	10	17.25	17.25	10:M,73:M
13	20207193	20207272	40	23	2	0.610619	0.602223	7:U,17:U,44:U,61:M,77:U
13	20207193	20207272	40	21	1	0.30531	0	7:U,17:M,44:M,61:M,77:M
13	20207193	20207272	40	20	5	1.52655	0	7:U,17:M,44:M,61:U,77:M
13	20207193	20207272	40	19	2	0.610619	0	7:U,17:U,44:U,61:M,77:M
13	20207193	20207272	40	18	5	1.52655	0	7:U,17:M,44:U,61:M,77:M
13	20207193	20207272	40	8	21	6.4115	15.3152	7:U,17:U,44:U,61:U,77:U
13	20207193	20207272	40	2	8	2.44248	2.44248	7:U,17:U,44:M,61:M,77:U
13	20207193	20207272	40	11	25	7.63274	7.21829	7:U,17:U,44:U,61:U,77:M
13	20207193	20207272	40	16	6	1.83186	1.83186	7:U,17:M,44:U,61:U,77:M
13	20207193	20207272	40	24	1	0.30531	0	7:M,17:M,44:U,61:M,77:U
13	20207193	20207272	40	22	1	0.30531	0	7:M,17:U,44:M,61:M,77:M
13	20207193	20207272	40	17	4	1.22124	4.61816	7:M,17:M,44:M,61:U,77:U
13	20207193	20207272	40	1	5	1.52655	1.52655	7:M,17:M,44:M,61:M,77:U
13	20207193	20207272	40	13	21	6.4115	6.39751	7:M,17:M,44:M,61:M,77:M
13	20207193	20207272	40	15	4	1.22124	1.22124	7:M,17:M,44:U,61:M,77:M
13	20207246	20207325	40	26	3	6.9	6.9	8:M,24:U
13	20207246	20207325	40	28	5	11.5	11.5	8:M,24:M
13	20207246	20207325	40	29	1	2.3	13.6606	8:U,24:M
13	20207245	20207325	40	25	11	31.05	31.05	9:U,25:U
13	20207487	20207567	41	0	4	4.5	4.5	27:U,33:U,50:U,57:U,65:U
13	20207605	20207685	42	0	6	8.25	8.25	18:U,34:U,42:U,50:U,73:U
