chr	start	end	cid	pid	abundance	methylpat	regions
13	19218085	19218165	1	1	0.435126	5:U,8:U,22:U	0
13	19218085	19218165	1	2	0.218501	5:M,8:M,22:M	2
13	19218085	19218165	1	3	0.169424	5:U,8:M,22:U	3
13	19218085	19218165	1	4	0.0681447	5:M,8:U,22:U	4
13	19218085	19218165	1	5	0.0418871	5:M,8:M,22:U	1
13	19218086	19218165	1	6	0.0212054	4:M,7:U,21:M	11
13	19218085	19218164	1	7	0.0177239	5:U,8:U,22:M	5
13	19239922	19240003	2	1	0.36416	13:M,71:M	0
13	19239922	19240003	2	2	0.29082	13:M,71:U	1
13	19239923	19240002	2	3	0.0114583	12:U,70:M	5
13	19239923	19240002	2	4	0.00572914	12:U,70:U	4
13	19240042	19240121	3	1	0.0125	11:M,38:M	0
13	19631347	19631426	4	1	0.05	1:M,25:M,31:M,37:M	1
13	19631347	19631426	4	2	0.0125	1:M,25:M,31:M,37:U	0
13	19631610	19631690	5	1	1.34259	*	0
13	19631728	19631808	6	1	0.188525	55:M,59:M,63:M	1
13	19631735	19631807	6	2	0.171233	48:M,52:U,56:M	2
13	19631727	19631806	6	3	0.078125	56:U,60:U,64:M	0
13	19631728	19631808	6	4	0.0213778	55:U,59:M,63:M	5
13	19631728	19631807	6	5	0.0113636	55:M,59:M,63:U	4
13	19631728	19631807	6	6	0.0028409	55:U,59:U,63:U	13
13	19633203	19633282	7	1	0.025	32:U,42:M,71:M,76:M	0
13	19633203	19633282	7	2	0.0125	32:M,42:M,71:M,76:M	4
13	19633320	19633399	8	1	0.025	3:U,65:U,73:U	0
13	19648365	19648445	9	1	0.037037	-1:U	0
13	19648507	19648586	10	1	0.05	3:U,53:M	0
13	19648507	19648586	10	2	0.0125	3:U,53:U	5
13	19648625	19648704	11	1	0.0375	7:U,67:M	0
13	19662866	19662945	12	1	0.025	19:U	0
13	19687673	19687752	13	1	0.05	*	0
13	19687792	19687871	14	1	0.0625	25:M,41:U,63:U	0
13	19728252	19728372	15	1	0.0539621	14:M,65:M	5
13	19728251	19728365	15	2	0.0107417	15:M,66:U	0
13	19728419	19728498	16	1	0.0375	5:M	0
13	19746059	19746138	17	1	0.0125	*	0
13	19746140	19746220	18	1	2.32407	*	0
13	19746257	19746338	19	1	0.303704	5:M,80:U	0,5
13	19746257	19746338	19	2	0.0962963	5:M,80:M	0,3
13	19746258	19746338	19	3	0.0938272	4:U,79:U	1
13	19746258	19746337	19	4	0.0525	4:U,79:M	12
13	19747277	19747356	20	1	0.125	*	0
13	19747394	19747474	21	1	0.037037	34:U,46:M	0
13	19761892	19761971	22	1	0.0375	*	0
13	19762045	19762124	23	1	0.0125	26:M,30:M,32:M,42:M,79:M	0
13	19764234	19764306	24	1	0.0136986	*	0
13	19872498	19872570	25	1	0.0273973	69:U	0
13	19872498	19872577	25	2	0.0125	69:M	12
13	19872637	19872716	26	1	0.0125	*	0
13	19872760	19872839	27	1	0.1375	14:M	0
13	19909674	19909746	28	1	0.0136986	27:M,48:M	0
13	19910042	19910133	29	1	0.0570652	6:M	0
