pos	unmethyl	 methyl
757123	3	0
757150	46	19
757155	56	23
757169	36	70
757171	38	73
757174	41	74
757193	136	16
757202	132	16
757204	131	14
757215	134	12
757219	128	12
757222	127	11
757228	129	13
757230	128	13
757250	63	70
757267	65	68
757278	61	77
757280	62	77
757283	60	73
757302	50	85
757304	50	83
757316	50	98
757320	52	95
757324	55	94
757329	55	89
757333	53	88
757337	50	90
757346	50	88
757354	53	93
757362	48	95
757366	47	88
757367	46	85
757388	107	21
757389	110	22
757397	112	21
757400	115	22
757402	115	23
757404	117	23
757419	96	44
757427	98	43
757429	98	41
757432	100	40
757433	100	40
757434	102	40
757439	106	43
757444	107	44
757452	109	39
757455	108	38
757457	105	36
757460	104	38
757462	109	39
757471	107	33
757474	105	31
757485	48	81
757492	46	79
757498	40	76
757506	46	78
757508	45	74
757509	44	72
757516	44	69
757517	44	69
757531	52	71
757539	46	73
757540	47	74
757546	47	84
757552	48	88
757568	95	17
757573	84	14
757586	51	25
757591	46	21
757593	42	19
757604	21	17
757611	12	11
757612	12	9
757620	1	3
