pos	unmethyl	 methyl
757123	0.821461	0
757150	0.821461	0.178539
757155	0.821461	0.178539
757169	0.378749	0.621251
757171	0.378749	0.621251
757174	0.378749	0.621251
757193	0.884976	0.115024
757202	0.897906	0.102094
757204	0.897906	0.102094
757215	0.859532	0.140467
757219	0.816211	0.183789
757222	0.825203	0.174797
757228	0.816679	0.183321
757230	0.816679	0.183321
757250	0.482816	0.517184
757267	0.436853	0.563147
757278	0.472389	0.527611
757280	0.472389	0.527611
757283	0.472389	0.527611
757302	0.405763	0.594236
757304	0.414867	0.585133
757316	0.338391	0.661608
757320	0.351716	0.648283
757324	0.371622	0.628378
757329	0.392935	0.607065
757333	0.39495	0.60505
757337	0.367553	0.632447
757346	0.379067	0.620932
757354	0.344455	0.655544
757362	0.312877	0.687123
757366	0.312877	0.687123
757367	0.312877	0.687123
757388	0.821217	0.178783
757389	0.821217	0.178783
757397	0.819682	0.180318
757400	0.819682	0.180318
757402	0.821338	0.178662
757404	0.821338	0.178662
757419	0.707256	0.292743
757427	0.717451	0.282549
757429	0.731865	0.268135
757432	0.730493	0.269507
757433	0.730493	0.269507
757434	0.730493	0.269507
757439	0.718345	0.281655
757444	0.718345	0.281655
757452	0.750533	0.249467
757455	0.762244	0.237756
757457	0.762244	0.237756
757460	0.765951	0.234048
757462	0.765951	0.234048
757471	0.765951	0.234048
757474	0.780327	0.219672
757485	0.410024	0.589975
757492	0.37981	0.62019
757498	0.363742	0.636258
757506	0.369273	0.630727
757508	0.388146	0.611853
757509	0.388146	0.611853
757516	0.399697	0.600303
757517	0.399697	0.600303
757531	0.39087	0.609129
757539	0.353174	0.646825
757540	0.353174	0.646825
757546	0.34602	0.653979
757552	0.318472	0.681528
757568	0.905933	0.0940661
757573	0.905933	0.0940661
757586	0.588131	0.411868
757591	0.588131	0.411868
757593	0.588131	0.411868
757604	0.583325	0.416674
757611	0.583325	0.416674
757612	0.583325	0.416674
757620	0.0527665	0.416674
