chr	start	end	cid	pid	abundance	methylpat	regions
1	757189	757619	1	1	0.0158318	9:M,12:M,13:M,15:M,21:M,27:M,29:M,34:M,51:M,55:M,67:M,68:M,81:M,91:M,94:M,103:M,106:M,109:M,112:M,123:U,133:U,136:U,143:U,147:U,157:U,176:M,178:M,181:M,186:M,189:M,199:M,221:M,226:M,232:M,236:M,241:M,245:M,247:M,252:M,258:M,259:M,262:M,263:M,275:M,282:M,285:M,288:M,298:M,301:M,307:M,312:M,316:M,317:M,333:U,337:U,345:U,360:U,361:U,370:U,375:U,383:U,384:U,386:U,418:M,423:M	14,33,
1	757153	757619	1	2	0.0117845	9:U,14:U,21:U,22:U,28:U,35:U,45:U,48:U,49:U,51:U,57:U,63:U,65:U,70:U,87:U,91:U,103:M,104:M,117:M,127:M,130:M,139:M,142:M,145:M,148:M,159:M,169:M,172:M,179:M,183:M,193:U,212:M,214:M,217:M,222:M,225:M,235:U,257:M,262:M,268:M,272:M,277:M,281:M,283:M,288:M,294:M,295:M,298:M,299:M,311:U,318:U,321:U,324:U,334:U,337:U,343:U,348:U,352:U,353:U,369:U,373:U,381:U,396:M,397:M,406:M,411:M,419:M,420:M,422:M,454:U	5,35,
1	757166	757619	1	3	0.0115134	1:U,8:U,9:U,15:U,22:U,32:U,35:U,36:U,38:U,44:U,50:U,52:U,57:U,74:M,78:M,90:U,91:U,104:U,114:M,117:M,126:M,129:M,132:M,135:M,146:U,156:U,159:U,166:U,170:U,180:M,199:U,201:U,204:U,209:U,212:U,222:M,244:M,249:M,255:M,259:M,264:M,268:M,270:M,275:M,281:M,282:M,285:M,286:M,298:U,305:U,308:U,311:U,321:U,324:U,330:U,335:U,339:U,340:U,356:U,360:U,368:U,383:M,384:M,393:M,398:M,406:M,407:M,409:M,441:U	9,26,29,34,
1	757133	757619	1	4	0.010101	0:M,6:M,10:M,12:M,29:M,34:M,41:M,42:M,48:M,55:M,65:M,68:M,69:M,71:M,77:M,83:M,85:M,90:M,107:M,111:M,123:U,124:U,137:U,147:M,150:M,159:M,162:M,165:M,168:M,179:M,189:U,192:U,199:U,203:U,213:U,232:U,234:U,237:U,242:U,245:U,255:U,277:U,282:U,288:U,292:U,297:U,301:U,303:U,308:U,314:U,315:U,318:U,319:U,331:M,338:M,341:M,344:M,354:M,357:M,363:M,368:M,372:M,373:M,389:M,393:M,401:M,416:U,417:U,426:U,431:U,439:U,440:U,442:U,474:U,479:U	0,19,
1	757210	757619	1	5	0.010101	0:M,6:M,8:M,13:M,30:M,34:M,46:U,47:U,60:M,70:M,73:M,82:M,85:M,88:M,91:M,102:U,112:U,115:U,122:U,126:U,136:U,155:M,157:M,160:M,165:M,168:M,178:U,200:U,205:U,211:U,215:U,220:U,224:U,226:U,231:U,237:U,238:U,241:U,242:U,254:M,261:M,264:M,267:M,277:M,280:M,286:M,291:M,295:M,296:M,312:M,316:M,324:M,339:U,340:U,349:U,354:U,362:U,363:U,365:U,397:U,402:U	17,22,25,39,
1	757135	757619	1	6	0.00993323	4:U,8:U,10:U,27:M,32:M,39:M,40:M,46:M,53:M,63:M,66:M,67:M,69:M,75:M,81:M,83:M,88:M,105:M,109:M,121:M,122:M,135:U,145:U,148:U,157:U,160:U,163:U,166:U,177:M,187:M,190:M,197:M,201:M,211:U,230:M,232:M,235:M,240:M,243:M,253:M,275:M,280:M,286:M,290:M,295:M,299:M,301:M,306:M,312:M,313:M,316:M,317:M,329:M,336:M,339:M,342:M,352:M,355:M,361:M,366:M,370:M,371:M,387:U,391:U,399:U,414:U,415:U,424:U,429:U,437:U,438:U,440:U,472:M,477:M	1,27,33,
1	757189	757619	1	7	0.00952381	9:M,12:M,13:M,15:M,21:M,27:M,29:M,34:M,51:M,55:M,67:M,68:M,81:M,91:M,94:M,103:M,106:M,109:M,112:M,123:U,133:U,136:U,143:U,147:U,157:U,176:M,178:M,181:M,186:M,189:M,199:M,221:U,226:U,232:U,236:U,241:U,245:U,247:U,252:U,258:U,259:U,262:U,263:U,275:U,282:U,285:U,288:U,298:M,301:M,307:M,312:M,316:M,317:M,333:M,337:M,345:M,360:M,361:M,370:M,375:M,383:M,384:M,386:M,418:M,423:M	14,18,28,37,
1	757164	757619	1	8	0.00719424	3:U,10:U,11:U,17:U,24:U,34:U,37:U,38:U,40:U,46:U,52:U,54:U,59:U,76:M,80:M,92:U,93:U,106:U,116:U,119:U,128:U,131:U,134:U,137:U,148:U,158:U,161:U,168:U,172:U,182:M,201:M,203:M,206:M,211:M,214:M,224:U,246:U,251:U,257:U,261:U,266:U,270:U,272:U,277:U,283:U,284:U,287:U,288:U,300:M,307:M,310:M,313:M,323:M,326:M,332:M,337:M,341:M,342:M,358:M,362:M,370:M,385:U,386:U,395:U,400:U,408:U,409:U,411:U,443:U,448:U	7,21,39,
1	757150	757619	1	9	0.00659428	12:U,17:U,24:U,25:U,31:U,38:U,48:M,51:M,52:M,54:M,60:M,66:M,68:M,73:M,90:U,94:U,106:M,107:M,120:U,130:M,133:M,142:M,145:M,148:M,151:M,162:M,172:M,175:M,182:M,186:M,196:M,215:U,217:U,220:U,225:U,228:U,238:U,260:M,265:M,271:M,275:M,280:M,284:M,286:M,291:M,297:M,298:M,301:M,302:M,314:M,321:M,324:M,327:M,337:M,340:M,346:M,351:M,355:M,356:M,372:U,376:U,384:U,399:U,400:U,409:U,414:U,422:U,423:U,425:U,457:M,462:M	3,24,30,32,
1	757164	757619	1	10	0.0061553	3:U,10:U,11:U,17:U,24:U,34:U,37:U,38:U,40:U,46:U,52:U,54:U,59:U,76:M,80:M,92:U,93:U,106:U,116:U,119:U,128:U,131:U,134:U,137:U,148:U,158:U,161:U,168:U,172:U,182:M,201:U,203:U,206:U,211:U,214:U,224:M,246:M,251:M,257:M,261:M,266:M,270:M,272:M,277:M,283:M,284:M,287:M,288:M,300:U,307:U,310:U,313:U,323:U,326:U,332:U,337:U,341:U,342:U,358:M,362:M,370:M,385:M,386:M,395:M,400:M,408:M,409:M,411:M,443:M,448:M	7,29,
1	757135	757619	1	11	0.00584795	4:U,8:U,10:U,27:M,32:M,39:M,40:M,46:M,53:M,63:M,66:M,67:M,69:M,75:M,81:M,83:M,88:M,105:M,109:M,121:M,122:M,135:U,145:U,148:U,157:U,160:U,163:U,166:U,177:M,187:M,190:M,197:M,201:M,211:M,230:U,232:U,235:U,240:U,243:U,253:M,275:U,280:U,286:U,290:U,295:U,299:U,301:U,306:U,312:U,313:U,316:U,317:U,329:M,336:M,339:M,342:M,352:M,355:M,361:M,366:M,370:M,371:M,387:M,391:M,399:M,414:U,415:U,424:U,429:U,437:U,438:U,440:U,472:U,477:U	1,4,11,23,
1	757154	757619	1	12	0.00578035	8:U,13:U,20:U,21:U,27:U,34:U,44:U,47:U,48:U,50:U,56:U,62:U,64:U,69:U,86:U,90:U,102:U,103:U,116:M,126:M,129:M,138:M,141:M,144:M,147:M,158:U,168:U,171:U,178:U,182:U,192:U,211:M,213:M,216:M,221:M,224:M,234:U,256:M,261:M,267:M,271:M,276:M,280:M,282:M,287:M,293:M,294:M,297:M,298:M,310:U,317:U,320:U,323:U,333:U,336:U,342:U,347:U,351:U,352:U,368:U,372:U,380:U,395:M,396:M,405:M,410:M,418:M,419:M,421:M,453:U	6,31,35,
1	757210	757619	1	13	0.00510695	0:M,6:M,8:M,13:M,30:M,34:M,46:U,47:U,60:M,70:M,73:M,82:M,85:M,88:M,91:M,102:U,112:U,115:U,122:U,126:U,136:U,155:M,157:M,160:M,165:M,168:M,178:U,200:M,205:M,211:M,215:M,220:M,224:M,226:M,231:M,237:M,238:M,241:M,242:M,254:U,261:U,264:U,267:U,277:U,280:U,286:U,291:U,295:U,296:U,312:U,316:U,324:U,339:M,340:M,349:M,354:M,362:M,363:M,365:M,397:U	17,31,35,
1	757166	757619	1	14	0.00438596	1:U,8:U,9:U,15:U,22:U,32:U,35:U,36:U,38:U,44:U,50:U,52:U,57:U,74:M,78:M,90:U,91:U,104:U,114:M,117:M,126:M,129:M,132:M,135:M,146:U,156:U,159:U,166:U,170:U,180:M,199:U,201:U,204:U,209:U,212:U,222:U,244:M,249:M,255:M,259:M,264:M,268:M,270:M,275:M,281:M,282:M,285:M,286:M,298:M,305:M,308:M,311:M,321:M,324:M,330:M,335:M,339:M,340:M,356:U,360:U,368:U,383:U,384:U,393:U,398:U,406:U,407:U,409:U,441:M,446:M	9,13,32,
1	757210	757619	1	15	0.0042735	0:M,6:M,8:M,13:M,30:M,34:M,46:U,47:U,60:M,70:M,73:M,82:M,85:M,88:M,91:M,102:U,112:U,115:U,122:U,126:U,136:U,155:M,157:M,160:M,165:M,168:M,178:U,200:U,205:U,211:U,215:U,220:U,224:U,226:U,231:U,237:U,238:U,241:U,242:U,254:U,261:U,264:U,267:U,277:M,280:M,286:M,291:M,295:M,296:M,312:M,316:M,324:M,339:M,340:M,349:M,354:M,362:M,363:M,365:M,397:M,402:M	17,22,
1	757150	757619	1	16	0.00417695	12:U,17:U,24:U,25:U,31:U,38:U,48:M,51:M,52:M,54:M,60:M,66:M,68:M,73:M,90:U,94:U,106:M,107:M,120:U,130:M,133:M,142:M,145:M,148:M,151:M,162:M,172:M,175:M,182:M,186:M,196:M,215:U,217:U,220:U,225:U,228:U,238:U,260:M,265:M,271:M,275:M,280:M,284:M,286:M,291:M,297:M,298:M,301:M,302:M,314:U,321:U,324:U,327:U,337:U,340:U,346:U,351:U,355:U,356:U,372:M,376:M,384:M,399:M,400:M,409:M,414:M,422:M,423:M,425:M,457:M,462:M	3,24,
1	757164	757619	1	17	0.00363815	3:U,10:U,11:U,17:U,24:U,34:U,37:U,38:U,40:U,46:U,52:U,54:U,59:U,76:M,80:M,92:U,93:U,106:U,116:U,119:U,128:U,131:U,134:U,137:U,148:U,158:U,161:U,168:U,172:U,182:M,201:U,203:U,206:U,211:U,214:U,224:M,246:M,251:M,257:M,261:M,266:M,270:M,272:M,277:M,283:M,284:M,287:M,288:M,300:U,307:U,310:U,313:U,323:U,326:U,332:U,337:U,341:U,342:U,358:U,362:U,370:U,385:M,386:M,395:M,400:M,408:M,409:M,411:M,443:U	7,29,34,
