chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
3	11007430	11007533	2	0	2	2.25	2.25	*
3	11007830	11007929	3	0	1	1	1	16:M,40:M,60:M
3	11008422	11008616	4	0	10	9	9	*
3	11008527	11008671	4	9	4	5	0.0857143	90:U,109:U,121:U
3	11008531	11008654	4	11	3	3	0	86:M,105:M,117:M
3	11008725	11008824	5	0	1	1	1	*
3	11008858	11009118	6	0	11	10.6667	10.6667	5:M,85:M,95:M,162:M
3	11009013	11009112	6	8	1	0.666667	0.666667	7:U
3	11009021	11009141	6	6	6	4	0.148773	105:U
3	11009161	11009373	7	0	7	5.66667	5.66667	136:M
3	11009269	11009371	7	3	2	1.66667	1.66667	28:U
3	11009301	11009559	7	10	18	18	0.0925595	167:M
3	11009664	11009791	8	0	2	2.25	2.25	106:U
3	11010024	11010137	9	0	2	2.25	2.25	80:M
3	11010146	11010376	10	0	5	6	6	6:M,29:M,140:M,172:M
3	11010592	11010712	11	0	4	4	4	68:M
3	11010649	11010748	11	3	1	1	1	11:U,85:M,92:M
3	11010636	11010735	11	10	1	1	1	24:M,98:M
3	11010673	11010772	11	6	1	2	0.0299824	61:U,68:M
3	11010664	11010763	11	25	1	1	0.102381	70:M,77:M
3	11010669	11010768	11	1	1	1	0	65:M,72:U
3	11011082	11011340	12	0	7	7	8.29032	229:M
3	11011263	11011362	12	24	1	1	0	48:M,83:M
3	11011339	11011535	12	26	4	4	4	7:U,47:M
3	11011463	11011562	12	22	1	1	0.741935	73:M
3	11011531	11011630	12	9	1	0.666667	0	5:U,51:M
3	11011545	11011645	12	13	2	2	0	37:U
3	11011486	11011634	12	21	11	10.6667	1.64516	50:M,96:M
3	11011537	11011636	12	12	1	1	0.322581	45:M
3	11011591	11011710	12	38	2	2	1.72958	55:M,77:U
3	11011547	11011666	12	29	5	4.4	1.27042	35:M,99:M
3	11011547	11011667	12	28	5	3.8	0	35:M,99:U
3	11011671	11011795	12	40	2	3	0.0322581	*
3	11011577	11011676	12	37	1	1	1	5:M,69:M,91:M
3	11012692	11013110	13	0	45	26	26	*
3	11013222	11013440	14	0	9	10	10	27:M
3	11013515	11013778	15	0	6	7	7	51:M,59:M,76:M,127:M
3	11013812	11013911	16	0	1	1	1	*
3	11013939	11014055	17	0	2	2.25	2.25	*
3	11014139	11014241	18	0	3	3	3	35:M,57:M
3	11014146	11014245	18	2	1	1	12.9558	28:M,50:U
3	11014199	11014344	18	4	4	4	4	59:M
3	11014222	11014321	18	16	1	1	10.7755	36:U
