chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757193	1	0	15	13.7596	13.7596	7:U,9:U,12:M,18:U,19:M,20:M,23:M,27:U,32:M,35:U,40:M,41:M,45:U,47:M,50:M,52:M,53:M,55:M,66:M,70:U
1	757121	757193	1	1	4	3.98081	6.13006	7:U,9:M,12:U,18:M,19:U,20:U,23:M,27:M,32:U,35:M,40:U,41:U,45:U,47:U,50:M,52:M,53:U,55:U,66:U,70:U
1	757125	757199	1	8	18	20.2152	20.2152	3:U,5:U,8:M,14:U,15:M,16:M,19:M,23:U,28:M,31:U,36:M,37:M,41:U,43:M,46:M,48:M,49:M,51:M,62:M,66:U,69:U
1	757189	757258	1	120	1	1	1	2:U,5:M,11:M,13:U,14:U,23:M,31:M,32:M,33:M,37:U,44:U,50:M,51:M,52:U,57:M,60:U,63:M,65:M,66:U,67:M,68:M
1	757126	757197	1	10	4	4.3697	6.13006	2:U,4:M,7:U,13:M,14:U,15:U,18:M,22:M,27:U,30:M,35:U,36:U,40:U,42:U,45:M,47:M,48:U,50:U,61:U,65:U,68:M
1	757188	757258	1	118	6	6.5	6.5	3:U,6:U,12:U,14:M,15:U,24:M,32:M,33:M,34:M,38:U,45:M,51:M,52:M,53:M,58:U,61:U,64:M,66:U,67:U,68:U,69:M
1	757131	757232	1	18	99	97.4361	97.4361	2:M,8:U,9:M,10:M,13:M,17:U,22:M,25:U,30:M,31:M,35:U,37:M,40:M,42:M,43:M,45:M,56:M,60:U,63:U,69:U,71:M,72:U,81:M,89:M,90:M,91:M,95:U
1	757198	757268	1	134	4	4.9	4.9	2:M,4:U,5:U,14:M,22:M,23:M,24:M,28:U,35:U,41:M,42:M,43:U,48:M,51:U,54:M,56:M,57:U,58:M,59:M,61:U,64:M,67:M
1	757257	757328	1	225	16	9.3	8.48072	0:M,2:M,5:M,8:U,12:M,14:U,18:M,20:M,26:U,34:U,35:U,38:U,41:M,44:U,45:U,50:U,52:M,55:U,56:U,64:M,69:M,70:M
1	757190	757263	1	122	6	6.66667	6.66667	1:U,4:M,10:M,12:U,13:U,22:M,30:M,31:M,32:M,36:U,43:U,49:M,50:M,51:U,56:M,59:U,62:M,64:M,65:U,66:M,67:M,69:U,72:M
1	757131	757201	1	17	2	1.17483	2.45202	2:U,8:M,9:U,10:U,13:M,17:M,22:U,25:M,30:U,31:U,35:U,37:U,40:M,42:M,43:U,45:U,56:U,60:U,63:M,69:M
1	757195	757264	1	130	4	3.5	3.5	5:U,7:M,8:U,17:M,25:M,26:M,27:M,31:U,38:M,44:M,45:M,46:M,51:U,54:U,57:M,59:U,60:U,61:U,62:M,64:M,67:M
1	757190	757263	1	121	12	14.1667	12.3497	1:U,4:U,10:U,12:M,13:U,22:M,30:M,31:M,32:M,36:U,43:M,49:M,50:M,51:M,56:U,59:U,62:M,64:U,65:U,66:U,67:M,69:M,72:M
1	757258	757328	1	227	3	2.4	2.68391	1:U,4:M,7:M,11:U,13:U,17:M,19:U,25:U,33:U,34:U,37:M,40:M,43:M,44:U,49:M,51:M,54:M,55:M,63:M,68:M,69:U
1	757164	757239	1	78	20	22.95	22.95	2:U,4:M,7:M,9:M,10:M,12:M,23:M,27:U,30:U,36:U,38:M,39:U,48:M,56:M,57:M,58:M,62:U,69:M,75:M
1	757204	757276	1	143	5	5.13636	5.13636	8:M,16:M,17:M,18:M,22:U,29:U,35:M,36:M,37:U,42:M,45:U,48:M,50:M,51:U,52:M,53:M,55:U,58:M,61:M,65:U,67:U,71:M
1	757202	757271	1	139	3	4.2	1.73041	0:U,1:U,10:M,18:M,19:M,20:M,24:U,31:U,37:M,38:M,39:U,44:M,47:U,50:M,52:M,53:U,54:M,55:M,57:U,60:M,63:M,67:U,69:U
1	757266	757338	1	239	11	11.7444	11.3923	3:M,5:U,9:M,11:M,17:U,25:U,26:U,29:U,32:M,35:U,36:U,41:U,43:M,46:U,47:U,55:M,60:M,61:M,65:U
1	757260	757334	1	230	18	19.0152	16.9614	2:M,5:U,9:M,11:U,15:M,17:M,23:U,31:U,32:U,35:U,38:M,41:U,42:U,47:U,49:M,52:U,53:U,61:M,66:M,67:M,71:U
1	757133	757231	1	21	45	45.7364	45.7364	0:U,6:M,7:U,8:U,11:M,15:M,20:U,23:M,28:U,29:U,33:U,35:U,38:M,40:M,41:U,43:U,54:U,58:U,61:M,67:M,69:U,70:U,79:M,87:M,88:M,89:M,93:U
