chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
13	19173139	19173218	1	HWI-EAS540-C:7:53:1577:9598#0/1	1	1	1	8:M,14:M,36:M
13	19218085	19218164	2	HWI-EAS540-C:7:101:8855:1029#0/1	1	0.684211	0.684211	5:M,8:U,22:U
13	19218085	19218165	2	HWI-EAS540-C:7:12:8288:1726#0/1	4	3.90977	3.90977	5:M,8:M,22:U
13	19218085	19218165	2	HWI-EAS540-C:7:15:11841:11680#0/1	9	10.8496	10.8496	5:U,8:U,22:U
13	19218085	19218165	2	HWI-EAS540-C:7:46:11584:19135#0/1	9	8.50376	8.50376	5:M,8:M,22:M
13	19239922	19240002	3	HWI-EAS540-C:7:60:2767:17097#0/1	24	20.7188	20.7188	13:M,71:M
13	19239923	19240002	3	HWI-EAS540-C:7:106:11275:1990#0/1	8	4.25	4.25	12:M,70:U
13	19239923	19240002	3	HWI-EAS540-C:7:17:8617:5262#0/1	1	0.53125	0.53125	12:U,70:M
13	19240042	19240121	4	HWI-EAS540-C:7:36:18260:3568#0/1	1	1	1	11:M,38:U
13	19519048	19519127	5	HWI-EAS540-C:7:109:9194:18289#0/1	2	2	2	22:M,57:M,72:M
13	19539227	19539306	6	HWI-EAS540-C:7:102:10673:7867#0/1	1	1	1	26:M,64:M,73:M
13	19631347	19631426	7	HWI-EAS540-C:7:73:13485:12449#0/1	2	2	2	1:U,25:M,31:U,37:M
13	19631347	19631426	7	HWI-EAS540-C:8:49:5831:7042#0/1	1	1	1	1:M,25:M,31:M,37:M
13	19631610	19631690	8	HWI-EAS540-C:7:106:1170:17850#0/1	29	36	36	*
13	19631728	19631808	9	HWI-EAS540-C:7:111:14755:12910#0/1	11	3.28571	3.28571	55:M,59:M,63:M
13	19631728	19631807	9	HWI-EAS540-C:7:37:12441:17533#0/1	3	0.428571	0.428571	55:M,59:U,63:M
13	19631728	19631807	9	HWI-EAS540-C:8:18:7127:7216#0/1	1	0.142857	0.142857	55:U,59:M,63:M
13	19631735	19631807	9	HWI-EAS540-C:7:35:17148:7888#0/3	1	1	1	48:U,52:M,56:U
13	19633203	19633275	10	HWI-EAS540-C:7:101:9651:2970#0/3	1	1	1	32:U,42:U,71:M
13	19633203	19633282	10	HWI-EAS540-C:7:58:16302:5134#0/3	3	1	1	32:U,42:M,71:U,76:M
13	19633321	19633400	11	HWI-EAS540-C:7:58:16302:5134#0/1	1	1	1	2:M,64:U,72:U
13	19633321	19633400	11	HWI-EAS540-C:8:101:19582:16820#0/1	1	1	1	2:M,64:M,72:M
13	19660070	19660149	12	HWI-EAS540-C:7:39:2083:9326#0/1	1	1	1	39:M,58:M,73:U
13	19699624	19699703	13	HWI-EAS540-C:8:93:8177:7467#0/1	1	1	1	42:U
13	19728251	19728365	14	HWI-EAS540-C:7:79:15439:8269#0/1	11	3	3	15:M,66:U
13	19728286	19728372	14	HWI-EAS540-C:7:103:18469:11143#0/3	25	5	5	31:M
13	19728404	19728498	15	HWI-EAS540-C:7:103:5359:2898#0/1	5	5	5	6:M,20:M
13	19728419	19728498	15	HWI-EAS540-C:7:27:8500:13424#0/1	1	2.5	2.5	5:U
13	19746140	19746220	16	HWI-EAS540-C:7:13:14292:8983#0/1	21	30.75	30.75	*
13	19746258	19746338	17	HWI-EAS540-C:7:100:17469:10554#0/1	6	6.05	6.05	4:M,79:U
13	19746258	19746337	17	HWI-EAS540-C:7:10:17524:4412#0/1	1	0.916667	0.916667	4:U,79:U
13	19746258	19746338	17	HWI-EAS540-C:7:73:5683:4325#0/1	3	3.11667	3.11667	4:M,79:M
13	19747277	19747356	18	HWI-EAS540-C:7:118:3693:3640#0/1	1	1	1	*
13	19747394	19747473	19	HWI-EAS540-C:8:74:14374:18690#0/1	1	1	1	34:U,46:U
13	19759488	19759574	20	HWI-EAS540-C:7:37:5766:7387#0/1	2	2.25	2.25	27:M
13	19816452	19816531	21	HWI-EAS540-C:8:1:2419:20409#0/1	1	0.75	0.75	7:U,49:M,75:U
13	19816459	19816531	21	HWI-EAS540-C:7:111:2496:7866#0/3	1	1.5	1.5	0:M,42:M,68:U
13	19872760	19872839	22	HWI-EAS540-C:7:102:1345:17060#0/1	2	2	2	14:M
13	19909935	19910007	23	HWI-EAS540-C:7:84:19768:12170#0/3	1	1	1	*
13	19910160	19910239	24	HWI-EAS540-C:7:117:2712:13748#0/1	1	1	1	*
13	19919166	19919245	25	HWI-EAS540-C:7:73:7070:10834#0/1	1	1	1	10:U,21:U,41:M,47:M,53:U
13	19919168	19919247	25	HWI-EAS540-C:7:3:16595:5003#0/1	3	0.461538	0.461538	8:U,19:M,39:M,45:M,51:M
13	19919168	19919247	25	HWI-EAS540-C:7:53:5879:18594#0/1	7	1.07692	1.07692	8:M,19:M,39:M,45:M,51:M
13	19919168	19919247	25	HWI-EAS540-C:7:92:13001:17085#0/1	1	0.153846	0.153846	8:M,19:M,39:U,45:M,51:M
13	19919168	19919248	25	HWI-EAS540-C:8:59:10415:16664#0/1	2	2.15385	2.15385	8:M,19:U,39:M,45:U,51:M
13	20003471	20003550	26	HWI-EAS540-C:7:44:12177:10826#0/1	1	1	1	73:U
13	20048406	20048490	27	HWI-EAS540-C:7:117:12555:1508#0/3	2	2.25	2.25	*
13	20138999	20139079	28	HWI-EAS540-C:7:48:9703:16322#0/1	2	2.25	2.25	6:M,9:M,14:M,18:M,28:M,51:M,72:M,75:M
13	20175891	20176041	29	HWI-EAS540-C:7:1:3289:5002#0/1	4	3	3	3:M,17:U,35:U,75:U,80:U,88:M,90:U,104:U,106:M,117:M,126:M,128:M,131:M,133:M,139:M,141:M
13	20176009	20176088	29	HWI-EAS540-C:7:3:6900:14026#0/1	5	1.42857	1.42857	8:U,10:U,13:U,15:U,21:U,23:U,33:U,40:U,44:U,54:U,63:U,73:U,76:U
