chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11006915	11007839	1	0	181	161	147.209	*
1	11007751	11007854	1	161	2	1.66667	2.33333	94:U
1	11007755	11007861	1	162	3	2.66667	3.14199	90:M
1	11007772	11007885	1	166	2	2	3	73:U,97:M
1	11007849	11007948	1	178	1	1	0.491192	20:U,40:M
1	11007791	11007923	1	168	4	4	4	54:M,78:U,98:U
1	11007853	11007962	1	179	3	2	3.44444	16:M,36:M
1	11007799	11007941	1	170	6	6	6	46:U,70:M,90:M
1	11007870	11007981	1	181	4	4	1.21519	19:U
1	11007884	11007986	1	185	3	3	1.25145	5:M
1	11007894	11008606	1	188	132	118	113.347	*
1	11008528	11008630	1	306	2	2	2	88:M
1	11008555	11008710	1	311	5	5	4.93604	61:U,80:U,92:U
1	11008547	11008646	1	308	1	1	0.526316	69:M,88:M
1	11008625	11008729	1	325	2	2	0.987209	10:U,22:U
1	11008639	11008738	1	329	1	1	1.05772	8:U
1	11008552	11008739	1	309	15	14	10.7368	64:M,83:M,95:M
1	11008654	11008859	1	331	23	22	21.3104	*
1	11008765	11008938	1	353	14	11	11	97:M
1	11008796	11008941	1	359	3	3	3	66:U
1	11008845	11008944	1	368	1	1	1.35971	17:M,97:M
1	11008866	11009015	1	371	11	8.33333	5.91774	76:U,86:U
1	11008843	11008950	1	367	3	3	3	19:U,99:U
1	11008877	11009009	1	373	4	3.33333	3.33333	65:M,75:M
1	11008923	11009046	1	384	3	2.5	3.04496	19:U,29:U,96:M
1	11008947	11009046	1	387	1	0.5	0.5	5:U,72:U
1	11008943	11009046	1	386	2	1.5	0.894306	9:M,76:M
1	11008955	11009117	1	390	16	13	12.8257	64:M
1	11009044	11009220	1	407	6	5.06667	1.49026	81:M
1	11009029	11009219	1	403	17	15.4667	15.4667	96:U
1	11009127	11009291	1	425	17	16	13.8168	*
1	11009204	11009389	1	441	10	9	9	92:U
1	11009207	11009392	1	442	14	13	10.0537	89:M
1	11009314	11009461	1	463	12	10	9.75207	*
1	11009368	11009504	1	473	5	4.66667	4.66667	99:U
1	11009370	11009563	1	474	16	15.6667	13.0026	97:M
1	11009470	11009756	1	494	32	31	36.7228	*
1	11009678	11009848	1	525	13	12.3333	12.3333	91:M
1	11009681	11009831	1	526	10	8.33333	5.25925	88:U
1	11009779	11010099	1	547	44	41	43.5964	*
1	11010017	11010127	1	588	4	4	4	86:M
1	11010041	11010149	1	592	7	6	1.44667	62:U
1	11010055	11010160	1	598	4	3.66667	3.66667	48:M,96:U
1	11010058	11010157	1	601	1	1	2.18198	45:M,93:M
1	11010059	11010158	1	602	2	1	1	44:U,92:U
1	11010061	11010160	1	603	1	0.666667	3.583	42:U,90:M
1	11010083	11010182	1	605	1	1	1	20:M,68:U,91:U
1	11010118	11010218	1	607	2	1.66667	3.06454	33:U,56:M
1	11010145	11010244	1	611	1	1	0	6:M,29:M
1	11010118	11010246	1	606	4	3.66667	3.57214	33:M,56:U
1	11010154	11010271	1	613	3	3	2.84825	20:U
1	11010177	11010280	1	616	4	4	4.30057	*
1	11010200	11010383	1	620	8	8	8	85:M,117:U
1	11010203	11010313	1	621	2	2	1.87315	82:U
1	11010289	11010416	1	640	6	6	4.20912	28:U
1	11010220	11010407	1	623	4	4	4	65:U,97:M
1	11010229	11010354	1	625	7	7	2.75343	56:U,88:U
1	11010320	11010657	1	647	57	55	43.3545	*
1	11010563	11010732	1	702	10	8.66667	8.66667	96:M
1	11010571	11010726	1	703	9	7.66667	7.42969	88:U
1	11010635	11010739	1	719	3	3	3	24:M,98:U
1	11010662	11010826	1	722	8	8	8	71:M,78:M
1	11010666	11010833	1	723	13	12	2.78656	67:U,74:U
1	11010735	11010839	1	742	2	2	1.11671	5:M
1	11010743	11011306	1	744	83	76	83.5052	*
1	11011211	11011339	1	820	6	6	6	99:U
1	11011234	11011333	1	824	1	1	1.32408	76:M
1	11011257	11011381	1	827	5	5	5	53:U,88:M
1	11011294	11011408	1	838	2	1.66667	0.192771	16:U,51:U,91:U
1	11011316	11011415	1	844	1	0.666667	0.666667	29:U,69:M
1	11011262	11011370	1	830	2	2	0.39287	48:M,83:M
1	11011258	11011372	1	828	2	2	2	52:M,87:U
1	11011286	11011393	1	836	2	1.66667	1.66667	24:U,59:M,99:U
1	11011318	11011437	1	845	2	1.66667	1.66667	27:M,67:M
1	11011312	11011420	1	842	2	2	1.79136	33:U,73:U
1	11011348	11011479	1	852	3	3	2.97917	37:M
1	11011307	11011406	1	840	1	1	4.29935e-08	3:M,38:M,78:M
1	11011316	11011440	1	843	5	4.33333	2.82739	29:M,69:U
1	11011287	11011386	1	837	1	1	0.604167	23:M,58:U,98:M
1	11011361	11011481	1	854	5	5	2.58412	24:U
1	11011387	11011534	1	860	9	7	8.61313	*
1	11011436	11011599	1	867	7	6.33333	6.33333	99:M,145:M
1	11011436	11011574	1	868	7	6.33333	6.13499	99:U
1	11011540	11011639	1	886	1	1	2.27162	41:M
1	11011485	11011620	1	880	4	4	4	50:U,96:M
1	11011497	11011596	1	882	1	1	3.54088	38:U,84:U
1	11011589	11011715	1	892	5	5	2.5292	56:M,78:M
1	11011557	11011666	1	887	2	2	1.93829	24:M,88:U
1	11011590	11011738	1	893	7	6.66667	3.95052	55:U,77:M
1	11011581	11011680	1	891	1	1	0.337227	0:U,64:M,86:M
1	11011649	11011760	1	908	4	4	2.18223	18:M
1	11011569	11011763	1	889	7	6.66667	6.66667	12:M,76:U,98:U
1	11011574	11011673	1	890	2	1	1.07133	7:M,71:U,93:M
1	11011669	11013247	1	914	320	281	260.413	*
1	11013149	11013321	1	1195	5	4.66667	4.66667	99:U
