chr	start	end	cid	pid	abundance	methylpat	regions
13	19218085	19218165	1	1	1.5191	5:U,8:U,22:U	0
13	19218085	19218165	1	2	0.403342	5:M,8:M,22:U	2
13	19218085	19218165	1	3	0.197854	5:M,8:M,22:M	1
13	19218085	19218164	1	4	0.0713633	5:M,8:U,22:M	6
13	19239922	19240004	2	1	0.263989	13:M,71:U	0
13	19239922	19240002	2	2	0.160004	13:U,71:M	3
13	19239922	19240004	2	3	0.124124	13:U,71:U	1
13	19240042	19240121	3	1	0.0125	11:M,38:U	0
13	19631347	19631426	4	1	0.0125	1:M,25:U,31:U,37:U	0
13	19631347	19631426	4	2	0.0125	1:U,25:M,31:M,37:M	1
13	19631464	19631543	5	1	0.0125	50:M	0
13	19631727	19631808	7	1	0.277754	56:M,60:M,64:M	0
13	19631728	19631808	7	2	0.217461	55:U,59:U,63:U	3
13	19631728	19631808	7	3	0.0777858	55:M,59:U,63:M	11
13	19631728	19631808	7	4	0.030017	55:U,59:M,63:M	5
13	19633203	19633282	8	1	0.1375	32:U,42:M,71:M,76:M	11
13	19633203	19633282	8	2	0.0875	32:U,42:U,71:U,76:U	0
13	19633203	19633282	8	3	0.0375	32:U,42:U,71:M,76:M	3
13	19633203	19633282	8	4	0.0125	32:U,42:U,71:M,76:U	1
13	19633321	19633400	9	1	0.0375	2:M,64:M,72:M	0
13	19633557	19633636	11	1	0.0125	8:U,79:U	0
13	19648507	19648579	15	1	0.0136986	3:M,53:M	0
13	19648507	19648586	15	2	0.0125	3:U,53:U	3
13	19648626	19648705	16	1	0.075	6:U,66:M	3
13	19648625	19648704	16	2	0.0375	7:U,67:U	0
13	19687792	19687871	18	1	0.05	25:M,41:M,63:M	0
13	19687792	19687871	18	2	0.0125	25:M,41:M,63:U	11
13	19728251	19728372	19	1	0.427869	15:M,66:U	0
13	19728285	19728372	19	2	0.197727	32:M	1
13	19728404	19728498	20	1	0.0463158	6:U,20:U	0
13	19728418	19728498	20	2	0.0444444	6:M	1
13	19734952	19735031	21	1	0.0375	54:U,68:U	0
13	19745961	19746040	22	1	0.0125	2:M	0
13	19746258	19746338	25	1	0.28576	4:U,79:U	14
13	19746256	19746338	25	2	0.135134	6:M,81:M	0,1
13	19746256	19746338	25	3	0.100343	6:M,81:U	0,5
13	19747393	19747475	27	1	0.421737	35:U,47:U	0
13	19747394	19747474	27	2	0.0680766	34:M,46:M	2
13	19747394	19747473	27	3	0.00131119	34:U,46:M	5
13	19872179	19872259	28	1	0.037037	53:M	0
