2	62
1	0.75
0	0.25
63	9.24841e-06
62	1.11174e-05
61	1.91056e-05
60	1.91121e-05
59	2.90853e-05
58	3.05724e-05
57	4.04798e-05
56	5.676e-05
55	8.26501e-05
54	9.68074e-05
53	0.000105538
52	0.000114895
51	0.000170712
50	0.000244909
49	0.000328482
48	0.000370402
47	0.000399754
46	0.000446785
45	0.000512287
44	0.000535162
43	0.000619265
42	0.000746089
41	0.000977898
40	0.00114425
39	0.00121325
38	0.00150732
37	0.00207531
36	0.00251963
35	0.00275882
34	0.00321313
33	0.00441334
32	0.00450287
31	0.00525999
30	0.00557002
29	0.00672571
28	0.00689336
27	0.00909267
26	0.00921066
25	0.00954793
24	0.0124306
23	0.0157047
22	0.01617
21	0.0191005
20	0.0229763
19	0.0265161
18	0.0307054
17	0.0329092
16	0.0329782
15	0.0345367
14	0.0372187
13	0.038085
12	0.0388933
11	0.0429222
10	0.0462228
9	0.0469527
8	0.0473692
7	0.0478527
6	0.0488497
5	0.0521591
4	0.0628334
3	0.0635838
2	0.101414
50	1	63	0.55
50	1	62	0.52
50	1	61	0.52
50	1	60	0.57
50	1	59	0.52
50	1	58	0.49
50	1	57	0.49
50	1	56	0.52
50	1	55	0.6
50	1	54	0.54
50	1	53	0.54
50	1	52	0.46
50	1	51	0.56
50	1	50	0.47
50	1	49	0.5
50	1	48	0.48
50	1	47	0.56
50	1	46	0.45
50	1	45	0.51
50	1	44	0.49
50	1	43	0.5
50	1	42	0.55
50	1	41	0.54
50	1	40	0.52
50	1	39	0.55
50	1	38	0.48
50	1	37	0.59
50	1	36	0.53
50	1	35	0.47
50	1	34	0.48
50	1	33	0.52
50	1	32	0.8
50	1	31	0.89
50	1	30	0.53
50	1	29	0.46
50	1	28	0.48
50	1	27	0.6
50	1	26	0.53
50	1	25	0.55
50	1	24	0.46
50	1	23	0.51
50	1	22	0.79
50	1	21	0.56
50	1	20	0.47
50	1	19	0.52
50	1	18	0.57
50	1	17	0.81
50	1	16	0.51
50	1	15	0.51
50	1	14	0.47
50	1	13	0.48
50	1	12	0.52
50	1	11	0.46
50	1	10	0.77
50	1	9	0.55
50	1	8	0.45
50	1	7	0.78
50	1	6	0.53
50	1	5	0.41
50	1	4	0.676768
50	1	3	0.57
50	1	2	0.72
50	0	63	0.49
50	0	62	0.44
50	0	61	0.58
50	0	60	0.55
50	0	59	0.48
50	0	58	0.59
50	0	57	0.59
50	0	56	0.54
50	0	55	0.64
50	0	54	0.48
50	0	53	0.54
50	0	52	0.54
50	0	51	0.52
50	0	50	0.55
50	0	49	0.6
50	0	48	0.56
50	0	47	0.48
50	0	46	0.57
50	0	45	0.53
50	0	44	0.59
50	0	43	0.54
50	0	42	0.53
50	0	41	0.52
50	0	40	0.54
50	0	39	0.51
50	0	38	0.64
50	0	37	0.45
50	0	36	0.53
50	0	35	0.49
50	0	34	0.56
50	0	33	0.5
50	0	32	0.77
50	0	31	0.86
50	0	30	0.51
50	0	29	0.56
50	0	28	0.54
50	0	27	0.54
50	0	26	0.55
50	0	25	0.53
50	0	24	0.58
50	0	23	0.55
50	0	22	0.78
50	0	21	0.5
50	0	20	0.55
50	0	19	0.56
50	0	18	0.49
50	0	17	0.78
50	0	16	0.51
50	0	15	0.55
50	0	14	0.51
50	0	13	0.5
50	0	12	0.56
50	0	11	0.52
50	0	10	0.7
50	0	9	0.53
50	0	8	0.45
50	0	7	0.71
50	0	6	0.43
50	0	5	0.47
50	0	4	0.717172
50	0	3	0.39
50	0	2	0.65
