pos	unmethyl	 methyl
11007845	0.484683	0.3624
11007869	0.363157	0.483925
11007889	0.555938	0.291144
11008616	0.50127	0.345812
11008635	0.432842	0.41424
11008647	0.270753	0.57633
11008862	0.177009	0.670073
11008942	0.373522	0.47356
11008952	0.38393	0.463152
11009019	0.486365	0.360717
11009125	0.614962	0.23212
11009296	0.419274	0.427808
11009467	0.413736	0.433346
11009769	0.509727	0.337355
11010103	0.465971	0.381112
11010151	0.402081	0.445002
11010174	0.22968	0.617402
11010285	0.446937	0.400146
11010317	0.439627	0.407455
11010659	0.452001	0.395081
11010733	0.312393	0.53469
11010740	0.409831	0.437252
11011310	0.29476	0.552322
11011345	0.520106	0.326977
11011385	0.374923	0.47216
11011535	0.348285	0.498798
11011581	0.426765	0.420318
11011645	0.286067	0.561016
11011667	0.291573	0.555509
11013248	0.765306	0.0817765
11013565	0.340175	0.506908
11013573	0.429045	0.418037
11013590	0.437181	0.409901
11013641	0.176952	0.67013
11014173	0.349925	0.497158
11014195	0.486425	0.360658
11014257	0.390245	0.456837
11014372	0.420275	0.426808
11014393	0.408403	0.438679
11014444	0.596033	0.251049
11014448	0.427766	0.419317
11014457	0.231739	0.615343
11014514	0.438587	0.408495
11014583	0.514148	0.332934
11014591	0.729692	0.11739
11014604	0.615252	0.23183
11014610	0.468758	0.378325
11014707	0.261438	0.585645
11014736	0.54126	0.305822
11014744	0.518791	0.328291
11014794	0.477471	0.369611
11014813	0.557765	0.289318
11014894	0.358864	0.488219
11014906	0.470743	0.376339
11014969	0.35328	0.493802
11015026	0.695528	0.299212
11015031	0.385286	0.609454
11015039	0.457028	0.373464
11015042	0.365962	0.46453
11015044	0.338705	0.491787
11015049	0.522755	0.307737
11015057	0.229951	0.600541
11015064	0.413391	0.417101
11015067	0.346075	0.484417
11015078	0.511929	0.318563
11015081	0.330453	0.500039
11015084	0.447842	0.38265
11015093	0.426631	0.403861
11015101	0.526542	0.30395
11015120	0.452888	0.377604
11015126	0.31022	0.520272
11015134	0.321583	0.508909
11015165	0.540378	0.290114
11015168	0.349963	0.480529
11015192	0.309728	0.520764
11016317	0.527855	0.307897
11016325	0.438086	0.397666
11016337	0.361783	0.473969
11016695	0.470433	0.365319
11017134	0.326621	0.509131
11017169	0.347523	0.488229
11017209	0.538184	0.297568
11017359	0.459895	0.375857
11017438	0.375857	0.459895
11017469	0.475049	0.360703
11017580	0.480621	0.355131
11018198	0.394906	0.440846
11019226	0.423905	0.411847
11019682	0.548207	0.287545
11019726	0.196302	0.63945
11019854	0.331579	0.504173
11020102	0.455925	0.379827
11020705	0.466875	0.368877
11020718	0.483043	0.352709
11021547	0.694747	0.141005
11021932	0.413694	0.422058
11023425	0.529917	0.305835
11024005	0.375054	0.460698
11024096	0.77297	0.0627823
11024328	0.232983	0.602769
