chr	start	end	cid	pid	abundance	methylpat	regions
3	10006911	10006961	2	1	1	*	
3	10007405	10007500	3	1	6	74:M	
3	10007500	10007562	4	1	2.25	*	
3	10007573	10007623	5	1	1	*	
3	10007793	10007857	6	1	2.25	*	
3	10007864	10007963	7	1	5	*	
3	10008040	10008090	8	1	1	*	
3	10008208	10008258	9	1	1	*	
3	10008287	10008349	10	1	4	22:M,47:M	
3	10008361	10008557	11	1	5	8:M,76:M,154:U	
3	10008361	10008557	11	2	2	8:M,76:M,154:U	
3	10008850	10008900	12	1	1	*	
3	10008912	10009060	13	1	10	104:M,128:M	
3	10009380	10009432	14	1	2.25	28:U,39:U	
3	10009626	10009676	15	1	1	19:U,21:U	
3	10009690	10009740	16	1	1	3:U,7:U,29:U,49:U	
3	10009743	10009864	17	1	0.04	9:U,61:M	0,9,
3	10009743	10009864	17	2	0.0328889	9:U,61:U	0,6,
3	10009883	10010172	18	1	15	29:M,40:M,147:M,184:M,210:M,238:M,260:M	
3	10010187	10010284	19	1	2.25	46:M,53:M,89:M	
3	10010377	10010427	20	1	1	*	
3	10010438	10010488	21	1	1	*	
3	10010502	10010552	22	1	1	38:U	
3	10010626	10010699	23	1	2.25	17:M,37:M	
3	10010708	10010758	24	1	1	18:M,31:M,42:U	
3	10010777	10010891	25	1	6	106:M	
3	10010892	10011017	26	1	10	111:U	
3	10011023	10011192	27	1	0.0927896	17:M,59:M,118:U,139:M,156:M	0,9,
3	10011023	10011192	27	2	0.0555556	17:M,59:M,118:M,139:U,156:M	0,5,
3	10011422	10011479	28	1	2.25	*	
3	10011483	10011533	29	1	1	36:M	
3	10011726	10011776	30	1	1	15:M,35:M	
3	10011952	10012002	31	1	1	*	
3	10012016	10012066	32	1	1	*	
3	10012114	10012164	33	1	1	*	
3	10012166	10012348	34	1	0.0769231	30:U,37:U,85:U,104:U,107:U,109:U,129:U,131:U,162:U,173:U	0,
3	10012274	10012348	34	2	0.0454545	1:U,21:M,23:U,54:U,65:U	7,
3	10012348	10012429	35	1	4	19:U,21:U,28:U,33:U,51:U,58:U,63:U,73:U,76:U	
