chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
3	10006911	10006960	2	0	1	1	1	*
3	10007405	10007499	3	0	5	6	6	74:M
3	10007500	10007561	4	0	2	2.25	2.25	*
3	10007573	10007622	5	0	1	1	1	*
3	10007793	10007856	6	0	2	2.25	2.25	*
3	10007864	10007962	7	0	4	5	5	*
3	10008040	10008089	8	0	1	1	1	*
3	10008208	10008257	9	0	1	1	1	*
3	10008287	10008348	10	0	3	4	4	22:M,47:M
3	10008361	10008525	11	0	5	5	5	8:M,76:M,154:U
3	10008507	10008556	11	4	1	2	2	8:M,43:M
3	10008850	10008899	12	0	1	1	1	*
3	10008912	10009059	13	0	9	10	10	104:M,128:M
3	10009380	10009431	14	0	2	2.25	2.25	28:U,39:U
3	10009626	10009675	15	0	1	1	1	19:U,21:U
3	10009690	10009739	16	0	1	1	1	3:U,7:U,29:U,49:U
3	10009743	10009797	17	0	3	3	3	9:U
3	10009781	10009830	17	9	2	1	1	23:M
3	10009788	10009837	17	6	1	1	0.592	16:U
3	10009806	10009863	17	5	2	3	0.0728889	*
3	10009883	10010171	18	0	14	15	15	29:M,40:M,147:M,184:M,210:M,238:M,260:M
3	10010187	10010283	19	0	2	2.25	2.25	46:M,53:M,89:M
3	10010377	10010426	20	0	1	1	1	*
3	10010438	10010487	21	0	1	1	1	*
3	10010502	10010551	22	0	1	1	1	38:U
3	10010626	10010698	23	0	2	2.25	2.25	17:M,37:M
3	10010708	10010757	24	0	1	1	1	18:M,31:M,42:U
3	10010777	10010890	25	0	5	6	6	106:M
3	10010892	10011016	26	0	9	10	10	111:U
3	10011023	10011140	27	0	13	13	13	17:M,59:M
3	10011100	10011155	27	5	2	2	2	41:M
3	10011117	10011166	27	9	1	1	2.31974	24:U,45:M
3	10011136	10011185	27	16	1	1	0.0555556	5:M,26:U,43:M
3	10011140	10011189	27	17	1	1	0	1:M,22:M,39:M
3	10011142	10011191	27	18	1	2	0.0927896	20:M,37:M
3	10011422	10011478	28	0	2	2.25	2.25	*
3	10011483	10011532	29	0	1	1	1	36:M
3	10011726	10011775	30	0	1	1	1	15:M,35:M
3	10011952	10012001	31	0	1	1	1	*
3	10012016	10012065	32	0	1	1	1	*
3	10012114	10012163	33	0	1	1	1	*
3	10012166	10012320	34	0	12	10	10	30:U,37:U,85:U,104:U,107:U,109:U,129:U,131:U
3	10012274	10012323	34	7	1	1	1	1:U,21:M,23:U
3	10012296	10012347	34	11	2	3	0.122378	1:U,32:U,43:U
3	10012348	10012428	35	0	3	4	4	19:U,21:U,28:U,33:U,51:U,58:U,63:U,73:U,76:U
3	10012561	10012630	36	0	2	2	2	6:U,15:U,24:U,32:U,38:U,44:U,46:U
