2	11
1	0.75
0	0.25
12	0.000899888
11	0.00414856
10	0.00518159
9	0.0193145
8	0.0255666
7	0.0270326
6	0.0465155
5	0.113042
4	0.122457
3	0.31718
2	0.318662
119	1	12	0.208333
119	1	11	0.194444
119	1	10	0.0833333
119	1	9	0.222222
119	1	8	0.375
119	1	7	0.222222
119	1	6	0.0972222
119	1	5	0.166667
119	1	4	0.0972222
119	1	3	0.208333
119	1	2	0.194444
119	0	12	0.236111
119	0	11	0.25
119	0	10	0.361111
119	0	9	0.222222
119	0	8	0.0833333
119	0	7	0.236111
119	0	6	0.347222
119	0	5	0.277778
119	0	4	0.347222
119	0	3	0.25
119	0	2	0.25
