pos	unmethyl	 methyl
757123	0.540336	0.459664
757127	0.540336	0.459664
757134	0.540336	0.459664
757138	0.540336	0.459664
757139	0.540336	0.459664
757140	0.540336	0.459664
757141	0.540336	0.459664
757156	0.436041	0.563959
757163	0.436041	0.563959
757167	0.436041	0.563959
757170	0.436041	0.563959
757174	0.436041	0.563959
757181	0.436041	0.563959
757183	0.436041	0.563959
757190	0.436041	0.563959
757191	0.436041	0.563959
757209	0.54821	0.45179
757217	0.53572	0.46428
757219	0.525131	0.474869
757228	0.55174	0.44826
757240	0.475684	0.524316
757245	0.485459	0.514541
757248	0.475955	0.524045
757250	0.475955	0.524045
757255	0.46781	0.53219
757259	0.469439	0.530561
757275	0.523472	0.476528
757288	0.663308	0.336692
757289	0.663308	0.336692
757291	0.663308	0.336692
757293	0.663308	0.336692
757304	0.526459	0.473541
757308	0.526459	0.473541
757317	0.526459	0.473541
757318	0.526459	0.473541
757319	0.526459	0.473541
757320	0.526459	0.473541
757324	0.526459	0.473541
757330	0.526459	0.473541
757337	0.526459	0.473541
757339	0.526459	0.473541
757341	0.526459	0.473541
757347	0.526459	0.473541
757349	0.526459	0.473541
