chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757208	1	read0	29	28.0489	28.0489	2:U,6:U,13:U,17:U,18:U,19:U,20:U,35:M,42:M,46:M,49:M,53:M,60:M,62:M,69:M,70:M
1	757121	757208	1	read1	27	22.5533	22.5533	2:M,6:M,13:M,17:M,18:M,19:M,20:M,35:U,42:U,46:U,49:U,53:U,60:U,62:U,69:U,70:U
1	757122	757208	1	read6	16	17.8905	17.8905	1:M,5:M,12:M,16:M,17:M,18:M,19:M,34:M,41:M,45:M,48:M,52:M,59:M,61:M,68:M,69:M
1	757123	757207	1	read8	15	11.2751	11.2751	0:U,4:U,11:U,15:U,16:U,17:U,18:U,33:U,40:U,44:U,47:U,51:U,58:U,60:U,67:U,68:U
1	757141	757210	1	read87	1	3	1.40245	0:U,15:M,22:M,26:M,29:M,33:M,40:M,42:M,49:M,50:M,68:U
1	757192	757274	1	read290	27	19.883	24.1716	17:M,25:M,27:M,36:M,48:U,53:U,56:U,58:U,63:U,67:U
1	757142	757216	1	read90	6	7.62857	9.52034	14:U,21:U,25:U,28:U,32:U,39:U,41:U,48:U,49:U,67:M
1	757192	757274	1	read288	37	29.5835	27.4364	17:U,25:U,27:U,36:U,48:M,53:M,56:M,58:M,63:M,67:M
1	757142	757216	1	read88	14	14.8286	14.8286	14:M,21:M,25:M,28:M,32:M,39:M,41:M,48:M,49:M,67:U
1	757207	757277	1	read352	3	2.35714	2.35714	2:M,10:M,12:M,21:M,33:U,38:U,41:U,43:U,48:U,52:U,68:M
1	757209	757278	1	read364	2	2	1.07522	0:M,8:M,10:M,19:M,31:U,36:U,39:U,41:U,46:U,50:U,66:U
1	757148	757227	1	read109	28	23.3976	23.3976	8:U,15:U,19:U,22:U,26:U,33:U,35:U,42:U,43:U,61:M,69:M,71:M
1	757210	757286	1	read369	8	8.7	8.7	7:U,9:U,18:U,30:M,35:M,38:M,40:M,45:M,49:M,65:U
1	757211	757287	1	read370	13	13.1	13.1	6:U,8:U,17:U,29:M,34:M,37:M,39:M,44:M,48:M,64:M
