pos	unmethyl	 methyl
11007845	0.65	0.35
11007869	0	1
11007889	0	1
11008616	0.35	0.65
11008635	0.35	0.65
11008647	0.35	0.65
11008862	0.65	0.35
11008942	0.5	0.5
11008952	0.5	0.5
11009019	1	0
11009125	0.5	0.5
11009296	0.85	0.15
11009467	0.65	0.35
11009769	0.85	0.15
11010103	0.3	0.7
11010151	0.15	0.85
11010174	0.5	0.5
11010285	1	0
11010317	0.65	0.35
11010659	0.7	0.3
11010733	1	0
11010740	1	0
11011310	0.3	0.7
11011345	0.15	0.85
11011385	0.5	0.5
11011535	0.85	0.15
11011581	0.65	0.35
11011645	0.85	0.15
11011667	0.5	0.5
11013248	0	1
11013565	0.5	0.5
11013573	0.5	0.5
11013590	0.5	0.5
11013641	1	0
11014173	0.5	0.5
11014195	0.5	0.5
11014257	1	0
11014372	0.35	0.65
11014393	0.7	0.3
11014444	0.65	0.35
11014448	0.65	0.35
11014457	0.65	0.35
11014514	0.35	0.65
11014583	0.65	0.35
11014591	0.65	0.35
11014604	0.65	0.35
11014610	0.65	0.35
11014707	0.3	0.7
11014736	0.85	0.15
11014744	0.85	0.15
11014794	0.85	0.15
11014813	0.85	0.15
11014894	0.85	0.15
11014906	0.85	0.15
11014969	0.3	0.7
11015026	0.5	0.5
11015031	0.5	0.5
11015039	0.5	0.5
11015042	0.5	0.5
11015044	0.5	0.5
11015049	0.5	0.5
11015057	0.5	0.5
11015064	0.5	0.5
11015067	0.5	0.5
11015078	0.5	0.5
11015081	0.5	0.5
11015084	0.5	0.5
11015093	0.5	0.5
11015101	0.5	0.5
11015120	0.5	0.5
11015126	0.5	0.5
11015134	0.5	0.5
11015165	0.3	0.7
11015168	0.3	0.7
11015192	0.65	0.35
11016317	1	0
11016325	1	0
11016337	1	0
11016695	0.5	0.5
11017134	0.65	0.35
11017169	0.35	0.65
11017209	0.7	0.3
11017359	0.3	0.7
11017438	0.7	0.3
11017469	0.5	0.5
11017580	0.85	0.15
11018198	0.5	0.5
11019226	0.5	0.5
11019682	0.5	0.5
11019726	1	0
11019854	0.7	0.3
11020102	1	0
11020705	0.3	0.7
11020718	0.3	0.7
11021547	0.35	0.65
11021932	0.65	0.35
11023425	0.15	0.85
11024005	0.15	0.85
11024096	0.35	0.65
11024328	0.5	0.5
