pos	unmethyl	 methyl
11007845	0.24569	0.526814
11007869	0.380969	0.391535
11007889	0.358299	0.414205
11008616	0.387892	0.384612
11008635	0.319483	0.453021
11008647	0.396423	0.376081
11008862	0.401248	0.371256
11008942	0.604052	0.168452
11008952	0.401318	0.371186
11009019	0.230569	0.541935
11009125	0.468019	0.304485
11009296	0.31802	0.454484
11009467	0.322819	0.449685
11009769	0.319964	0.45254
11010103	0.533006	0.239497
11010151	0.344404	0.4281
11010174	0.470858	0.301646
11010285	0.364138	0.408365
11010317	0.353826	0.418678
11010659	0.363422	0.409082
11010733	0.26892	0.503583
11010740	0.433312	0.339192
11011310	0.185953	0.58655
11011345	0.237099	0.535405
11011385	0.361405	0.411099
11011535	0.213681	0.558822
11011581	0.339496	0.433007
11011645	0.279543	0.492961
11011667	0.321352	0.451151
11013248	0.355286	0.417218
11013565	0.561463	0.211041
11013573	0.510087	0.262417
11013590	0.283019	0.489485
11013641	0.460175	0.312329
11014173	0.32661	0.445894
11014195	0.333101	0.439403
11014257	0.522009	0.250495
11014372	0.352705	0.419798
11014393	0.290109	0.482394
11014444	0.495023	0.277481
11014448	0.427787	0.344716
11014457	0.361297	0.411206
11014514	0.325773	0.446731
11014583	0.535981	0.236523
11014591	0.132466	0.640038
11014604	0.264872	0.507632
11014610	0.213199	0.559305
11014707	0.352452	0.420052
11014736	0.278738	0.493766
11014744	0.276355	0.496149
11014794	0.450977	0.321527
11014813	0.331663	0.440841
11014894	0.305108	0.467396
11014906	0.446583	0.325921
11014969	0.536557	0.235947
11015026	0.330184	0.44232
11015031	0.457784	0.31472
11015039	0.367423	0.475611
11015042	0.366998	0.476036
11015044	0.202017	0.641017
11015049	0.431712	0.411322
11015057	0.645428	0.354572
11015064	0.640589	0.359411
11015067	0.609769	0.390231
11015078	0.762279	0.237721
11015081	0.368987	0.587284
11015084	0.468811	0.48746
11015093	0.393001	0.519542
11015101	0.235964	0.567157
11015120	0.305924	0.497197
11015126	0.380077	0.423044
11015134	0.319643	0.483479
11015165	0.305405	0.468564
11015168	0.330997	0.442972
11015192	0.467321	0.306648
11016317	0.450196	0.323772
11016325	0.246749	0.527219
11016337	0.416836	0.357132
11016695	0.576994	0.196974
11017134	0.453472	0.320496
11017169	0.319716	0.454253
11017209	0.537602	0.236367
11017359	0.482831	0.291138
11017438	0.3736	0.400369
11017469	0.12861	0.645359
11017580	0.157193	0.616776
11018198	0.196815	0.577154
11019226	0.397525	0.376444
11019682	0.275819	0.49815
11019726	0.465025	0.308943
11019854	0.493903	0.280066
11020102	0.478974	0.294995
11020705	0.471478	0.302491
11020718	0.430052	0.343916
11021547	0.413184	0.360785
11021932	0.311456	0.462512
11023425	0.247792	0.526177
11024005	0.333881	0.440087
11024096	0.409573	0.364396
11024328	0.501172	0.272797
