chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11006913	11007842	1	0	173	144	148.207	*
1	11015039	11015138	1	1529	1	1	1	0:M,3:U,5:U,10:M,18:U,25:U,28:M,39:U,42:U,45:U,54:M,62:M,81:U,87:M,95:M
1	11015054	11015153	1	1533	1	1	1	3:U,10:M,13:U,24:U,27:M,30:U,39:U,47:U,66:M,72:U,80:M
1	11015055	11015154	1	1534	1	1	1	2:U,9:M,12:U,23:U,26:U,29:U,38:M,46:M,65:M,71:U,79:U
1	11007750	11007861	1	144	5	4	2.62782	95:M
1	11007756	11007868	1	146	4	4	4	89:U
1	11015138	11015237	1	1556	1	0.666667	0.601556	27:M,30:U,54:M
1	11015137	11015237	1	1555	2	1.66667	0.961387	28:M,31:U,55:U
1	11015134	11015233	1	1553	1	1	0	0:M,31:U,34:U,58:M
1	11015127	11015226	1	1552	1	1	0.234647	7:M,38:U,41:U,65:U
1	11015101	11015200	1	1545	1	1	1	0:M,19:U,25:M,33:M,64:M,67:M,91:M
1	11015140	11015239	1	1558	1	1	0.5	25:M,28:M,52:U
1	11015111	11015210	1	1549	1	1	0.160248	9:M,15:U,23:M,54:U,57:U,81:U
1	11015107	11015206	1	1548	1	0.666667	0.666667	13:M,19:U,27:M,58:U,61:M,85:U
1	11015136	11015252	1	1554	2	2	0.922659	29:U,32:U,56:U
1	11015117	11015216	1	1550	1	1	0.346237	3:M,9:U,17:U,48:U,51:M,75:U
1	11015107	11015206	1	1547	1	0.666667	0.666667	13:M,19:U,27:U,58:U,61:M,85:M
1	11007771	11007882	1	152	3	3	3	74:M,98:M
1	11007773	11007879	1	153	2	2	2	72:M,96:U
1	11007798	11007924	1	157	3	2.66667	0.0817585	47:U,71:M,91:M
1	11007821	11007940	1	163	2	2	0.662345	24:U,48:U,68:U
1	11007831	11007930	1	167	1	1	0.264254	14:U,38:M,58:U
1	11007835	11007934	1	169	1	1	0.492759	10:U,34:U,54:M
1	11015172	11015276	1	1564	2	2	1.47264	20:M
1	11015169	11015285	1	1562	4	4	2.5649	23:U
1	11015160	11015259	1	1560	1	1	0.506116	5:M,8:M,32:M
1	11015163	11015262	1	1561	1	1	0.189761	2:U,5:M,29:U
1	11007808	11007931	1	158	3	2.33333	2.33333	37:M,61:M,81:M
1	11007824	11007923	1	165	1	1	0.50475	21:M,45:M,65:U
1	11007808	11007919	1	159	2	1.66667	1.66667	37:M,61:U,81:M
1	11007822	11007921	1	164	1	1	0.577885	23:M,47:U,67:U
1	11007855	11007954	1	173	1	1	0.868356	14:M,34:M
1	11007850	11007949	1	172	1	1	1	19:U,39:U
1	11007847	11007946	1	171	1	1	1	22:M,42:U
1	11007867	11007966	1	174	1	1	0.218237	2:U,22:M
1	11015193	11016315	1	1568	210	183	186.383	*
1	11007872	11007988	1	175	4	3.33333	1.89454	17:M
1	11007873	11007978	1	176	3	2.33333	1.55686	16:U
1	11016226	11016410	1	1751	5	4	4	91:U,99:U,111:M
1	11016231	11016388	1	1752	2	2	2	86:M,94:U,106:U
1	11016233	11016333	1	1753	2	1.33333	1.33333	84:M,92:M
1	11016273	11016405	1	1759	3	3	3	44:U,52:M,64:U
1	11007892	11008612	1	182	126	112	112	*
1	11016332	11016431	1	1767	1	1	0.490023	5:M
1	11016338	11016684	1	1768	53	48	47.1165	*
1	11016241	11016391	1	1758	3	2.66667	3.99806	76:M,84:M,96:M
1	11016319	11016418	1	1766	1	1	1.45605	6:M,18:U
1	11008517	11008621	1	294	4	4	3.00494	99:U
1	11008535	11008634	1	298	1	1	1.24024	81:M
1	11016596	11016746	1	1816	5	5	5	99:M
1	11016607	11016794	1	1818	10	10	13.1951	88:U
1	11008543	11008644	1	299	2	2	2	73:U,92:M
1	11008555	11008654	1	305	1	1	1	61:U,80:U,92:M
1	11008564	11008671	1	307	2	2	2	52:U,71:U,83:U
1	11008603	11008706	1	314	2	2	0	13:M,32:U,44:M
1	11008554	11008703	1	304	3	3	3	62:M,81:U,93:U
1	11008546	11008645	1	301	1	1	1.59071	70:M,89:M
1	11016707	11017124	1	1831	70	66	59.4459	*
1	11008550	11008707	1	303	3	3	3	66:U,85:M,97:M
1	11008635	11008734	1	320	1	1	0.216494	0:M,12:U
1	11008630	11008729	1	319	1	1	0.253333	5:U,17:M
1	11008642	11008743	1	321	3	3	0.634618	5:U
1	11008583	11008709	1	310	5	5	2.79648	33:M,52:M,64:M
1	11008548	11008647	1	302	1	1	1	68:M,87:M,99:U
1	11017037	11017160	1	1897	4	4	5.05313	97:M
1	11017047	11017166	1	1898	4	4	5.31627	87:U
1	11008649	11008834	1	324	17	15	22.0533	*
1	11017076	11017196	1	1905	2	1.66667	1.66667	58:M,93:U
1	11017119	11017228	1	1912	3	3	0	15:M,50:M,90:M
1	11017126	11017225	1	1914	1	1	0.877863	8:M,43:M,83:U
1	11017097	11017206	1	1907	2	1.66667	1.66667	37:U,72:M
1	11017100	11017199	1	1908	1	1	1.44259	34:U,69:U
1	11008765	11008933	1	339	10	8	8	97:M
1	11008782	11008923	1	342	6	6	6.54339	80:U
1	11017115	11017214	1	1910	1	1	0.576167	19:M,54:U,94:M
1	11017140	11017261	1	1918	2	2	2	29:U,69:U
1	11017160	11017259	1	1920	1	1	1	9:M,49:M
1	11017146	11017267	1	1919	2	2	1.46066	23:M,63:U
1	11017118	11017230	1	1911	2	2	1.90909	16:U,51:M,91:M
1	11017182	11017301	1	1927	2	2	2	27:M
1	11017133	11017232	1	1917	1	1	0.306004	1:U,36:U,76:U
1	11008856	11008956	1	355	2	2	2	6:M,86:U,96:U
1	11008871	11009013	1	357	4	3.33333	3.33333	71:U,81:M
1	11008871	11009009	1	358	3	2.66667	2.66667	71:M,81:M
