pos	unmethyl	 methyl
11007845	0.5	0.5
11007869	0.65	0.35
11007889	0.65	0.35
11008616	0.65	0.35
11008635	0.65	0.35
11008647	0.65	0.35
11008862	0.35	0.65
11008942	0.85	0.15
11008952	0.85	0.15
11009019	0.35	0.65
11009125	0.5	0.5
11009296	0.65	0.35
11009467	0.5	0.5
11009769	0.15	0.85
11010103	0.65	0.35
11010151	0.35	0.65
11010174	0.5	0.5
11010285	0.35	0.65
11010317	0.65	0.35
11010659	0.65	0.35
11010733	0.65	0.35
11010740	0.65	0.35
11011310	0.35	0.65
11011345	0.7	0.3
11011385	0.65	0.35
11011535	0.35	0.65
11011581	0.5	0.5
11011645	0.5	0.5
11011667	0.15	0.85
11013248	0.15	0.85
11013565	0.3	0.7
11013573	0.3	0.7
11013590	0.3	0.7
11013641	0.3	0.7
11014173	0.65	0.35
11014195	0.15	0.85
11014257	0	1
11014372	0.5	0.5
11014393	0.65	0.35
11014444	0.5	0.5
11014448	0.5	0.5
11014457	0.5	0.5
11014514	0.15	0.85
11014583	0.5	0.5
11014591	0.5	0.5
11014604	0.5	0.5
11014610	0.5	0.5
11014707	0.65	0.35
11014736	0.5	0.5
11014744	0.5	0.5
11014794	0.5	0.5
11014813	0.5	0.5
11014894	0.65	0.35
11014906	0.65	0.35
11014969	0.15	0.85
11015026	1	0
11015031	1	0
11015039	1	0
11015042	1	0
11015044	1	0
11015049	1	0
11015057	1	0
11015064	1	0
11015067	1	0
11015078	1	0
11015081	1	0
11015084	1	0
11015093	1	0
11015101	1	0
11015120	1	0
11015126	1	0
11015134	1	0
11015165	1	0
11015168	1	0
11015192	0.85	0.15
11016317	0.85	0.15
11016325	0.85	0.15
11016337	0.85	0.15
11016695	0.7	0.3
11017134	0.15	0.85
11017169	1	0
11017209	0.85	0.15
11017359	0.3	0.7
11017438	0.5	0.5
11017469	1	0
11017580	0	1
11018198	0.5	0.5
11019226	0.5	0.5
11019682	0.65	0.35
11019726	0.7	0.3
11019854	0.7	0.3
11020102	0.65	0.35
11020705	0.5	0.5
11020718	0.5	0.5
11021547	0.85	0.15
11021932	0.35	0.65
11023425	0.85	0.15
11024005	1	0
11024096	0.5	0.5
11024328	0.5	0.5
