chr	start	end	cid	pid	abundance	methylpat	regions
1	757121	757620	1	1	0.949777	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:U,164:U,177:M,184:M,188:M,193:M,207:M,214:M,218:M,223:M,230:M,236:M,238:M,239:M,240:M,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:M,373:M,378:M,381:M,384:M,388:M,391:M,403:M,409:M,410:M,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,77,137,145,153,160,168,173,175,179,222,229,235,240,247,262,314,321,323,327,331,334,345,353,374,388,390,401,404,411,422,430,450
1	757121	757618	1	2	0.21303	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:M,164:M,177:M,184:M,188:M,193:M,207:M,214:M,218:M,223:M,230:M,236:M,238:M,239:M,240:M,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:U,373:U,378:U,381:U,384:U,388:U,391:U,403:U,409:U,410:U,426:U,445:U,450:U,456:U,458:U,464:U,468:U,469:U,483:M,491:M	0,78,173,175,179,222,229,235,240,247,262,316,324,328,338,346,354,375,389,391,394,400,403,408,413,423,432,451
1	757121	757620	1	3	0.121601	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:M,164:M,177:M,184:M,188:M,193:M,207:U,214:U,218:U,223:U,230:M,236:M,238:M,239:M,240:M,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:M,373:M,378:M,381:M,384:M,388:M,391:M,403:M,409:M,410:M,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,78,141,146,152,159,240,247,262,314,321,323,327,331,334,345,353,374,388,390,401,404,411,422,430,450
1	757121	757618	1	4	0.0978157	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:U,164:U,177:M,184:M,188:M,193:M,207:U,214:U,218:U,223:U,230:U,236:U,238:U,239:U,240:U,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:M,373:M,378:M,381:M,384:M,388:M,391:M,403:M,409:M,410:M,426:U,445:U,450:U,456:U,458:U,464:U,468:U,469:U,483:M,491:M	0,77,176,227,230,237,242,248,256,262,314,321,323,327,331,334,345,353,432,451
1	757121	757620	1	5	0.0492474	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:U,164:U,177:M,184:M,188:M,193:M,207:M,214:U,218:U,223:U,230:U,236:U,238:U,239:U,240:U,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:U,373:U,378:U,381:U,384:U,388:U,391:U,403:U,409:U,410:U,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,77,137,227,230,237,242,248,256,262,316,324,328,338,346,354,430,450
1	757121	757620	1	6	0.0400699	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:U,164:U,177:M,184:M,188:M,193:M,207:M,214:M,218:M,223:U,230:U,236:U,238:U,239:U,240:U,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:U,373:U,378:U,381:U,384:U,388:U,391:U,403:U,409:M,410:M,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,77,137,145,153,237,242,248,256,262,316,324,328,338,346,422,430,450
1	757121	757618	1	7	0.0376131	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:U,164:U,177:M,184:M,188:M,193:M,207:M,214:M,218:U,223:U,230:U,236:U,238:U,239:U,240:U,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:M,373:M,378:M,381:M,384:M,388:M,391:M,403:U,409:U,410:U,426:U,445:U,450:U,456:U,458:U,464:U,468:U,469:U,483:M,491:M	0,77,137,145,230,237,242,248,256,262,314,321,323,327,331,334,413,423,432,451
1	757121	757618	1	8	0.026629	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:M,164:M,177:M,184:M,188:M,193:M,207:U,214:U,218:M,223:M,230:M,236:M,238:M,239:M,240:M,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:M,373:M,378:U,381:U,384:U,388:U,391:U,403:U,409:U,410:U,426:U,445:U,450:U,456:U,458:U,464:U,468:U,469:U,483:M,491:M	0,78,141,146,229,235,240,247,262,314,389,391,394,400,403,408,413,423,432,451
1	757121	757620	1	9	0.0230009	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:M,164:M,177:M,184:M,188:M,193:M,207:U,214:U,218:U,223:M,230:M,236:M,238:M,239:M,240:M,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:U,373:U,378:U,381:U,384:U,388:U,391:U,403:U,409:U,410:U,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,78,141,146,152,235,240,247,262,316,324,328,338,346,354,430,450
1	757121	757620	1	10	0.0182246	14:U,16:U,39:U,58:U,65:U,67:U,69:U,75:U,102:M,104:M,106:M,120:U,122:U,133:M,143:M,147:M,150:M,162:M,164:M,177:M,184:M,188:M,193:M,207:M,214:M,218:M,223:M,230:M,236:U,238:U,239:U,240:U,253:U,258:U,260:U,261:U,280:U,281:U,285:U,288:U,290:U,292:U,301:U,307:U,318:M,322:M,325:M,326:M,347:M,354:M,360:M,372:U,373:U,378:U,381:U,384:M,388:M,391:M,403:M,409:M,410:M,426:M,445:M,450:M,456:M,458:M,464:M,468:M,469:M,483:U,491:U,499:U	0,78,173,248,256,262,316,324,401,404,411,422,430,450
