pos	unmethyl	 methyl
11007845	0	1
11007869	0.727366	0.272634
11007889	0.242081	0.757919
11008616	1	0
11008635	1	0
11008647	1	0
11008862	1	0
11008942	1	0
11008952	1	0
11009019	0.253406	0.746594
11009125	0.297443	0.702557
11009296	0.565344	0.434656
11009467	1	0
11009769	1	0
11010103	0.877137	0.122863
11010151	0	1
11010174	0.162378	0.837622
11010285	0.155239	0.844761
11010317	0	1
11010659	1	0
11010733	0.319977	0.680023
11010740	0.319977	0.680023
11011310	1	0
11011345	1	0
11011385	0.126248	0.873752
11011535	0.000787096	0.999213
11011581	0	1
11011645	0	1
11011667	0.119888	0.880112
11013248	0	1
11013565	0	1
11013573	0	1
11013590	0	1
11013641	0.496492	0.503508
11014173	0.585543	0.414457
11014195	0	1
11014257	1	0
11014372	0	1
11014393	1	0
11014444	0.390447	0.609553
11014448	0.390447	0.609553
11014457	0.19967	0.80033
11014514	0.879856	0.120144
11014583	0	1
11014591	0	1
11014604	0	1
11014610	0	1
11014707	1	0
11014736	0.770933	0.229067
11014744	0.770933	0.229067
11014794	0.61435	0.38565
11014813	0.61435	0.38565
11014894	0.61435	0.38565
11014906	0.685688	0.314312
11014969	1	0
11015026	0.711318	0.288682
11015031	0.711318	0.288682
11015039	0.711318	0.288682
11015042	0.711318	0.288682
11015044	0.711318	0.288682
11015049	0.711318	0.288682
11015057	0.711318	0.288682
11015064	0.7167	0.2833
11015067	0.7167	0.2833
11015078	0.7167	0.2833
11015081	0.7167	0.2833
11015084	0.7167	0.2833
11015093	0.7167	0.2833
11015101	0.7167	0.2833
11015120	0.7167	0.2833
11015126	0.7167	0.2833
11015134	0.7167	0.2833
11015165	1	0
11015168	1	0
11015192	0.822767	0.177233
11016317	0.40257	0.597429
11016325	0.40257	0.597429
11016337	0.40257	0.597429
11016695	1	0
11017134	0.793664	0.206336
11017169	0.364218	0.635781
11017209	0.617843	0.382157
11017359	1	0
11017438	1	0
11017469	0	1
11017580	0.487649	0.51235
11018198	1	0
11019226	0.337998	0.662001
11019682	0.0497065	0.950293
11019726	0.177277	0.822723
11019854	0.202896	0.797104
11020102	0	1
11020705	0.480541	0.519459
11020718	0.480541	0.519459
11021547	1	0
11021932	1	0
11023425	0.75359	0.24641
11024005	0	1
11024096	1	0
11024328	0.68368	0.316319
