chr	start	end	cid	pid	abundance	methylpat	regions
1	11006913	11024395	1	1	0.0712635	932:M,956:U,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:M,2383:U,2554:U,2856:U,3190:U,3238:M,3261:M,3372:M,3404:M,3746:U,3820:M,3827:M,4397:U,4432:U,4472:M,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:U,7260:U,7282:M,7344:U,7459:M,7480:U,7531:M,7535:M,7544:M,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:U,7900:U,7981:U,7993:U,8056:U,8113:U,8118:U,8126:U,8129:U,8131:U,8136:U,8144:U,8151:U,8154:U,8165:U,8168:U,8171:U,8180:U,8188:U,8207:U,8213:U,8221:U,8252:U,8255:U,8279:U,9404:M,9412:M,9424:M,9782:U,10221:U,10256:M,10296:U,10446:U,10525:U,10556:M,10667:M,11285:U,12313:M,12769:M,12813:M,12941:M,13189:M,13792:U,13805:U,14634:U,15019:U,16512:U,17092:M,17183:U,17415:U	0,162,177,181,389,413,438,446,461,578,587,593,608,610,627,685,705,802,821,834,855,863,866,882,1237,1247,1327,1341,1363,1375,1379,1382,1396,1418,1424,1431,1436,1460,1461,1465,1482,1489,1501,1510,1515,1704,1710,1725,1846,1856,1879,1889,1943,1960,2229,2245,2305,2316,2327,2335,2344,2366,2512,2540,3036,3054,3133,3152,3199
1	11006913	11024417	1	2	0.0398573	932:M,956:U,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:U,2383:M,2554:U,2856:U,3190:U,3238:M,3261:M,3372:M,3404:M,3746:U,3820:U,3827:U,4397:U,4432:U,4472:M,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:M,7260:M,7282:M,7344:U,7459:M,7480:U,7531:M,7535:M,7544:M,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:M,7831:M,7881:U,7900:U,7981:U,7993:U,8056:U,8113:U,8118:U,8126:U,8129:U,8131:U,8136:U,8144:U,8151:U,8154:U,8165:U,8168:U,8171:U,8180:U,8188:U,8207:U,8213:U,8221:U,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:U,10256:M,10296:M,10446:U,10525:U,10556:M,10667:U,11285:U,12313:M,12769:M,12813:M,12941:M,13189:M,13792:M,13805:M,14634:U,15019:U,16512:M,17092:M,17183:U,17415:M	0,162,177,181,389,412,438,447,461,578,587,593,608,610,627,686,705,802,821,834,855,863,866,882,1238,1247,1326,1341,1363,1375,1379,1382,1396,1415,1424,1431,1436,1460,1461,1465,1482,1489,1501,1510,1515,1705,1720,1725,1846,1856,1869,1880,1889,1945,1960,2229,2245,2305,2316,2327,2335,2344,2366,2513,2540,3035,3054,3133,3152,3195
1	11006913	11024395	1	3	0.0308279	932:M,956:M,976:U,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:U,2212:M,2383:M,2554:U,2856:U,3190:U,3238:M,3261:M,3372:M,3404:M,3746:U,3820:M,3827:M,4397:U,4432:U,4472:M,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:M,7260:U,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:M,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:M,8056:U,8113:M,8118:M,8126:M,8129:M,8131:M,8136:M,8144:M,8151:M,8154:M,8165:M,8168:M,8171:M,8180:M,8188:M,8207:M,8213:M,8221:M,8252:U,8255:U,8279:M,9404:M,9412:M,9424:M,9782:U,10221:M,10256:U,10296:M,10446:U,10525:U,10556:M,10667:U,11285:U,12313:U,12769:M,12813:M,12941:M,13189:M,13792:M,13805:M,14634:U,15019:U,16512:U,17092:M,17183:U,17415:U	0,160,170,181,390,413,438,447,461,578,587,593,608,610,627,685,705,802,821,834,855,863,866,882,1238,1247,1327,1341,1364,1379,1382,1396,1418,1420,1427,1432,1440,1461,1468,1478,1485,1503,1506,1509,1515,1704,1710,1725,1847,1880,1889,1945,1960,2232,2245,2305,2316,2327,2335,2344,2366,2513,2540,3036,3054,3133,3152,3199
1	11006913	11024417	1	4	0.016043	932:M,956:U,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:U,2212:M,2383:U,2554:U,2856:U,3190:M,3238:M,3261:U,3372:U,3404:M,3746:U,3820:M,3827:M,4397:U,4432:U,4472:M,4622:M,4668:M,4732:M,4754:U,6335:M,6652:M,6660:M,6677:M,6728:U,7260:M,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:U,7601:M,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:M,8056:U,8113:M,8118:M,8126:M,8129:M,8131:M,8136:M,8144:M,8151:M,8154:M,8165:M,8168:M,8171:M,8180:M,8188:M,8207:M,8213:M,8221:M,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:U,10256:U,10296:U,10446:U,10525:U,10556:M,10667:M,11285:U,12313:U,12769:M,12813:U,12941:U,13189:M,13792:U,13805:U,14634:U,15019:U,16512:U,17092:M,17183:U,17415:M	0,162,177,181,390,413,438,446,461,580,586,598,608,613,627,685,705,802,821,834,855,867,882,1237,1247,1326,1341,1364,1369,1374,1383,1396,1418,1420,1427,1432,1440,1461,1468,1478,1485,1510,1515,1705,1720,1725,1846,1874,1879,1889,1943,1960,2232,2245,2305,2332,2335,2345,2366,2512,2540,3036,3054,3133,3152,3195
1	11006913	11024395	1	5	0.0106478	932:M,956:M,976:U,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:U,2383:U,2554:U,2856:U,3190:U,3238:M,3261:M,3372:M,3404:M,3746:U,3820:U,3827:U,4397:U,4432:U,4472:U,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:M,7260:M,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:U,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:U,8056:U,8113:U,8118:U,8126:U,8129:U,8131:U,8136:U,8144:U,8151:U,8154:U,8165:U,8168:U,8171:U,8180:U,8188:U,8207:U,8213:U,8221:U,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:U,10256:U,10296:U,10446:U,10525:U,10556:M,10667:U,11285:U,12313:U,12769:M,12813:U,12941:U,13189:M,13792:M,13805:M,14634:U,15019:U,16512:U,17092:M,17183:U,17415:U	0,160,170,181,389,412,438,446,461,578,587,593,608,610,627,686,705,811,821,834,855,863,866,882,1238,1247,1326,1341,1364,1369,1382,1396,1418,1420,1427,1432,1460,1461,1465,1482,1489,1501,1510,1515,1705,1720,1725,1846,1874,1879,1889,1945,1960,2232,2245,2305,2332,2335,2345,2366,2513,2540,3036,3054,3133,3152,3199
1	11006913	11024395	1	6	0.00617924	932:M,956:U,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:M,2383:M,2554:U,2856:U,3190:U,3238:M,3261:U,3372:U,3404:M,3746:U,3820:M,3827:M,4397:U,4432:U,4472:U,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:M,7260:M,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:U,7601:M,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:M,8056:U,8113:U,8118:U,8126:U,8129:U,8131:U,8136:U,8144:U,8151:U,8154:U,8165:U,8168:U,8171:U,8180:U,8188:U,8207:U,8213:U,8221:U,8252:U,8255:U,8279:U,9404:M,9412:M,9424:M,9782:U,10221:U,10256:M,10296:U,10446:U,10525:U,10556:M,10667:M,11285:U,12313:M,12769:M,12813:M,12941:U,13189:M,13792:M,13805:M,14634:U,15019:U,16512:U,17092:M,17183:U,17415:U	0,162,177,181,389,413,438,447,461,578,598,608,613,627,685,705,811,821,834,855,863,866,882,1238,1247,1326,1341,1364,1369,1374,1383,1396,1418,1420,1427,1432,1440,1461,1465,1482,1489,1501,1510,1515,1704,1710,1725,1846,1856,1879,1889,1943,1960,2229,2245,2305,2316,2327,2335,2345,2366,2513,2540,3036,3054,3133,3152,3199
1	11006913	11024395	1	7	0.00362019	932:M,956:M,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:M,2383:U,2554:U,2856:U,3190:M,3238:M,3261:U,3372:U,3404:M,3746:U,3820:U,3827:U,4397:U,4432:U,4472:U,4622:M,4668:M,4732:M,4754:U,6335:M,6652:M,6660:M,6677:M,6728:M,7260:U,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:M,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:M,8056:U,8113:U,8118:U,8126:U,8129:U,8131:U,8136:U,8144:U,8151:U,8154:U,8165:U,8168:U,8171:U,8180:U,8188:U,8207:U,8213:U,8221:U,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:M,10256:U,10296:U,10446:U,10525:U,10556:M,10667:U,11285:U,12313:M,12769:U,12813:U,12941:M,13189:M,13792:M,13805:M,14634:U,15019:U,16512:M,17092:M,17183:U,17415:U	0,160,177,181,389,413,438,446,461,580,586,598,608,613,627,686,705,811,821,834,855,867,882,1238,1247,1327,1341,1364,1379,1382,1396,1418,1420,1427,1432,1440,1461,1465,1482,1489,1501,1510,1515,1705,1720,1725,1847,1871,1874,1879,1889,1945,1960,2229,2245,2306,2320,2332,2335,2344,2366,2513,2540,3035,3054,3133,3152,3199
1	11006913	11024417	1	8	0.00254718	932:M,956:M,976:U,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:U,2383:M,2554:U,2856:U,3190:M,3238:M,3261:U,3372:M,3404:M,3746:U,3820:U,3827:U,4397:U,4432:U,4472:M,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:U,7260:M,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:U,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:U,8056:U,8113:M,8118:M,8126:M,8129:M,8131:M,8136:M,8144:M,8151:M,8154:M,8165:M,8168:M,8171:M,8180:M,8188:M,8207:M,8213:M,8221:M,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:M,10256:U,10296:U,10446:U,10525:U,10556:M,10667:U,11285:U,12313:U,12769:U,12813:M,12941:U,13189:M,13792:M,13805:M,14634:U,15019:U,16512:U,17092:M,17183:U,17415:M	0,160,170,181,389,412,438,447,461,580,586,598,608,610,627,686,705,802,821,834,855,863,866,882,1237,1247,1326,1341,1364,1369,1382,1396,1418,1420,1427,1432,1460,1461,1468,1478,1485,1510,1515,1705,1720,1725,1847,1871,1874,1879,1889,1945,1960,2232,2245,2306,2327,2335,2345,2366,2513,2540,3036,3054,3133,3152,3195
1	11006913	11024395	1	9	0.00162435	932:M,956:M,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:M,2383:U,2554:U,2856:U,3190:U,3238:M,3261:M,3372:U,3404:M,3746:U,3820:U,3827:U,4397:U,4432:U,4472:U,4622:M,4668:M,4732:M,4754:U,6335:M,6652:M,6660:M,6677:M,6728:M,7260:U,7282:M,7344:U,7459:M,7480:U,7531:M,7535:M,7544:M,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:M,7831:M,7881:U,7900:U,7981:U,7993:U,8056:U,8113:M,8118:M,8126:M,8129:M,8131:M,8136:M,8144:M,8151:M,8154:M,8165:M,8168:M,8171:M,8180:M,8188:M,8207:M,8213:M,8221:M,8252:U,8255:U,8279:M,9404:M,9412:M,9424:M,9782:U,10221:U,10256:U,10296:U,10446:U,10525:U,10556:M,10667:U,11285:U,12313:U,12769:U,12813:U,12941:M,13189:M,13792:M,13805:M,14634:U,15019:U,16512:M,17092:M,17183:U,17415:U	0,160,177,181,389,413,438,446,461,578,587,593,608,613,627,686,705,811,821,834,855,867,882,1238,1247,1327,1341,1363,1375,1379,1382,1396,1415,1424,1431,1436,1460,1461,1468,1478,1485,1503,1506,1509,1515,1704,1710,1725,1846,1874,1879,1889,1945,1960,2232,2245,2306,2320,2332,2335,2344,2366,2513,2540,3035,3054,3133,3152,3199
1	11006913	11024395	1	10	0.000951078	932:M,956:U,976:M,1703:U,1722:U,1734:U,1949:U,2029:U,2039:U,2106:M,2212:U,2383:U,2554:U,2856:U,3190:U,3238:M,3261:U,3372:U,3404:M,3746:U,3820:M,3827:M,4397:U,4432:U,4472:U,4622:M,4668:M,4732:M,4754:M,6335:M,6652:M,6660:M,6677:M,6728:U,7260:M,7282:M,7344:U,7459:M,7480:U,7531:U,7535:U,7544:U,7601:U,7670:M,7678:M,7691:M,7697:M,7794:U,7823:U,7831:U,7881:M,7900:M,7981:M,7993:M,8056:U,8113:M,8118:M,8126:M,8129:M,8131:M,8136:M,8144:M,8151:M,8154:M,8165:M,8168:M,8171:M,8180:M,8188:M,8207:M,8213:M,8221:M,8252:U,8255:U,8279:U,9404:U,9412:U,9424:U,9782:U,10221:M,10256:U,10296:U,10446:U,10525:U,10556:M,10667:M,11285:U,12313:M,12769:M,12813:M,12941:U,13189:M,13792:U,13805:U,14634:U,15019:U,16512:U,17092:M,17183:U,17415:U	0,162,177,181,389,412,438,446,461,578,598,608,613,627,685,705,811,821,834,855,863,866,882,1237,1247,1326,1341,1364,1369,1382,1396,1418,1420,1427,1432,1440,1461,1468,1478,1485,1510,1515,1705,1720,1725,1847,1871,1874,1879,1889,1943,1960,2229,2245,2305,2316,2327,2335,2345,2366,2512,2540,3036,3054,3133,3152,3199
