chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11006913	11007868	1	0	172	160	160	932:M
1	11007770	11007883	1	160	3	3	3	75:M,99:M
1	11007781	11007960	1	162	14	11	12.378	64:M,88:U,108:M
1	11007824	11007941	1	170	3	3	3	21:M,45:M,65:U
1	11007873	11007986	1	177	4	4	2.52351	16:M
1	11007891	11009018	1	181	226	208	190.567	725:U,744:U,756:U,971:U,1051:U,1061:U
1	11008921	11009116	1	389	17	14.6667	14.6667	21:U,31:U,98:M
1	11008922	11009097	1	390	8	7.66667	4.96831	20:U,30:U,97:U
1	11009026	11009212	1	412	6	5.66667	5.66667	99:U
1	11009028	11009223	1	413	21	19.6667	13.1254	97:M
1	11009129	11009285	1	438	8	8	13.3741	*
1	11009200	11009390	1	446	12	10.6667	10.6667	96:U
1	11009203	11009389	1	447	4	3.16667	7.95917	93:M
1	11009302	11010098	1	461	126	117	132.803	165:U,467:U
1	11010018	11010168	1	578	9	7	10.3663	85:U,133:M
1	11010034	11010133	1	580	1	1	1	69:M
1	11010080	11010201	1	587	6	6	4.33803	23:U,71:M,94:M
1	11010122	11010261	1	598	4	4	1.71235	29:M,52:U
1	11010108	11010267	1	593	12	11	11	43:M,66:M
1	11010078	11010177	1	586	1	1	1	25:M,73:M,96:U
1	11010179	11010283	1	608	2	2	2.17828	*
1	11010190	11010381	1	610	16	15	15	95:M,127:M
1	11010195	11010326	1	613	2	2	2.6136	90:U,122:M
1	11010286	11010714	1	627	65	58	64.5548	31:M,373:U
1	11010635	11010825	1	685	16	13.3333	13.3333	24:U,98:M,105:M
1	11010635	11010817	1	686	6	5.33333	6.27358	24:U,98:U,105:U
1	11010741	11011383	1	705	106	97	102.534	569:U,604:U
1	11011288	11011483	1	802	17	16	16	22:U,57:U,97:M
1	11011346	11011466	1	811	3	3	0.957542	39:U
1	11011387	11011534	1	821	13	13	9.06951	*
1	11011436	11011633	1	834	20	18.6667	18.6667	99:M,145:M
1	11011475	11011574	1	841	1	1	0.00944636	60:U
1	11011537	11011665	1	855	8	8	7.49468	44:M,108:M
1	11011497	11011596	1	848	1	0.666667	0	38:U,84:U
1	11011575	11011680	1	863	3	3	1.30233	6:M,70:M,92:M
1	11011596	11011707	1	867	2	2	1.61915	49:M,71:U
1	11011583	11011754	1	866	15	14	14	62:M,84:M
1	11011669	11013638	1	882	388	355	346.913	1579:M,1896:M,1904:M,1921:M
1	11013544	11013733	1	1237	11	9	9	21:M,29:M,46:M,97:U
1	11013545	11013644	1	1238	1	1	9.03401	20:M,28:M,45:M,96:M
1	11013642	11014170	1	1247	88	79	81.6987	*
1	11014079	11014267	1	1326	8	7.66667	7.66667	94:M,116:M,178:U
1	11014087	11014270	1	1327	8	6.66667	9.96399	86:U,108:M,170:U
1	11014179	11014430	1	1341	24	22	31.7974	16:M,78:U,193:M,214:U
1	11014347	11014507	1	1363	8	7.66667	7.66667	25:M,46:U,97:M,101:M,110:M
1	11014357	11014456	1	1364	1	1	4.605	15:M,36:U,87:U,91:U
1	11014415	11014537	1	1375	4	3	4.39706	29:M,33:M,42:M,99:U
1	11014463	11014578	1	1383	2	1.33333	1.33333	51:M
1	11014454	11014555	1	1379	2	1.66667	1.33231	3:M,60:U
1	11014389	11014497	1	1369	2	1.66667	1.66667	4:U,55:U,59:U,68:U
1	11014523	11014723	1	1396	20	19	23.083	60:M,68:M,81:M,87:M,184:U
1	11014463	11014610	1	1382	13	11.3333	9.76492	51:U,120:M,128:M,141:M,147:M
1	11014415	11014553	1	1374	3	2.16667	1.06667	29:U,33:U,42:U,99:M
1	11014637	11014828	1	1415	5	5	5	70:U,99:M,107:M,157:U,176:U
1	11014651	11014755	1	1418	2	2	10.5501	56:U,85:U,93:U
1	11014755	11014887	1	1424	5	5	5	39:U,58:U
1	11014695	11014800	1	1420	2	2	5.56409	12:U,41:U,49:U,99:M
1	11014799	11014903	1	1431	2	2	1.81818	14:U,95:U
1	11014826	11014979	1	1440	5	5	5	68:M,80:M,143:U
1	11014773	11014892	1	1427	2	2	1.99737	21:M,40:M
1	11014815	11014987	1	1436	21	19	9.20455	79:U,91:U,154:U
1	11014912	11015022	1	1461	5	4	3.4688	57:U
1	11014801	11014905	1	1432	3	3	2.70701	12:M,93:M
1	11014896	11014995	1	1460	1	1	2.0293	10:U,73:U
1	11014927	11015113	1	1465	13	12	12.499	42:U,99:U,104:U,112:U,115:U,117:U,122:U,130:U,137:U,140:U,151:U,154:U,157:U,166:U,174:U
1	11014940	11015062	1	1468	3	3	3	29:U,86:M,91:M,99:M,102:M,104:M,109:M,117:M
1	11015022	11015151	1	1482	7	4.8	4.73645	4:U,9:U,17:U,20:U,22:U,27:U,35:U,42:U,45:U,56:U,59:U,62:U,71:U,79:U,98:U,104:U,112:U
1	11015113	11015212	1	1506	1	1	0.721311	7:M,13:M,21:M,52:U,55:U,79:M
