chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
13	19218085	19218165	1	HWI-EAS540-C:7:101:18328:5670#0/1	21	18.6071	18.6071	5:M,8:M,22:M
13	19218085	19218165	1	HWI-EAS540-C:7:108:17331:20572#0/1	5	4.56174	4.56174	5:U,8:M,22:U
13	19218085	19218165	1	HWI-EAS540-C:7:10:9058:21068#0/3	81	34.5732	34.5732	5:U,8:U,22:U
13	19218085	19218164	1	HWI-EAS540-C:7:19:14541:14607#0/1	2	1.64062	1.64062	5:M,8:U,22:M
13	19218085	19218165	1	HWI-EAS540-C:7:26:17572:19351#0/1	8	7.02268	7.02268	5:U,8:U,22:M
13	19218085	19218165	1	HWI-EAS540-C:7:31:17446:5683#0/1	16	16.3462	16.3462	5:M,8:M,22:U
13	19218085	19218165	1	HWI-EAS540-C:7:50:2047:13534#0/1	5	5.02191	5.02191	5:M,8:U,22:U
13	19239922	19240004	2	HWI-EAS540-C:7:11:6325:18260#0/1	79	28.5925	28.5925	13:M,71:U
13	19239922	19240002	2	HWI-EAS540-C:7:50:12471:12987#0/1	6	1.16044	1.16044	13:U,71:U
13	19239922	19240003	2	HWI-EAS540-C:7:85:19613:19228#0/1	39	5.96068	5.96068	13:M,71:M
13	19239923	19240002	2	HWI-EAS540-C:7:101:8644:8408#0/1	9	0.565714	0.565714	12:U,70:M
13	19242519	19242598	3	HWI-EAS540-C:7:64:14672:4532#0/1	1	1	1	63:U
13	19631347	19631419	4	HWI-EAS540-C:7:22:6252:6541#0/3	1	1	1	1:M,25:M,31:M,37:M
13	19631347	19631426	4	HWI-EAS540-C:7:32:7106:17786#0/1	1	1	1	1:U,25:U,31:U,37:U
13	19631347	19631426	4	HWI-EAS540-C:7:7:2872:5213#0/1	1	1	1	1:U,25:M,31:M,37:U
13	19631609	19631690	5	HWI-EAS540-C:7:93:19731:15882#0/3	87	40	40	*
13	19631727	19631808	6	HWI-EAS540-C:7:71:15806:7744#0/1	70	29.0231	29.0231	56:M,60:M,64:M
13	19631728	19631808	6	HWI-EAS540-C:7:26:12238:7824#0/1	16	4.78992	4.78992	55:M,59:U,63:M
13	19631728	19631807	6	HWI-EAS540-C:7:68:4032:10782#0/1	1	0.220588	0.220588	55:M,59:M,63:U
13	19631728	19631807	6	HWI-EAS540-C:7:97:17194:19764#0/1	1	0.220588	0.220588	55:M,59:U,63:U
13	19631728	19631808	6	HWI-EAS540-C:8:104:6875:3966#0/1	4	15.6618	15.6618	55:U,59:M,63:M
13	19631728	19631807	6	HWI-EAS540-C:8:114:1653:18746#0/1	1	0.220588	0.220588	55:U,59:U,63:U
