pos	unmethyl	 methyl
757123	0.5	0.5
757125	0.7	0.3
757128	0.35	0.65
757129	0.35	0.65
757133	0	1
757139	0.5	0.5
757141	0.5	0.5
757144	0.5	0.5
757148	0.35	0.65
757150	0.5	0.5
757151	0.3	0.7
757164	0.7	0.3
757165	0.35	0.65
757168	0.5	0.5
757178	0.7	0.3
757179	0.35	0.65
757182	0.5	0.5
757189	0.15	0.85
757197	0.85	0.15
757198	0.85	0.15
757200	0.65	0.35
757201	0.5	0.5
757202	1	0
757212	0	1
757214	0.5	0.5
757216	0.85	0.15
757217	0.85	0.15
757223	0.5	0.5
757224	0.65	0.35
757226	0.85	0.15
757227	0.35	0.65
757231	0.15	0.85
757236	0.15	0.85
757239	0.5	0.5
757247	0.5	0.5
757253	0.5	0.5
757255	1	0
757256	1	0
757258	0.5	0.5
757263	0.5	0.5
757265	0.5	0.5
757269	0.5	0.5
757270	0.5	0.5
757274	0.5	0.5
757280	0.3	0.7
757284	0.3	0.7
757285	0.15	0.85
757286	0.15	0.85
757288	0	1
757292	0.5	0.5
757293	0.65	0.35
757296	0.5	0.5
757300	0.5	0.5
757304	0.35	0.65
757307	0.15	0.85
757315	0.35	0.65
757321	0.35	0.65
757323	0.5	0.5
757325	0.65	0.35
757330	0.85	0.15
757331	0.5	0.5
757337	0.15	0.85
757343	0.5	0.5
757346	0.5	0.5
757348	0.3	0.7
757349	0.65	0.35
757354	0	0
757356	0	0
757359	0	0
757360	0	0
757364	0	0
757370	0	0
757372	0	0
757375	0	0
757379	0	0
757381	0	0
757382	0	0
757395	0	0
757396	0	0
757399	0	0
757409	0	0
757410	0	0
757413	0	0
757420	0	0
757428	0	0
757429	0	0
757431	0	0
757432	0	0
757433	0	0
757443	0	0
757445	0	0
757447	0	0
757448	0	0
757454	0	0
757455	0	0
757457	0	0
757458	0	0
757462	0	0
757467	0	0
757470	0	0
757478	0	0
757484	0	0
757486	0	0
757487	0	0
757489	0	0
757494	0	0
757496	0	0
757500	0	0
757501	0	0
757505	0	0
757511	0	0
757515	0	0
757516	0	0
757517	0	0
757519	0	0
757523	0	0
757524	0	0
757527	0	0
757531	0	0
757535	0	0
757538	0	0
757546	0	0
757552	0	0
757554	0	0
757556	0	0
757561	0	0
757562	0	0
757568	0	0
757574	0	0
757577	0	0
757579	0	0
757580	0	0
