pos	unmethyl	 methyl
757123	7	4
757125	11	4
757128	9	15
757129	10	20
757133	0	55
757139	48	42
757141	47	51
757144	48	58
757148	43	71
757150	62	60
757151	41	89
757164	125	61
757165	65	125
757168	92	113
757178	173	78
757179	95	162
757182	116	157
757189	57	239
757197	273	33
757198	278	34
757200	192	113
757201	160	143
757202	299	0
757212	0	284
757214	134	152
757216	233	52
757217	233	53
757223	129	159
757224	179	107
757226	238	47
757227	99	180
757231	28	243
757236	40	226
757239	136	131
757247	128	127
757253	128	126
757255	256	0
757256	261	0
757258	122	137
757263	134	129
757265	133	138
757269	133	133
757270	135	134
757274	136	130
757280	74	203
757284	75	191
757285	35	230
757286	35	227
757288	0	256
757292	116	122
757293	147	88
757296	108	118
757300	105	114
757304	75	126
757307	27	164
757315	63	97
757321	51	85
757323	62	66
757325	76	44
757330	80	14
757331	45	47
757337	8	52
757343	15	22
757346	16	9
757348	5	8
757349	5	5
757354	0	0
757356	0	0
757359	0	0
757360	0	0
757364	0	0
757370	0	0
757372	0	0
757375	0	0
757379	0	0
757381	0	0
757382	0	0
757395	0	0
757396	0	0
757399	0	0
757409	0	0
757410	0	0
757413	0	0
757420	0	0
757428	0	0
757429	0	0
757431	0	0
757432	0	0
757433	0	0
757443	0	0
757445	0	0
757447	0	0
757448	0	0
757454	0	0
757455	0	0
757457	0	0
757458	0	0
757462	0	0
757467	0	0
757470	0	0
757478	0	0
757484	0	0
757486	0	0
757487	0	0
757489	0	0
757494	0	0
757496	0	0
757500	0	0
757501	0	0
757505	0	0
757511	0	0
757515	0	0
757516	0	0
757517	0	0
757519	0	0
757523	0	0
757524	0	0
757527	0	0
757531	0	0
757535	0	0
757538	0	0
757546	0	0
757552	0	0
757554	0	0
757556	0	0
757561	0	0
757562	0	0
757568	0	0
757574	0	0
757577	0	0
757579	0	0
757580	0	0
