chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757121	757196	1	read0	8	9.97143	9.97143	2:M,4:U,7:M,8:M,12:M,18:M,20:U,23:U,27:M,29:M,30:M,43:U,44:U,47:M,57:U,58:M,61:U,68:M
1	757121	757196	1	read1	9	11.0571	11.0571	2:U,4:U,7:U,8:U,12:M,18:U,20:M,23:M,27:U,29:U,30:M,43:U,44:M,47:U,57:U,58:U,61:M,68:M
1	757122	757194	1	read3	2	3	3	1:U,3:M,6:M,7:M,11:M,17:M,19:M,22:U,26:M,28:U,29:U,42:M,43:M,46:U,56:M,57:M,60:U,67:M
1	757123	757199	1	read10	6	7.85714	7.85714	0:M,2:M,5:M,6:M,10:M,16:U,18:U,21:M,25:M,27:M,28:U,41:M,42:M,45:M,55:M,56:M,59:M,66:U,74:U,75:U
1	757128	757198	1	read23	5	4.92857	4.92857	0:M,1:M,5:M,11:M,13:U,16:U,20:M,22:M,23:M,36:U,37:U,40:M,50:U,51:M,54:U,61:M,69:U,70:U
1	757179	757251	1	read253	2	2.05714	2.05714	0:M,3:U,10:M,18:M,19:M,21:U,22:M,23:U,33:M,35:U,37:U,38:U,44:U,45:U,47:U,48:M,52:U,57:M,60:U,68:U
1	757129	757199	1	read27	3	2.85714	2.85714	0:U,4:M,10:U,12:M,15:M,19:U,21:U,22:M,35:U,36:M,39:U,49:U,50:U,53:M,60:M,68:U,69:U
1	757184	757257	1	read277	6	6.73333	6.73333	5:M,13:M,14:M,16:U,17:M,18:U,28:M,30:U,32:U,33:U,39:U,40:U,42:U,43:M,47:U,52:M,55:U,63:U,69:M,71:U,72:U
1	757128	757200	1	read22	4	3.83333	3.83333	0:M,1:M,5:M,11:M,13:M,16:U,20:M,22:U,23:U,36:M,37:M,40:U,50:M,51:M,54:U,61:M,69:M,70:M,72:U
1	757181	757251	1	read261	6	3.34286	3.34286	1:U,8:M,16:U,17:U,19:U,20:U,21:U,31:M,33:M,35:U,36:U,42:U,43:U,45:U,46:U,50:M,55:M,58:M,66:M
1	757183	757252	1	read273	2	2.4	4	6:M,14:U,15:U,17:M,18:M,19:U,29:M,31:U,33:U,34:U,40:M,41:M,43:U,44:M,48:M,53:M,56:U,64:U
1	757191	757261	1	read298	4	3.2	3.2	6:U,7:U,9:U,10:U,11:U,21:M,23:M,25:M,26:M,32:M,33:U,35:M,36:M,40:M,45:U,48:M,56:M,62:U,64:U,65:U,67:M
1	757132	757213	1	read41	13	12.2167	12.2167	1:M,7:U,9:U,12:M,16:M,18:M,19:U,32:M,33:M,36:M,46:M,47:M,50:M,57:U,65:U,66:U,68:U,69:U,70:U,80:M
1	757190	757262	1	read297	5	4.7	4.7	7:U,8:U,10:M,11:M,12:U,22:M,24:U,26:U,27:U,33:M,34:M,36:U,37:M,41:M,46:M,49:U,57:U,63:U,65:U,66:U,68:M
1	757199	757268	1	read337	1	1.5	1.5	1:U,2:M,3:U,13:M,15:U,17:U,18:U,24:U,25:U,27:U,28:M,32:U,37:M,40:U,48:U,54:M,56:U,57:U,59:U,64:U,66:M
1	757131	757200	1	read36	1	0.666667	1.04168	2:M,8:M,10:U,13:U,17:M,19:M,20:M,33:U,34:U,37:M,47:U,48:M,51:U,58:M,66:U,67:U,69:U
1	757232	757305	1	read444	10	11.4	4.87693	4:M,7:U,15:U,21:U,23:U,24:U,26:M,31:U,33:M,37:M,38:M,42:M,48:M,52:M,53:M,54:M,56:M,60:M,61:M,64:M,68:M,72:U
1	757249	757322	1	read508	3	3.25714	2.30988	4:U,6:U,7:U,9:M,14:M,16:U,20:U,21:U,25:U,31:U,35:U,36:M,37:M,39:M,43:U,44:U,47:M,51:U,55:M,58:M,66:M,72:M
1	757131	757213	1	read35	27	23.9952	23.9952	2:M,8:U,10:M,13:M,17:U,19:U,20:M,33:U,34:M,37:U,47:U,48:U,51:M,58:M,66:U,67:U,69:M,70:M,71:U,81:M
1	757184	757257	1	read276	7	9.53333	9.53333	5:M,13:U,14:U,16:U,17:U,18:U,28:M,30:M,32:U,33:U,39:U,40:U,42:U,43:U,47:M,52:M,55:M,63:M,69:M,71:U,72:U
1	757194	757267	1	read315	3	3.09091	0.763345	3:M,4:M,6:U,7:M,8:U,18:M,20:U,22:U,23:U,29:U,30:U,32:U,33:M,37:U,42:M,45:U,53:U,59:M,61:U,62:U,64:U,69:U,71:M
1	757248	757322	1	read502	10	8.54286	5.93098	5:M,7:U,8:U,10:U,15:M,17:U,21:U,22:U,26:U,32:M,36:M,37:M,38:M,40:M,44:U,45:U,48:U,52:U,56:M,59:M,67:M,73:M
1	757254	757326	1	read531	4	4.05714	2.77185	1:U,2:U,4:M,9:M,11:U,15:U,16:U,20:U,26:U,30:U,31:M,32:M,34:M,38:U,39:U,42:M,46:U,50:M,53:M,61:M,67:M,69:U,71:U
1	757254	757327	1	read533	10	9.67143	5.1767	1:U,2:U,4:M,9:U,11:M,15:M,16:M,20:M,26:M,30:M,31:M,32:M,34:M,38:M,39:M,42:M,46:M,50:U,53:M,61:U,67:U,69:M,71:U
1	757135	757210	1	read65	9	7.66667	7.66667	4:M,6:M,9:U,13:M,15:U,16:U,29:M,30:M,33:U,43:M,44:M,47:U,54:M,62:M,63:M,65:U,66:M,67:U
1	757199	757268	1	read336	1	1.5	1.5	1:U,2:U,3:U,13:M,15:M,17:U,18:U,24:U,25:U,27:U,28:U,32:M,37:M,40:M,48:M,54:M,56:U,57:U,59:U,64:M,66:U
1	757199	757268	1	read338	1	1.5	1.5	1:U,2:U,3:U,13:M,15:M,17:M,18:M,24:M,25:U,27:M,28:M,32:M,37:U,40:M,48:M,54:U,56:U,57:U,59:M,64:M,66:U
1	757237	757308	1	read464	3	2.55	1.38593	2:M,10:M,16:U,18:U,19:U,21:M,26:M,28:U,32:U,33:U,37:U,43:U,47:U,48:M,49:M,51:M,55:U,56:U,59:M,63:U,67:M,70:M
1	757248	757322	1	read503	13	10.3857	5.70661	5:U,7:U,8:U,10:M,15:U,17:M,21:M,22:M,26:M,32:M,36:M,37:M,38:M,40:M,44:M,45:M,48:M,52:M,56:U,59:M,67:U,73:U
1	757233	757305	1	read452	2	1.86667	0.969697	3:M,6:U,14:U,20:M,22:U,23:U,25:U,30:U,32:M,36:M,37:M,41:M,47:U,51:U,52:U,53:U,55:M,59:M,60:U,63:U,67:M,71:M
1	757187	757257	1	read284	4	3	3	2:M,10:U,11:U,13:M,14:M,15:U,25:M,27:U,29:U,30:U,36:M,37:M,39:U,40:M,44:M,49:M,52:U,60:U,66:U,68:U,69:U
1	757197	757267	1	read324	4	2.49351	0.375	0:U,1:U,3:U,4:U,5:U,15:M,17:M,19:M,20:M,26:M,27:U,29:M,30:M,34:M,39:U,42:M,50:M,56:U,58:U,59:U,61:M,66:M,68:U
1	757259	757332	1	read557	5	5.75	1.21212	4:U,6:M,10:M,11:M,15:M,21:U,25:U,26:U,27:U,29:M,33:M,34:U,37:U,41:M,45:M,48:U,56:M,62:M,64:M,66:U,71:M,72:M
1	757148	757222	1	read113	4	6.02381	6.02381	0:M,2:M,3:U,16:M,17:M,20:M,30:M,31:M,34:M,41:U,49:U,50:U,52:U,53:U,54:U,64:M,66:M,68:M,69:M
1	757190	757262	1	read296	10	8.8	8.8	7:U,8:U,10:U,11:U,12:U,22:M,24:M,26:U,27:U,33:U,34:U,36:U,37:U,41:M,46:M,49:M,57:M,63:M,65:U,66:U,68:U
1	757202	757273	1	read345	6	6.6	6.6	0:U,10:M,12:U,14:U,15:U,21:M,22:M,24:U,25:M,29:M,34:M,37:U,45:U,51:U,53:U,54:U,56:M,61:U,63:M,67:M,68:M
1	757203	757272	1	read349	2	2	2	9:M,11:U,13:U,14:U,20:U,21:U,23:U,24:M,28:U,33:M,36:U,44:U,50:M,52:U,53:U,55:U,60:U,62:M,66:M,67:M
1	757194	757264	1	read316	3	5	5	3:U,4:U,6:M,7:M,8:U,18:M,20:U,22:U,23:U,29:M,30:M,32:U,33:M,37:M,42:M,45:U,53:U,59:U,61:U,62:U,64:M,69:U
1	757259	757331	1	read553	10	6.75	4.98822	4:M,6:U,10:U,11:U,15:U,21:M,25:M,26:M,27:M,29:M,33:U,34:U,37:U,41:U,45:M,48:M,56:M,62:M,64:U,66:M,71:U,72:M
1	757266	757338	1	read593	3	3.5	2.30988	3:U,4:U,8:U,14:U,18:U,19:M,20:M,22:M,26:U,27:U,30:M,34:U,38:M,41:M,49:M,55:M,57:U,59:U,64:U,65:U,71:U
1	757266	757339	1	read591	7	8.5	6.60845	3:U,4:U,8:U,14:M,18:M,19:M,20:M,22:M,26:U,27:U,30:U,34:U,38:M,41:M,49:M,55:M,57:U,59:M,64:U,65:M,71:M
1	757201	757270	1	read342	1	0.857143	0.390286	0:M,1:U,11:M,13:U,15:U,16:U,22:U,23:U,25:U,26:M,30:U,35:M,38:U,46:U,52:M,54:U,55:U,57:U,62:U,64:M,68:M,69:M
1	757132	757212	1	read45	19	15.269	15.269	1:M,7:M,9:U,12:U,16:M,18:M,19:M,32:U,33:U,36:M,46:U,47:M,50:U,57:M,65:U,66:U,68:U,69:U,70:U,80:M
1	757238	757308	1	read467	6	4.05	3.35266	1:U,9:U,15:U,17:U,18:U,20:M,25:U,27:M,31:M,32:M,36:M,42:M,46:M,47:M,48:M,50:M,54:M,55:M,58:M,62:M,66:U,69:M
1	757145	757222	1	read106	10	13.1905	13.1905	3:U,5:U,6:M,19:U,20:M,23:U,33:U,34:U,37:M,44:M,52:U,53:U,55:M,56:M,57:U,67:M,69:U,71:U,72:U
1	757202	757273	1	read344	5	5.2	5.2	0:U,10:M,12:M,14:U,15:U,21:U,22:U,24:U,25:U,29:M,34:M,37:M,45:M,51:M,53:U,54:U,56:U,61:M,63:U,67:U,68:U
1	757207	757279	1	read362	3	3.85714	3.85714	5:M,7:M,9:M,10:M,16:M,17:U,19:M,20:M,24:M,29:U,32:M,40:M,46:U,48:U,49:U,51:M,56:M,58:U,62:U,63:U,67:U
