chr	start	end	cid	pid	abundance	methylpat	regions
3	3006913	3007164	2	1	9	20:M,33:M,240:M,249:M	
3	3007172	3007490	3	1	21	*	
3	3007491	3007708	4	1	12	*	
3	3007714	3007846	5	1	6	*	
3	3007871	3008378	6	1	0.0394737	123:M,504:M	0,
3	3007983	3008378	6	2	0.025	11:U,392:M	10,
3	3008441	3008609	7	1	8	*	
3	3008609	3008659	8	1	1	37:M	
3	3008667	3008722	9	1	2.25	*	
3	3009216	3009266	10	1	1	22:M	
3	3009278	3009353	11	1	2.25	*	
3	3009378	3009480	12	1	4	*	
3	3009483	3009744	13	1	52	237:M	
3	3009483	3009744	13	2	4	237:M	
3	3009809	3009979	14	1	14	17:U	
3	3010004	3010054	15	1	1	*	
3	3010055	3010179	16	1	0.0566038	55:M	0,25,
3	3010055	3010179	16	2	0.0298507	55:U	0,24,
3	3010253	3010351	17	1	0.0454545	7:M,51:M	0,
3	3010353	3010713	18	1	0.113043	278:U	0,
3	3010854	3011046	19	1	13	*	
3	3011084	3011238	20	1	17	*	
3	3011241	3011451	21	1	11	*	
3	3011483	3011801	22	1	18	*	
3	3011835	3011885	23	1	1	*	
3	3011935	3011985	24	1	1	2:M	
3	3011993	3012163	25	1	11	*	
3	3012220	3012363	26	1	14	*	
3	3012431	3012481	27	1	2	*	
3	3012527	3013926	28	1	0.0444444	58:M,484:M,497:M,569:M,765:M,810:M,1314:M,1321:M,1361:M	0,
3	3013947	3014292	29	1	0.0545455	135:M,151:M,258:M	0,145,
3	3013947	3014292	29	2	0.0424242	135:U,151:M,258:M	0,143,
3	3014304	3014430	30	1	8	53:M	
3	3014445	3014571	31	1	7	*	
3	3014660	3014797	32	1	0.0882353	19:U	142,
3	3014571	3014797	32	2	0.0487805	108:M	0,
3	3014839	3014889	33	1	1	7:M	
3	3014969	3015191	34	1	11	*	
3	3015225	3015275	35	1	1	*	
3	3015315	3015544	36	1	0.0897436	194:U	0,
3	3015686	3015915	37	1	0.0666667	73:M	0,
3	3015940	3016031	38	1	5	*	
3	3016041	3016345	39	1	23	182:M,222:M	
3	3016346	3016411	40	1	5	*	
3	3016414	3016502	41	1	4	4:U	
3	3016564	3017116	42	1	52	265:M,485:M,516:M	
3	3017133	3017183	43	1	1	*	
3	3017259	3017404	44	1	0.125	10:M,12:M,16:M,22:M,45:M,121:U,129:U	0,113,149,146,
3	3017270	3017404	44	2	0.025	1:U,5:M,11:U,34:U,110:M,118:U	102,118,34,
3	3017259	3017404	44	3	0.00765306	10:M,12:M,16:M,22:M,45:M,121:M,129:U	0,113,34,
3	3017437	3017487	45	1	2	16:U,33:M	
3	3017437	3017487	45	2	2	16:U,33:M	
3	3017613	3017691	46	1	4	*	
3	3018468	3018545	47	1	5	22:M,52:M	
3	3018597	3018663	48	1	2.25	28:M,65:M	
3	3018670	3018720	49	1	1	35:M	
3	3018908	3019078	50	1	13	1:M,9:M,86:M,101:M,147:M,151:M	
3	3019213	3019286	51	1	7	36:M	
3	3019213	3019286	51	2	4	36:M	
3	3019321	3019371	52	1	1	13:M	
3	3019459	3019600	53	1	9	14:M	
3	3019622	3019729	54	1	4	66:M,86:M	
3	3019890	3019940	55	1	2	0:U,26:M	
3	3019890	3019940	55	2	0.213141	0:U,26:M	
3	3020416	3020466	56	1	1	30:M	
3	3020518	3020594	57	1	5	3:M,48:M	
3	3020605	3020781	58	1	0.115213	3:M,29:U,49:M,81:M,107:M,130:M,144:M,165:M	34,102,121,115,132,
3	3020605	3020781	58	2	0.0372024	3:M,29:U,49:M,81:M,107:U,130:M,144:M,165:M	34,102,104,125,
3	3020605	3020781	58	3	0.0357143	3:M,29:U,49:M,81:U,107:M,130:U,144:U,165:M	34,149,113,116,112,
3	3020604	3020781	58	4	0.0122246	4:U,30:M,50:M,82:U,108:U,131:U,145:U,166:M	0,149,118,
3	3020604	3020781	58	5	0.00724206	4:M,30:M,50:M,82:U,108:U,131:M,145:M,166:M	146,149,118,125,
3	3020604	3020781	58	6	0.00599921	4:M,30:M,50:M,82:U,108:M,131:M,145:M,166:M	146,149,113,115,132,
3	3020604	3020781	58	7	0.00226816	4:U,30:M,50:M,82:U,108:M,131:M,145:U	0,149,113,115,
3	3020605	3020781	58	8	0.00159226	3:M,29:U,49:M,81:U,107:M,130:M,144:U	34,149,113,115,
3	3020604	3020781	58	9	0.00125147	4:M,30:M,50:M,82:U,108:M,131:M,145:U	146,149,113,115,
3	3020804	3020854	59	1	1.5	2:U,7:M,17:M,32:M	
3	3020790	3020854	59	2	0.75	1:M,6:M,16:M,21:M,31:M,46:M	
3	3020932	3021044	60	1	0.106383	52:M,78:U,87:U	0,
3	3021147	3021197	61	1	1	5:M,18:M,21:M,33:M	
3	3021243	3021297	62	1	5.25	*	
3	3021332	3021432	63	1	6	*	
3	3021439	3021552	64	1	16	*	
3	3021615	3021665	65	1	1	*	
3	3021683	3021798	66	1	7	*	
3	3021848	3022377	67	1	32	6:M,344:M,455:M	
3	3022425	3022683	68	1	13	74:M,168:U	
3	3022697	3022747	69	1	1	39:M	
3	3022747	3023508	70	1	61	*	
3	3023515	3023898	71	1	0.0341729	105:M	0,97,
3	3023515	3023898	71	2	0.0268817	105:U	0,96,
3	3023918	3023968	72	1	1	*	
3	3023978	3024220	73	1	30	80:M	
3	3024328	3024593	74	1	17	143:M,154:M	
3	3024595	3024645	75	1	1	17:U	
3	3024595	3024645	75	2	1	17:U	
3	3024662	3024729	76	1	2.25	*	
3	3024791	3024978	77	1	11	*	
3	3025146	3025241	78	1	4	*	
3	3025294	3025344	79	1	1	*	
3	3025384	3025434	80	1	1	*	
3	3025435	3025485	81	1	1	*	
3	3025498	3025770	82	1	0.104294	59:M,211:M	0,
3	3025811	3025863	83	1	2.25	*	
3	3025884	3025981	84	1	6	*	
3	3025984	3026078	85	1	9	*	
3	3026142	3026192	86	1	1	*	
