chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
3	3006913	3007163	2	0	8	9	9	20:M,33:M,240:M,249:M
3	3007172	3007489	3	0	21	21	21	*
3	3007491	3007707	4	0	11	12	12	*
3	3007714	3007845	5	0	5	6	6	*
3	3007871	3008036	6	0	6	6	6	123:M
3	3007983	3008032	6	10	1	1	1	11:U
3	3008023	3008377	6	16	25	25	0.0644737	352:M
3	3008441	3008608	7	0	7	8	8	*
3	3008609	3008658	8	0	1	1	1	37:M
3	3008667	3008721	9	0	2	2.25	2.25	*
3	3009216	3009265	10	0	1	1	1	22:M
3	3009278	3009352	11	0	2	2.25	2.25	*
3	3009378	3009479	12	0	3	4	4	*
3	3009483	3009721	13	0	78	52	52	237:M
3	3009694	3009743	13	2	1	4	4	26:U
3	3009809	3009978	14	0	14	14	14	17:U
3	3010004	3010053	15	0	1	1	1	*
3	3010055	3010104	16	0	1	1	1.39763	*
3	3010076	3010140	16	25	3	3	3	34:M
3	3010062	3010146	16	24	2	2	2	48:U
3	3010129	3010178	16	9	1	2	0.0864545	*
3	3010253	3010302	17	0	1	1	1	7:M
3	3010301	3010350	17	25	1	2	0	3:U
3	3010275	3010324	17	24	1	1	0.0454545	29:M
3	3010353	3010604	18	0	26	26	26	*
3	3010583	3010632	18	13	1	1	0.113043	48:U
3	3010599	3010712	18	11	7	8	0	32:M
3	3010854	3011045	19	0	13	13	13	*
3	3011084	3011237	20	0	19	17	17	*
3	3011241	3011450	21	0	11	11	11	*
3	3011483	3011800	22	0	18	18	18	*
3	3011835	3011884	23	0	1	1	1	*
3	3011935	3011984	24	0	1	1	1	2:M
3	3011993	3012162	25	0	10	11	11	*
3	3012220	3012362	26	0	13	14	14	*
3	3012431	3012480	27	0	2	2	2	*
3	3012527	3012581	28	0	2	2	2	*
3	3013876	3013925	28	148	1	2	0	12:U
3	3012539	3012612	28	34	2	2	0	46:U
3	3012572	3013904	28	32	184	144	0.0444444	13:M,439:M,452:M,524:M,720:M,765:M,1269:M,1276:M,1316:M
3	3013947	3014076	29	0	9	9	9	*
3	3014035	3014118	29	145	3	3	3	47:M,63:M
3	3014046	3014095	29	143	1	1	1.86667	36:U
3	3014090	3014291	29	141	20	20	0.0969697	8:M,115:M
3	3014304	3014429	30	0	7	8	8	53:M
3	3014445	3014570	31	0	6	7	7	*
3	3014571	3014727	32	0	6	6	6	108:M
3	3014660	3014728	32	142	3	3	3	19:U
3	3014694	3014796	32	124	6	7	0.137016	*
3	3014839	3014888	33	0	1	1	1	7:M
3	3014969	3015190	34	0	10	11	11	*
3	3015225	3015274	35	0	1	1	1	*
3	3015315	3015498	36	0	14	14	14	*
3	3015471	3015522	36	125	2	2	0.0897436	38:U
3	3015494	3015543	36	123	1	2	0	15:M
3	3015686	3015756	37	0	2	2	2	*
3	3015716	3015914	37	123	9	10	0.0666667	43:M
3	3015719	3015768	37	132	1	1	0	40:U
3	3015940	3016030	38	0	4	5	5	*
3	3016041	3016344	39	0	22	23	23	182:M,222:M
3	3016346	3016410	40	0	4	5	5	*
3	3016414	3016501	41	0	3	4	4	4:U
3	3016564	3017115	42	0	54	52	52	265:M,485:M,516:M
3	3017133	3017182	43	0	1	1	1	*
3	3017259	3017329	44	0	10	7.13333	3.18367	10:M,12:M,16:M,22:M,45:M
3	3017270	3017319	44	102	1	1	0.55	1:U,5:M,11:U,34:U
3	3017272	3017329	44	104	2	1.33333	0	3:M,9:U,32:M
3	3017276	3017325	44	108	1	0.4	0	5:M,28:U
3	3017283	3017346	44	113	11	7	7	21:M
3	3017292	3017341	44	118	1	1	1	12:U
3	3017332	3017387	44	34	9	6	0.326531	48:M
3	3017336	3017385	44	149	1	0.5	0.5	44:U
3	3017341	3017402	44	140	11	6.26667	0	39:M,47:M
3	3017342	3017403	44	121	4	4.66667	0.0326531	38:M,46:U
3	3017341	3017400	44	139	4	2.9	0	39:U,47:M
3	3017340	3017401	44	146	2	2	1.625	40:U,48:U
3	3017353	3017402	44	122	1	0.4	0.125	27:U
3	3017417	3017466	45	0	1	1	1	6:M,36:M
3	3017431	3017480	45	102	1	1	1	22:U,39:U
3	3017437	3017486	45	104	1	2	2	16:U,33:M
3	3017613	3017690	46	0	3	4	4	*
3	3018468	3018544	47	0	5	5	5	22:M,52:M
3	3018597	3018662	48	0	2	2.25	2.25	28:M,65:M
3	3018670	3018719	49	0	1	1	1	35:M
3	3018908	3019077	50	0	13	13	13	1:M,9:M,86:M,101:M,147:M,151:M
3	3019213	3019277	51	0	7	7	7	36:M
3	3019226	3019285	51	146	4	4	4	23:U
3	3019321	3019370	52	0	1	1	1	13:M
3	3019459	3019599	53	0	8	9	9	14:M
3	3019622	3019728	54	0	3	4	4	66:M,86:M
3	3019771	3019829	55	0	5	3	3	6:M,36:M
3	3019774	3019837	55	139	4	3	3	3:M,33:U
3	3019890	3019939	55	111	1	2	2	0:U,26:M
3	3019798	3019847	55	149	1	1	1	9:M,43:M
3	3019823	3019872	55	34	1	1	0.0144231	18:U
3	3019800	3019850	55	102	2	2	1.15385	7:U,41:M
3	3019810	3019926	55	146	6	5	0.198718	31:M,73:U,80:U,106:U
3	3020416	3020465	56	0	1	1	1	30:M
3	3020518	3020593	57	0	4	5	5	3:M,48:M
3	3020604	3020653	58	0	1	0.666667	0.666667	4:U,30:M
3	3020604	3020653	58	146	1	0.666667	0.666667	4:M,30:M
3	3020605	3020654	58	34	1	1	6.55608	3:M,29:U
3	3020650	3020711	58	149	3	3	1.02174	4:M,36:U
3	3020637	3020708	58	102	4	4	4	17:M,49:M
3	3020664	3020734	58	118	2	1.16667	1.16667	22:U,48:U
3	3020666	3020734	58	113	2	1.33333	1.33333	20:U,46:M
3	3020663	3020726	58	121	10	7.02381	3.80203	23:M,49:M
3	3020664	3020723	58	104	3	1.78571	1.78571	22:M,48:U
3	3020712	3020761	58	125	1	0.666667	0.666667	0:U,23:M,37:M
3	3020713	3020762	58	145	1	1	0.0051119	22:M,36:U
3	3020731	3020780	58	123	1	2	0.0479389	4:U,18:U,39:M
3	3020694	3020743	58	116	1	1	0.321429	18:M,41:U
3	3020696	3020748	58	115	2	2	1.17781	16:M,39:M
3	3020727	3020777	58	142	4	2	0.165657	8:M,22:M,43:M
3	3020704	3020753	58	126	1	1	0	8:M,31:U,45:M
3	3020703	3020752	58	112	1	1	1	9:M,32:U,46:U
3	3020705	3020761	58	132	3	2.66667	2.66667	7:M,30:M,44:M
