pos	unmethyl	 methyl
757122	0.15	0.85
757124	0.15	0.85
757129	0.15	0.85
757133	0.15	0.85
757139	0.15	0.85
757143	0.15	0.85
757149	0.15	0.85
757152	0.15	0.85
757165	0.5	0.5
757170	0.5	0.5
757184	0	1
757193	0	1
757194	0	1
757195	0	1
757201	0	1
757202	0	1
757205	0	1
757206	0	1
757208	0	1
757210	0	1
757222	0	1
757227	0	1
757231	0	1
757232	0	1
757237	0	1
757244	0	1
757250	0	1
757261	0.5	0.5
757264	0.5	0.5
757266	0.5	0.5
757270	0.5	0.5
757275	0.5	0.5
757277	0.5	0.5
757278	0.5	0.5
757292	0.15	0.85
757293	0.15	0.85
757301	0.15	0.85
757302	0.15	0.85
757310	0.15	0.85
757324	0.5	0.5
757332	0.5	0.5
757334	0.5	0.5
757340	0.5	0.5
757341	0.5	0.5
