pos	unmethyl	 methyl
757122	4	17
757124	4	17
757129	4	17
757133	4	17
757139	4	17
757143	4	17
757149	4	17
757152	4	17
757165	8	13
757170	8	13
757184	0	21
757193	0	21
757194	0	21
757195	0	21
757201	0	21
757202	0	21
757205	0	21
757206	0	21
757208	0	21
757210	0	21
757222	0	21
757227	0	21
757231	0	21
757232	0	21
757237	0	21
757244	0	21
757250	0	21
757261	11	10
757264	11	10
757266	11	10
757270	11	10
757275	11	10
757277	11	10
757278	11	10
757292	4	17
757293	4	17
757301	4	17
757302	4	17
757310	4	17
757324	8	13
757332	8	13
757334	8	13
757340	8	13
757341	8	13
