chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757122	757199	1	0	2	2	0.51446	6:M,7:M,9:M,18:M,23:M,24:M,26:M,29:M,36:M,41:M,55:M,57:M,59:M,65:M
1	757129	757203	1	1	2	2	0.277895	0:U,2:U,11:U,16:U,17:U,19:U,22:U,29:U,34:U,48:U,50:U,52:U,58:U
1	757156	757225	1	10	1	1	0.167091	2:U,7:U,21:M,23:M,25:M,31:M,49:U,50:U
1	757161	757230	1	12	1	1	0.725187	2:M,16:U,18:U,20:U,26:U,44:U,45:U
1	757944	758013	1	207	1	0.666667	0.210778	0:M,2:M,5:M,10:M,13:M,24:U,34:M,45:M,51:M,52:M,53:M,59:M,60:M,64:M,65:M,67:M,69:M
1	758651	758720	1	437	1	1	0.00194246	0:U,1:U,2:U,5:U,6:U,19:M,22:M,26:M,32:M,34:M,36:M,40:M,42:M,47:M,63:M,69:M
1	757139	757224	1	5	3	3	1.02892	1:M,6:M,7:M,9:M,12:M,19:M,24:M,38:M,40:M,42:M,48:M,66:M,67:M
1	757169	757238	1	13	1	1	0.257063	8:M,10:M,12:M,18:M,36:U,37:U
1	757138	757251	1	4	4	4	2.68656	2:U,7:U,8:U,10:U,13:U,20:U,25:U,39:U,41:U,43:U,49:U,67:M,68:M,104:U,108:U,109:U,111:U,112:U
1	757158	757227	1	11	1	1	0	0:U,5:U,19:U,21:U,23:U,29:U,47:U,48:U
1	757189	757272	1	19	2	2	0.626866	16:U,17:U,53:U,57:U,58:U,60:U,61:U,69:U,71:U,76:U
1	757180	757255	1	16	2	2	1.47328	1:U,7:U,25:U,26:U,62:M,66:M,67:M,69:M,70:M
1	757986	758055	1	226	1	1	0.194696	3:M,9:M,10:M,11:M,17:M,18:M,22:M,23:M,25:M,27:M,29:M,42:U,47:U,53:U,56:U,62:U,66:U
1	757962	758031	1	216	1	1	0.0819693	6:U,16:M,27:M,33:M,34:M,35:M,41:M,42:M,46:M,47:M,49:M,51:M,53:M,66:M
1	758658	758742	1	440	3	2.66667	0.713614	12:M,15:M,19:M,25:M,27:M,29:M,33:M,35:M,40:M,56:M,62:M,65:M,67:M,68:M,71:M,73:M,77:M,81:M,82:M
1	757173	757245	1	14	2	2	1.51312	4:M,6:M,8:M,14:M,32:M,33:M,69:M
1	757219	757315	1	21	3	3	1.26506	23:U,27:U,28:U,30:U,31:U,39:U,41:U,46:U,60:M,61:M,67:M,71:M,73:M,76:M,79:M,80:M,82:M,83:M,89:M,92:M
1	757223	757307	1	23	3	3	1.58139	19:M,23:M,24:M,26:M,27:M,35:M,37:M,42:M,56:U,57:U,63:U,67:U,69:U,72:U,75:U,76:U,78:U,79:U
1	757227	757329	1	25	3	3	1.3001	15:U,19:U,20:U,22:U,23:U,31:U,33:U,38:U,52:U,53:U,59:U,63:U,65:U,68:U,71:U,72:U,74:U,75:U,81:U,84:U,90:U,93:U,95:U
1	757252	757335	1	32	2	2	0.782176	6:U,8:U,13:U,27:M,28:M,34:M,38:M,40:M,43:M,46:M,47:M,49:M,50:M,56:M,59:M,65:M,68:M,70:M
1	758054	758137	1	249	2	2	0.661068	9:U,10:U,18:U,19:U,36:U,39:U,42:U,43:U,47:U,50:U,51:U,53:U,57:U,59:U,60:U,68:U,69:U,71:U
1	758026	758095	1	240	1	0.666667	0.152882	2:U,7:U,13:U,16:U,22:U,26:U,37:U,38:U,46:U,47:U,64:M,67:M
1	758014	758083	1	233	1	1	0.0347672	1:M,14:U,19:U,25:U,28:U,34:U,38:U,49:M,50:M,58:M,59:M
1	757969	758038	1	221	1	1	0.16808	9:M,20:M,26:M,27:M,28:M,34:M,35:M,39:M,40:M,42:M,44:M,46:M,59:M,64:M
