chr	start	end	cid	pid	abundance	methylpat	regions
3	3006911	3008828	2	1	0.0666667	22:M,35:M,242:M,251:M,1083:M,1464:M,1485:M,1735:M	0,5,6,21,99,111,144,153,167,
3	3006911	3008828	2	2	0.0224919	22:M,35:M,242:M,251:M,1083:M,1464:U,1485:M,1735:M	0,5,6,21,99,111,149,153,167,
3	3006925	3008828	2	3	0.0125007	8:M,21:U,228:M,237:U	2,6,
3	3006925	3008828	2	4	0.00654696	8:M,21:U,228:M,237:M,1069:M,1450:U,1471:M,1721:M	2,6,21,99,111,149,153,167,
3	3009302	3009934	3	1	0.0488722	418:M,524:U	0,
3	3009771	3009934	3	2	0.031746	55:M	102,
3	3010014	3011822	4	1	0.0431107	96:M,246:M,290:M,617:M,1448:M	0,192,167,107,21,183,159,83,
3	3010016	3011822	4	2	0.0175439	94:U,244:M,288:U,615:U,1446:U	102,192,153,21,184,159,78,
3	3010016	3011822	4	3	0.00910691	94:U,244:M,288:M,615:M,1446:U	102,192,167,107,21,183,159,78,
3	3010209	3011822	4	4	0.00276453	51:U,95:M,422:U,1253:M	170,107,21,184,159,83,
3	3010016	3011822	4	5	0.00233414	94:U,244:M,288:M,615:M,1446:M	102,192,167,107,21,183,159,83,
3	3010016	3011822	4	6	9.97745e-05	94:U,244:M,288:M,615:U,1446:M	102,192,167,107,21,184,159,83,
3	3017791	3018014	5	1	0.287768	38:U,67:M,109:M,128:M,155:M	730,754,764,777,806,816,
3	3017791	3018014	5	2	0.149193	38:U,67:M,109:M,128:M,155:U	730,754,764,777,805,819,
3	3017278	3018014	5	3	0.144756	3:U,26:M,102:M,110:M,136:U,145:M,175:U	580,582,583,585,601,
3	3017791	3018014	5	4	0.0781186	38:U,67:M,109:M,128:U,155:M	730,754,783,817,
3	3017807	3018014	5	5	0.0606061	22:U,51:U,93:M,112:M,139:M	748,775,803,816,
3	3017791	3018014	5	6	0.0350953	38:U,67:M,109:M,128:U,155:U	730,754,783,831,
3	3017791	3018014	5	7	0.0348771	38:U,67:M,109:U,128:M,155:M	730,778,804,
3	3017278	3018014	5	8	0.0297735	3:U,26:M,102:M,110:U,136:M,145:U,175:M,192:M,238:M,278:U,291:U,294:M,306:M	580,582,583,587,598,606,677,
3	3011935	3018014	5	9	0.0280374	2:M,482:M,650:M,1076:U,1089:M,1161:M,1357:M,1402:M,1906:M,1913:M,1953:U,2008:U,2147:M,2163:M,2270:M,2422:M,2497:M,2744:M,2871:M,2911:M,3025:M,3574:U,3677:M,3824:M,4288:M,4328:M,4483:U,4597:M,4894:M,5114:M,5145:M,5184:M,5260:U,5334:M,5336:M,5340:M,5346:M,5369:M,5445:M,5453:M,5479:M,5488:M,5518:U,5535:M,5581:M,5621:U,5634:U,5637:M,5649:M	0,69,74,151,185,186,172,145,3,144,38,215,220,225,232,237,251,267,283,289,298,309,312,320,366,373,377,419,426,435,438,451,469,473,474,498,510,537,548,558,565,567,574,579,582,583,585,597,605,654,670,672,
3	3017791	3018014	5	10	0.0228557	38:U,67:M,109:U,128:M,155:U	730,778,812,
3	3011935	3018014	5	11	0.0222222	2:M,482:M,650:U,1076:M,1089:M,1161:M,1357:M,1402:M,1906:U,1913:U,1953:M,2008:M,2147:M,2163:M,2270:M,2422:M,2497:U,2744:M,2871:M,2911:M,3025:M,3574:U,3677:U,3824:M,4288:M,4328:M,4483:U,4597:M,4894:M,5114:M,5145:M,5184:U,5260:U,5334:M,5336:M,5340:M,5346:M,5369:M,5445:M,5453:M,5479:M,5488:U,5518:M,5535:M,5581:M,5621:M,5634:U,5637:M,5649:M,5807:M,5894:M,5923:M,5965:M,5984:U,6011:U	0,67,74,143,177,186,172,145,3,144,38,218,226,230,237,251,267,288,289,298,309,312,320,366,374,377,419,426,435,438,451,469,473,474,498,510,537,551,563,565,567,574,579,582,583,585,597,602,671,677,679,681,719,721,726,740,760,783,831,
3	3017278	3018014	5	12	0.0142158	3:U,26:M,102:M,110:M,136:M,145:M,175:M,192:M,238:U,278:M,291:M,294:M,306:M	580,582,583,585,597,605,657,673,
