chr	start	end	cid	pid	abundance	methylpat	regions
1	757132	757619	1	1	0.113433	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:U,118:U,120:U,122:U,126:U,127:U,128:U,130:U,139:U,140:U,141:U,145:U,147:U,152:U,153:U,156:U,159:U,160:U,161:U,172:M,173:M,174:M,176:M,178:M,179:M,181:M,182:M,184:M,186:M,190:M,196:M,204:M,207:M,209:M,211:M,220:M,224:M,227:M,228:M,230:M,231:M,238:M,240:M,241:M,242:M,244:M,245:M,249:M,252:M,253:M,254:M,258:M,265:M,266:M,274:M,275:M,284:M,285:M,293:M,295:M,296:M,299:M,303:M,306:M,307:M,308:M,311:M,312:M,313:M,315:M,316:M,325:M,333:M,347:M,351:M,371:M,372:M,379:M,380:M,382:M,386:M,387:M,394:M,395:M,398:M,401:M,404:M,406:M,422:U,426:U,428:U,429:U,430:U,436:U,440:U,448:U,450:U,459:U,461:U,462:U,464:U,466:U,469:U,476:U,479:U,483:U,485:U,486:U	1,4,19,34,42,49,53,58,62,67,69,73,77,81,86,95,97,105
1	757126	757617	1	2	0.031772	4:M,8:M,11:M,18:M,19:M,20:M,23:M,25:M,29:M,30:M,32:M,33:M,36:M,39:M,41:M,44:M,46:M,51:M,52:M,55:M,57:M,59:M,62:M,68:M,76:M,77:M,82:M,83:M,84:M,85:M,89:M,93:M,97:M,103:M,108:M,109:M,113:M,114:M,115:M,118:M,119:M,121:M,124:M,126:M,128:M,132:M,133:M,134:M,136:M,145:M,146:M,147:M,151:M,153:M,158:M,159:M,162:M,165:M,166:M,167:M,178:U,179:U,180:U,182:U,184:U,185:U,187:U,188:U,190:U,192:U,196:U,202:U,210:U,213:U,215:U,217:U,226:U,230:U,233:U,234:U,236:U,237:U,244:U,246:U,247:U,248:U,250:U,251:U,255:U,258:U,259:U,260:U,264:U,271:U,272:U,280:U,281:U,290:U,291:U,299:M,301:M,302:M,305:M,309:M,312:M,313:M,314:M,317:M,318:M,319:M,321:M,322:M,331:M,339:M,353:M,357:M,377:M,378:M,385:M,386:M,388:M,392:M,393:M,400:M,401:M,404:M,407:M,410:M,412:M,428:M,432:M,434:M,435:M,436:M,442:M,446:M,454:M,456:M,465:M,467:M,468:M,470:M,472:M,475:M,482:M,485:M,489:M,491:M	0,25,28,35,43,44,46,50,56,86,95,97,124
1	757132	757617	1	3	0.029724	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:U,118:U,120:U,122:U,126:U,127:U,128:U,130:U,139:U,140:U,141:U,145:U,147:U,152:U,153:U,156:U,159:U,160:U,161:U,172:M,173:M,174:M,176:M,178:M,179:M,181:M,182:M,184:M,186:M,190:M,196:M,204:M,207:M,209:M,211:M,220:M,224:M,227:M,228:M,230:M,231:M,238:M,240:M,241:M,242:M,244:M,245:M,249:M,252:M,253:M,254:M,258:M,265:M,266:M,274:M,275:M,284:M,285:M,293:M,295:M,296:M,299:M,303:M,306:M,307:M,308:M,311:M,312:M,313:M,315:M,316:M,325:M,333:M,347:M,351:M,371:M,372:M,379:M,380:M,382:M,386:M,387:M,394:M,395:M,398:M,401:M,404:M,406:M,422:M,426:M,428:M,429:M,430:M,436:M,440:M,448:M,450:M,459:M,461:M,462:M,464:M,466:M,469:M,476:M,479:M,483:M,485:M	1,4,19,34,42,49,53,58,62,67,69,73,77,81,86,95,97,124
1	757126	757617	1	4	0.0156183	4:M,8:M,11:M,18:M,19:M,20:M,23:M,25:M,29:M,30:M,32:M,33:M,36:M,39:M,41:M,44:M,46:M,51:M,52:M,55:M,57:M,59:M,62:M,68:M,76:M,77:M,82:M,83:M,84:M,85:M,89:M,93:M,97:M,103:M,108:M,109:M,113:M,114:M,115:M,118:M,119:M,121:M,124:M,126:M,128:M,132:M,133:M,134:M,136:M,145:M,146:M,147:M,151:M,153:M,158:M,159:M,162:M,165:M,166:M,167:M,178:M,179:M,180:M,182:M,184:M,185:M,187:M,188:M,190:M,192:M,196:M,202:M,210:M,213:M,215:M,217:M,226:M,230:M,233:M,234:M,236:M,237:M,244:M,246:M,247:M,248:M,250:M,251:M,255:M,258:M,259:M,260:M,264:M,271:U,272:U,280:U,281:U,290:U,291:U,299:U,301:U,302:U,305:U,309:U,312:U,313:U,314:U,317:U,318:U,319:U,321:U,322:U,331:U,339:U,353:M,357:M,377:U,378:U,385:U,386:U,388:U,392:U,393:U,400:U,401:U,404:U,407:U,410:U,412:U,428:M,432:M,434:M,435:M,436:M,442:M,446:M,454:M,456:M,465:M,467:M,468:M,470:M,472:M,475:M,482:M,485:M,489:M,491:M	0,25,28,49,53,58,80,85,92,94,113,119,124
1	757132	757617	1	5	0.0127829	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:M,118:M,120:M,122:M,126:M,127:M,128:M,130:M,139:M,140:M,141:M,145:M,147:M,152:M,153:M,156:M,159:M,160:M,161:M,172:U,173:U,174:U,176:U,178:U,179:U,181:U,182:U,184:U,186:U,190:U,196:U,204:U,207:U,209:U,211:U,220:U,224:M,227:M,228:M,230:M,231:M,238:M,240:M,241:M,242:M,244:M,245:M,249:M,252:M,253:M,254:M,258:M,265:M,266:M,274:M,275:M,284:M,285:M,293:M,295:M,296:M,299:M,303:M,306:M,307:M,308:M,311:M,312:M,313:M,315:M,316:M,325:M,333:M,347:M,351:M,371:M,372:M,379:M,380:M,382:M,386:M,387:M,394:M,395:M,398:M,401:U,404:U,406:U,422:M,426:M,428:M,429:M,430:M,436:M,440:M,448:M,450:M,459:M,461:M,462:M,464:M,466:M,469:M,476:M,479:M,483:M,485:M	1,4,35,43,44,69,73,77,81,86,95,119,124
1	757132	757617	1	6	0.0105049	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:M,118:M,120:M,122:M,126:M,127:M,128:M,130:M,139:M,140:M,141:M,145:M,147:M,152:M,153:M,156:M,159:M,160:M,161:M,172:U,173:U,174:U,176:U,178:U,179:U,181:U,182:U,184:U,186:U,190:U,196:M,204:M,207:M,209:M,211:M,220:M,224:M,227:M,228:M,230:M,231:M,238:M,240:M,241:M,242:M,244:M,245:M,249:M,252:M,253:M,254:M,258:M,265:U,266:U,274:U,275:U,284:U,285:U,293:U,295:U,296:U,299:U,303:U,306:U,307:U,308:U,311:U,312:U,313:U,315:U,316:U,325:U,333:U,347:M,351:M,371:U,372:U,379:U,380:U,382:U,386:U,387:U,394:U,395:U,398:U,401:U,404:U,406:U,422:M,426:M,428:M,429:M,430:M,436:M,440:M,448:M,450:M,459:M,461:M,462:M,464:M,466:M,469:M,476:M,479:M,483:M,485:M	1,4,35,58,80,85,92,94,113,119,124
1	757132	757617	1	7	0.00925912	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:M,118:M,120:M,122:M,126:M,127:M,128:M,130:M,139:M,140:M,141:M,145:M,147:M,152:M,153:M,156:M,159:M,160:M,161:M,172:U,173:U,174:U,176:U,178:U,179:U,181:U,182:U,184:U,186:U,190:U,196:U,204:U,207:U,209:U,211:U,220:U,224:U,227:U,228:U,230:U,231:U,238:U,240:U,241:U,242:U,244:U,245:U,249:U,252:U,253:U,254:U,258:U,265:U,266:U,274:U,275:U,284:U,285:U,293:U,295:U,296:U,299:U,303:U,306:U,307:U,308:U,311:U,312:U,313:U,315:U,316:U,325:U,333:U,347:M,351:M,371:U,372:U,379:U,380:U,382:U,386:U,387:U,394:U,395:U,398:U,401:U,404:U,406:U,422:M,426:M,428:M,429:M,430:M,436:M,440:M,448:M,450:M,459:M,461:M,462:M,464:M,466:M,469:M,476:M,479:M,483:M,485:M	1,4,35,43,44,46,50,56,71,80,85,92,94,113,119,124
1	757126	757617	1	8	0.00714034	4:M,8:M,11:M,18:M,19:M,20:M,23:M,25:M,29:M,30:M,32:M,33:M,36:M,39:M,41:M,44:M,46:M,51:M,52:M,55:M,57:M,59:M,62:M,68:M,76:M,77:M,82:M,83:M,84:M,85:M,89:M,93:M,97:M,103:M,108:M,109:M,113:M,114:M,115:M,118:M,119:M,121:M,124:M,126:M,128:M,132:M,133:M,134:M,136:M,145:M,146:M,147:M,151:M,153:M,158:M,159:M,162:M,165:M,166:M,167:M,178:U,179:U,180:U,182:U,184:U,185:U,187:U,188:U,190:U,192:U,196:U,202:U,210:U,213:U,215:U,217:U,226:M,230:M,233:M,234:M,236:M,237:M,244:M,246:M,247:M,248:M,250:M,251:M,255:M,258:M,259:M,260:M,264:M,271:M,272:M,280:M,281:M,290:M,291:M,299:M,301:M,302:M,305:M,309:M,312:M,313:M,314:M,317:M,318:M,319:M,321:M,322:M,331:M,339:M,353:M,357:M,377:M,378:M,385:M,386:M,388:M,392:M,393:M,400:M,401:M,404:M,407:M,410:M,412:M,428:M,432:M,434:M,435:M,436:M,442:M,446:M,454:M,456:M,465:M,467:M,468:M,470:M,472:M,475:M,482:M,485:M,489:M,491:M	0,25,28,35,43,67,69,73,77,81,86,95,97,124
1	757132	757617	1	9	0.00555863	2:U,5:U,12:U,13:U,14:U,17:U,19:U,23:U,24:U,26:U,27:U,30:U,33:U,35:U,38:U,40:U,45:U,46:U,49:U,51:U,53:U,56:U,62:U,70:U,71:U,76:U,77:U,78:U,79:U,83:U,87:U,91:U,97:U,102:U,103:U,107:U,108:U,109:U,112:U,113:U,115:M,118:M,120:M,122:M,126:M,127:M,128:M,130:M,139:M,140:M,141:M,145:M,147:M,152:M,153:M,156:M,159:M,160:M,161:M,172:U,173:U,174:U,176:U,178:U,179:U,181:U,182:U,184:U,186:U,190:U,196:U,204:U,207:U,209:U,211:U,220:U,224:U,227:U,228:U,230:U,231:U,238:M,240:M,241:M,242:M,244:M,245:M,249:M,252:M,253:M,254:M,258:M,265:M,266:M,274:M,275:M,284:M,285:M,293:M,295:M,296:M,299:M,303:M,306:M,307:M,308:M,311:M,312:M,313:M,315:M,316:M,325:M,333:U,347:M,351:M,371:U,372:U,379:U,380:U,382:U,386:U,387:U,394:U,395:U,398:U,401:U,404:U,406:U,422:M,426:M,428:M,429:M,430:M,436:M,440:M,448:M,450:M,459:M,461:M,462:M,464:M,466:M,469:M,476:M,479:M,483:M,485:M	1,4,35,43,44,46,50,73,77,94,113,119,124
1	757126	757617	1	10	0.00414499	4:M,8:M,11:M,18:M,19:M,20:M,23:M,25:M,29:M,30:M,32:M,33:M,36:M,39:M,41:M,44:M,46:M,51:M,52:M,55:M,57:M,59:M,62:M,68:M,76:M,77:M,82:M,83:M,84:M,85:M,89:M,93:M,97:M,103:M,108:M,109:M,113:M,114:M,115:M,118:M,119:M,121:M,124:M,126:M,128:M,132:M,133:M,134:M,136:M,145:M,146:M,147:M,151:M,153:M,158:M,159:M,162:M,165:M,166:M,167:M,178:M,179:M,180:M,182:M,184:M,185:M,187:M,188:M,190:M,192:M,196:M,202:M,210:M,213:M,215:M,217:M,226:M,230:M,233:M,234:M,236:M,237:M,244:U,246:U,247:U,248:U,250:U,251:U,255:U,258:U,259:U,260:U,264:U,271:U,272:U,280:U,281:U,290:U,291:U,299:U,301:U,302:U,305:U,309:U,312:U,313:U,314:U,317:U,318:U,319:U,321:U,322:U,331:U,339:U,353:M,357:M,377:U,378:U,385:U,386:U,388:U,392:U,393:U,400:U,401:U,404:U,407:U,410:U,412:U,428:M,432:M,434:M,435:M,436:M,442:M,446:M,454:M,456:M,465:M,467:M,468:M,470:M,472:M,475:M,482:M,485:M,489:M,491:M	0,25,28,49,71,80,85,92,94,113,119,124
