pos	unmethyl	 methyl
757122	1	0
757127	1	0
757132	1	0
757134	1	0
757142	1	0
757147	1	0
757150	1	0
757159	1	0
757163	1	0
757164	1	0
757166	1	0
757170	1	0
757172	1	0
757173	1	0
757175	1	0
757176	1	0
757177	1	0
757178	1	0
757180	1	0
757184	1	0
757188	1	0
757189	1	0
757192	1	0
757194	1	0
757199	1	0
757201	1	0
757209	1	0
757213	1	0
757216	1	0
757218	1	0
757219	1	0
757220	1	0
757222	1	0
757224	1	0
757232	1	0
757236	1	0
757240	1	0
757242	1	0
757244	1	0
757247	1	0
757250	1	0
757251	1	0
757254	1	0
757261	1	0
757267	1	0
757270	1	0
757271	1	0
757276	1	0
757282	1	0
757283	1	0
757286	1	0
757288	1	0
757291	1	0
757295	1	0
757296	1	0
757300	1	0
757303	1	0
757311	1	0
757312	1	0
757313	1	0
757321	1	0
757323	1	0
757327	1	0
757329	1	0
757333	1	0
757335	1	0
757336	1	0
757342	1	0
757344	1	0
757351	1	0
757352	1	0
757356	1	0
757357	1	0
757359	1	0
757361	1	0
757362	1	0
757368	1	0
757369	1	0
757371	1	0
757379	1	0
757381	1	0
757383	1	0
757388	1	0
757391	1	0
757399	1	0
757402	1	0
757405	1	0
757406	1	0
757408	1	0
757409	1	0
757413	1	0
757416	1	0
757418	1	0
757419	1	0
757420	1	0
757422	1	0
757426	1	0
757435	1	0
757438	1	0
757440	1	0
757441	1	0
757443	1	0
757447	1	0
757449	1	0
757454	1	0
757455	1	0
757456	1	0
757458	1	0
757460	1	0
757461	1	0
757467	1	0
757475	1	0
757478	1	0
757485	1	0
757489	1	0
757494	1	0
757498	1	0
757505	1	0
757517	0.75	0.25
757518	0.75	0.25
757519	0.75	0.25
757526	0.75	0.25
757530	0.75	0.25
757533	0.75	0.25
757535	0.75	0.25
757538	0.75	0.25
757539	0.75	0.25
757541	0.75	0.25
757544	0.75	0.25
757552	0.75	0.25
757553	0.75	0.25
757563	1	0
757566	1	0
757567	1	0
757571	1	0
757575	1	0
757577	1	0
757580	1	0
757592	1	0
757597	1	0
757598	1	0
757606	1	0
757607	1	0
757608	1	0
757610	1	0
757613	1	0
757616	1	0
757617	1	0
757620	1	0
